article_doi,group
10.1103/PhysRevLett.100.016405,1165.0
10.1103/PhysRevLett.100.026407,1165.0
10.1103/PhysRevLett.100.096405,1165.0
10.1103/PhysRevLett.100.126405,1165.0
10.1103/PhysRevLett.100.206404,1165.0
10.1103/PhysRevLett.100.217002,1165.0
10.1103/PhysRevLett.101.017601,1165.0
10.1103/PhysRevLett.101.057005,1165.0
10.1103/PhysRevLett.101.066403,1165.0
10.1103/PhysRevLett.101.066407,1165.0
10.1103/PhysRevLett.101.127404,1165.0
10.1103/PhysRevLett.101.156401,1165.0
10.1103/PhysRevLett.101.197002,1165.0
10.1103/PhysRevLett.101.236402,1165.0
10.1103/PhysRevLett.101.236404,1165.0
10.1103/PhysRevLett.101.246808,1165.0
10.1103/PhysRevLett.102.026806,1165.0
10.1103/PhysRevLett.102.046403,1165.0
10.1103/PhysRevLett.102.056401,1165.0
10.1103/PhysRevLett.102.057201,1165.0
10.1103/PhysRevLett.102.066402,1165.0
10.1103/PhysRevLett.102.116401,1165.0
10.1103/PhysRevLett.102.206402,1165.0
10.1103/PhysRevLett.103.036403,1165.0
10.1103/PhysRevLett.104.056403,1165.0
10.1103/PhysRevLett.104.077204,1165.0
10.1103/PhysRevLett.104.117001,1165.0
10.1103/PhysRevLett.104.227001,1165.0
10.1103/PhysRevLett.104.236403,1165.0
10.1103/PhysRevLett.105.036405,1165.0
10.1103/PhysRevLett.105.047001,1165.0
10.1103/PhysRevLett.105.125502,1165.0
10.1103/PhysRevLett.105.206402,1165.0
10.1103/PhysRevLett.105.207003,1165.0
10.1103/PhysRevLett.106.077005,1165.0
10.1103/PhysRevLett.106.157201,1165.0
10.1103/PhysRevLett.106.167001,1165.0
10.1103/PhysRevLett.106.216401,1165.0
10.1103/PhysRevLett.107.066404,1165.0
10.1103/PhysRevLett.107.076402,1165.0
10.1103/PhysRevLett.107.236404,1165.0
10.1103/PhysRevLett.108.107004,1165.0
10.1103/PhysRevLett.108.236401,1165.0
10.1103/PhysRevLett.108.247209,1165.0
10.1103/PhysRevLett.109.107202,1165.0
10.1103/PhysRevLett.109.147201,1165.0
10.1103/PhysRevLett.110.037001,1165.0
10.1103/PhysRevLett.110.187201,1165.0
10.1103/PhysRevLett.110.217203,1165.0
10.1103/PhysRevLett.110.266401,1165.0
10.1103/PhysRevLett.111.056404,1165.0
10.1103/PhysRevLett.111.097001,1165.0
10.1103/PhysRevLett.111.126403,1165.0
10.1103/PhysRevLett.113.246405,1165.0
10.1103/PhysRevLett.114.087401,1165.0
10.1103/PhysRevLett.114.237601,1165.0
10.1103/PhysRevLett.98.047001,1165.0
10.1103/PhysRevLett.98.137001,1165.0
10.1103/PhysRevLett.98.176404,1165.0
10.1103/PhysRevLett.98.176405,1165.0
10.1103/PhysRevLett.98.187201,1165.0
10.1103/PhysRevLett.98.206405,1165.0
10.1103/PhysRevLett.98.226402,1165.0
10.1103/PhysRevLett.98.246402,1165.0
10.1103/PhysRevLett.98.257002,1165.0
10.1103/PhysRevLett.99.036404,1165.0
10.1103/PhysRevLett.99.046403,1165.0
10.1103/PhysRevLett.99.246404,1165.0
10.1103/PhysRevLett.99.256406,1165.0
10.1103/PhysRevX.4.041032,1165.0
