citing_doi,cited_doi
10.1103/PhysRevLett.111.127601,10.1103/PhysRevLett.108.137203
10.1103/PhysRevLett.113.267202,10.1103/PhysRevLett.102.187201
10.1103/PhysRevLett.113.267202,10.1103/PhysRevLett.101.137201
10.1103/PhysRevLett.106.037202,10.1103/PhysRevLett.102.247203
10.1103/PhysRevLett.106.157203,10.1103/PhysRevLett.104.127202
10.1103/PhysRevLett.111.127601,10.1103/PhysRevLett.104.127202
10.1103/PhysRevLett.114.046601,10.1103/PhysRevLett.106.157203
10.1103/PhysRevLett.110.267203,10.1103/PhysRevLett.106.037202
10.1103/PhysRevLett.110.267203,10.1103/PhysRevLett.110.097202
10.1103/PhysRevLett.105.056404,10.1103/PhysRevLett.101.205502
10.1103/PhysRevLett.110.097202,10.1103/PhysRevLett.102.187201
10.1103/PhysRevLett.111.027204,10.1103/PhysRevLett.108.137203
10.1103/PhysRevLett.110.097202,10.1103/PhysRevLett.101.137201
10.1103/PhysRevLett.111.105501,10.1103/PhysRevLett.98.137201
10.1103/PhysRevLett.114.046601,10.1103/PhysRevLett.109.247601
10.1103/PhysRevLett.115.157401,10.1103/PhysRevLett.104.127202
10.1103/PhysRevLett.114.107202,10.1103/PhysRevLett.102.187201
10.1103/PhysRevLett.106.157203,10.1103/PhysRevLett.98.137201
10.1103/PhysRevLett.101.137201,10.1103/PhysRevLett.98.137201
10.1103/PhysRevLett.114.107202,10.1103/PhysRevLett.102.247203
10.1103/PhysRevLett.106.037202,10.1103/PhysRevLett.102.187201
10.1103/PhysRevLett.106.157203,10.1103/PhysRevLett.101.137201
10.1103/PhysRevLett.111.105501,10.1103/PhysRevLett.106.087203
10.1103/PhysRevLett.113.267202,10.1103/PhysRevLett.102.247203
10.1103/PhysRevLett.108.197206,10.1103/PhysRevLett.106.087203
10.1103/PhysRevLett.104.147602,10.1103/PhysRevLett.101.205502
10.1103/PhysRevLett.102.247203,10.1103/PhysRevLett.101.137201
10.1103/PhysRevLett.110.267203,10.1103/PhysRevLett.102.247203
10.1103/PhysRevLett.103.065503,10.1103/PhysRevLett.101.205502
10.1103/PhysRevLett.106.037202,10.1103/PhysRevLett.100.056102
10.1103/PhysRevLett.111.167601,10.1103/PhysRevLett.106.037202
10.1103/PhysRevLett.107.105501,10.1103/PhysRevLett.104.127202
10.1103/PhysRevLett.108.137203,10.1103/PhysRevLett.101.137201
10.1103/PhysRevLett.109.247601,10.1103/PhysRevLett.104.147602
10.1103/PhysRevLett.103.065503,10.1103/PhysRevLett.101.077206
10.1103/PhysRevLett.114.107202,10.1103/PhysRevLett.101.137201
10.1103/PhysRevLett.108.087602,10.1103/PhysRevLett.106.087203
10.1103/PhysRevLett.106.037202,10.1103/PhysRevLett.101.137201
10.1103/PhysRevLett.110.097202,10.1103/PhysRevLett.106.037202
10.1103/PhysRevLett.114.046601,10.1103/PhysRevLett.104.147602
10.1103/PhysRevLett.111.117202,10.1103/PhysRevLett.106.087203
10.1103/PhysRevLett.110.267203,10.1103/PhysRevLett.101.137201
