article_doi,group
10.1103/PhysRevLett.100.035004,413.0
10.1103/PhysRevLett.100.065004,413.0
10.1103/PhysRevLett.100.075003,413.0
10.1103/PhysRevLett.100.081301,413.0
10.1103/PhysRevLett.100.095005,413.0
10.1103/PhysRevLett.100.125003,413.0
10.1103/PhysRevLett.100.235001,413.0
10.1103/PhysRevLett.101.015001,413.0
10.1103/PhysRevLett.101.025006,413.0
10.1103/PhysRevLett.101.085003,413.0
10.1103/PhysRevLett.101.175005,413.0
10.1103/PhysRevLett.101.205004,413.0
10.1103/PhysRevLett.101.255003,413.0
10.1103/PhysRevLett.101.261103,413.0
10.1103/PhysRevLett.102.015001,413.0
10.1103/PhysRevLett.102.035001,413.0
10.1103/PhysRevLett.102.045004,413.0
10.1103/PhysRevLett.102.085001,413.0
10.1103/PhysRevLett.102.095001,413.0
10.1103/PhysRevLett.102.115003,413.0
10.1103/PhysRevLett.102.145004,413.0
10.1103/PhysRevLett.102.175001,413.0
10.1103/PhysRevLett.102.225001,413.0
10.1103/PhysRevLett.102.225004,413.0
10.1103/PhysRevLett.102.231102,413.0
10.1103/PhysRevLett.102.245005,413.0
10.1103/PhysRevLett.103.015003,413.0
10.1103/PhysRevLett.103.061102,413.0
10.1103/PhysRevLett.103.065004,413.0
10.1103/PhysRevLett.103.075006,413.0
10.1103/PhysRevLett.103.085001,413.0
10.1103/PhysRevLett.103.105004,413.0
10.1103/PhysRevLett.103.118501,413.0
10.1103/PhysRevLett.103.165003,413.0
10.1103/PhysRevLett.103.211101,413.0
10.1103/PhysRevLett.103.225003,413.0
10.1103/PhysRevLett.103.241101,413.0
10.1103/PhysRevLett.104.171101,413.0
10.1103/PhysRevLett.104.175003,413.0
10.1103/PhysRevLett.104.181101,413.0
10.1103/PhysRevLett.104.205001,413.0
10.1103/PhysRevLett.104.205002,413.0
10.1103/PhysRevLett.104.255002,413.0
10.1103/PhysRevLett.104.255004,413.0
10.1103/PhysRevLett.105.015004,413.0
10.1103/PhysRevLett.105.111102,413.0
10.1103/PhysRevLett.105.115001,413.0
10.1103/PhysRevLett.105.131101,413.0
10.1103/PhysRevLett.105.165002,413.0
10.1103/PhysRevLett.105.175001,413.0
10.1103/PhysRevLett.105.195007,413.0
10.1103/PhysRevLett.105.235002,413.0
10.1103/PhysRevLett.106.045001,413.0
10.1103/PhysRevLett.106.055001,413.0
10.1103/PhysRevLett.106.065002,413.0
10.1103/PhysRevLett.106.115003,413.0
10.1103/PhysRevLett.106.125001,413.0
10.1103/PhysRevLett.106.151103,413.0
10.1103/PhysRevLett.106.165002,413.0
10.1103/PhysRevLett.106.165003,413.0
10.1103/PhysRevLett.106.191104,413.0
10.1103/PhysRevLett.106.195003,413.0
10.1103/PhysRevLett.106.215003,413.0
10.1103/PhysRevLett.107.025002,413.0
10.1103/PhysRevLett.107.035004,413.0
10.1103/PhysRevLett.107.065001,413.0
10.1103/PhysRevLett.107.095002,413.0
10.1103/PhysRevLett.107.115003,413.0
10.1103/PhysRevLett.107.135001,413.0
10.1103/PhysRevLett.107.165001,413.0
10.1103/PhysRevLett.107.201101,413.0
10.1103/PhysRevLett.107.201102,413.0
10.1103/PhysRevLett.107.245003,413.0
10.1103/PhysRevLett.108.045001,413.0
10.1103/PhysRevLett.108.064102,413.0
10.1103/PhysRevLett.108.085001,413.0
10.1103/PhysRevLett.108.215001,413.0
10.1103/PhysRevLett.108.255005,413.0
10.1103/PhysRevLett.108.261102,413.0
10.1103/PhysRevLett.108.261103,413.0
10.1103/PhysRevLett.109.035001,413.0
10.1103/PhysRevLett.109.115004,413.0
10.1103/PhysRevLett.109.125003,413.0
10.1103/PhysRevLett.109.135005,413.0
10.1103/PhysRevLett.109.145001,413.0
10.1103/PhysRevLett.109.165002,413.0
10.1103/PhysRevLett.109.185003,413.0
10.1103/PhysRevLett.109.191101,413.0
10.1103/PhysRevLett.109.194501,413.0
10.1103/PhysRevLett.109.195001,413.0
10.1103/PhysRevLett.109.231102,413.0
10.1103/PhysRevLett.109.235003,413.0
10.1103/PhysRevLett.109.245004,413.0
10.1103/PhysRevLett.109.261101,413.0
10.1103/PhysRevLett.109.265002,413.0
10.1103/PhysRevLett.109.265004,413.0
10.1103/PhysRevLett.110.025004,413.0
10.1103/PhysRevLett.110.071103,413.0
10.1103/PhysRevLett.110.091102,413.0
10.1103/PhysRevLett.110.095001,413.0
10.1103/PhysRevLett.110.135004,413.0
10.1103/PhysRevLett.110.151101,413.0
10.1103/PhysRevLett.110.195004,413.0
10.1103/PhysRevLett.110.205002,413.0
10.1103/PhysRevLett.110.225001,413.0
10.1103/PhysRevLett.110.225002,413.0
10.1103/PhysRevLett.110.255001,413.0
10.1103/PhysRevLett.111.045002,413.0
10.1103/PhysRevLett.111.115004,413.0
10.1103/PhysRevLett.111.121105,413.0
10.1103/PhysRevLett.111.174501,413.0
10.1103/PhysRevLett.111.175001,413.0
10.1103/PhysRevLett.111.201101,413.0
10.1103/PhysRevLett.111.205002,413.0
10.1103/PhysRevLett.111.241101,413.0
10.1103/PhysRevLett.112.035002,413.0
10.1103/PhysRevLett.112.061101,413.0
10.1103/PhysRevLett.112.095002,413.0
10.1103/PhysRevLett.112.105004,413.0
10.1103/PhysRevLett.112.145002,413.0
10.1103/PhysRevLett.112.175001,413.0
10.1103/PhysRevLett.112.205003,413.0
10.1103/PhysRevLett.112.215002,413.0
10.1103/PhysRevLett.112.245001,413.0
10.1103/PhysRevLett.113.031101,413.0
10.1103/PhysRevLett.113.105003,413.0
10.1103/PhysRevLett.113.235001,413.0
10.1103/PhysRevLett.114.175002,413.0
10.1103/PhysRevLett.114.205003,413.0
10.1103/PhysRevLett.114.205004,413.0
10.1103/PhysRevLett.115.025003,413.0
10.1103/PhysRevLett.98.015003,413.0
10.1103/PhysRevLett.98.135001,413.0
10.1103/PhysRevLett.98.211101,413.0
10.1103/PhysRevLett.98.215001,413.0
10.1103/PhysRevLett.98.235003,413.0
10.1103/PhysRevLett.99.015001,413.0
10.1103/PhysRevLett.99.025004,413.0
10.1103/PhysRevLett.99.055001,413.0
10.1103/PhysRevLett.99.075001,413.0
10.1103/PhysRevLett.99.075003,413.0
10.1103/PhysRevLett.99.115001,413.0
10.1103/PhysRevLett.99.145002,413.0
10.1103/PhysRevLett.99.155002,413.0
10.1103/PhysRevLett.99.205005,413.0
10.1103/PhysRevLett.99.255002,413.0
10.1103/PhysRevLett.99.261101,413.0
10.1103/PhysRevX.2.021015,413.0
10.1103/RevModPhys.79.421,413.0
10.1103/RevModPhys.82.603,413.0
