article_doi,group
10.1103/PhysRevLett.100.016402,1623.0
10.1103/PhysRevLett.100.205502,1623.0
10.1103/PhysRevLett.101.243001,1623.0
10.1103/PhysRevLett.102.075504,1623.0
10.1103/PhysRevLett.102.113001,1623.0
10.1103/PhysRevLett.102.205502,1623.0
10.1103/PhysRevLett.103.195502,1623.0
10.1103/PhysRevLett.104.085503,1623.0
10.1103/PhysRevLett.104.163904,1623.0
10.1103/PhysRevLett.105.086803,1623.0
10.1103/PhysRevLett.106.025501,1623.0
10.1103/PhysRevLett.106.123901,1623.0
10.1103/PhysRevLett.106.147401,1623.0
10.1103/PhysRevLett.107.015501,1623.0
10.1103/PhysRevLett.107.086602,1623.0
10.1103/PhysRevLett.107.145702,1623.0
10.1103/PhysRevLett.107.167407,1623.0
10.1103/PhysRevLett.107.186401,1623.0
10.1103/PhysRevLett.107.216402,1623.0
10.1103/PhysRevLett.108.195506,1623.0
10.1103/PhysRevLett.111.123002,1623.0
10.1103/PhysRevLett.112.033901,1623.0
10.1103/PhysRevLett.112.170404,1623.0
10.1103/PhysRevLett.113.043901,1623.0
10.1103/PhysRevLett.113.073901,1623.0
10.1103/PhysRevLett.113.087401,1623.0
10.1103/PhysRevLett.113.133903,1623.0
10.1103/PhysRevLett.113.213901,1623.0
10.1103/PhysRevLett.114.146402,1623.0
10.1103/PhysRevLett.115.137402,1623.0
10.1103/PhysRevLett.115.193603,1623.0
10.1103/PhysRevLett.98.055505,1623.0
10.1103/PhysRevLett.98.236403,1623.0
