citing_doi,cited_doi
10.1103/PhysRevLett.103.237002,10.1103/PhysRevLett.102.117001
10.1103/PhysRevLett.106.047005,10.1103/PhysRevLett.105.067003
10.1103/PhysRevLett.107.037003,10.1103/PhysRevLett.103.057003
10.1103/PhysRevLett.108.207002,10.1103/PhysRevLett.106.047005
10.1103/PhysRevLett.115.227002,10.1103/PhysRevLett.102.027004
10.1103/PhysRevLett.103.057003,10.1103/PhysRevLett.101.025302
10.1103/PhysRevLett.108.207002,10.1103/PhysRevLett.105.067003
10.1103/PhysRevLett.108.207002,10.1103/PhysRevLett.102.117001
10.1103/PhysRevLett.110.077003,10.1103/PhysRevLett.103.057003
10.1103/PhysRevLett.106.047005,10.1103/PhysRevLett.102.117001
10.1103/PhysRevLett.109.057004,10.1103/PhysRevLett.100.177003
10.1103/PhysRevLett.110.087003,10.1103/PhysRevLett.106.047005
10.1103/PhysRevLett.101.167002,10.1103/PhysRevLett.100.187006
10.1103/PhysRevLett.115.227002,10.1103/PhysRevLett.108.177005
10.1103/PhysRevLett.113.167001,10.1103/PhysRevLett.108.177005
10.1103/PhysRevLett.112.127002,10.1103/PhysRevLett.110.077003
10.1103/PhysRevLett.110.087003,10.1103/PhysRevLett.108.177005
10.1103/PhysRevLett.113.167001,10.1103/PhysRevLett.105.037003
10.1103/PhysRevLett.103.057003,10.1103/PhysRevLett.101.167002
10.1103/PhysRevLett.101.077003,10.1103/PhysRevLett.98.247001
10.1103/PhysRevLett.107.037003,10.1103/PhysRevLett.101.025302
10.1103/PhysRevLett.109.057004,10.1103/PhysRevLett.101.077003
10.1103/PhysRevLett.110.087003,10.1103/PhysRevLett.102.117001
10.1103/PhysRevLett.109.057004,10.1103/PhysRevLett.100.187006
10.1103/PhysRevLett.101.167002,10.1103/PhysRevLett.100.177003
10.1103/PhysRevLett.105.067003,10.1103/PhysRevLett.102.117001
10.1103/PhysRevLett.110.087003,10.1103/PhysRevLett.108.207002
10.1103/PhysRevLett.111.087003,10.1103/PhysRevLett.110.077003
10.1103/PhysRevLett.106.047005,10.1103/PhysRevLett.103.237002
10.1103/PhysRevLett.109.227003,10.1103/PhysRevLett.106.047005
10.1103/PhysRevLett.109.227003,10.1103/PhysRevLett.103.057003
10.1103/PhysRevLett.111.047003,10.1103/PhysRevLett.107.037003
