citing_doi,cited_doi
10.1103/PhysRevLett.109.166806,10.1103/PhysRevLett.102.097403
10.1103/PhysRevLett.114.247401,10.1103/PhysRevLett.108.233001
10.1103/PhysRevLett.102.126801,10.1103/PhysRevLett.100.156402
10.1103/PhysRevLett.107.197402,10.1103/PhysRevLett.106.046802
10.1103/PhysRevLett.110.027401,10.1103/PhysRevLett.108.206401
10.1103/PhysRevLett.111.026403,10.1103/PhysRevLett.106.247402
10.1103/PhysRevLett.107.247402,10.1103/PhysRevLett.105.033601
10.1103/PhysRevLett.108.157602,10.1103/PhysRevLett.102.195506
10.1103/PhysRevLett.113.020503,10.1103/PhysRevLett.111.227602
10.1103/PhysRevLett.109.237601,10.1103/PhysRevLett.105.067601
10.1103/PhysRevLett.112.187601,10.1103/PhysRevLett.111.227602
10.1103/PhysRevLett.113.093603,10.1103/PhysRevLett.107.167404
10.1103/PhysRevLett.111.080404,10.1103/PhysRevLett.100.248002
10.1103/PhysRevLett.115.207401,10.1103/PhysRevLett.109.166605
10.1103/PhysRevX.4.021044,10.1103/PhysRevLett.98.230503
10.1103/PhysRevLett.112.026801,10.1103/PhysRevLett.108.086802
10.1103/PhysRevLett.108.187401,10.1103/PhysRevLett.99.036602
10.1103/PhysRevLett.108.143601,10.1103/PhysRevLett.103.256404
10.1103/PhysRevLett.110.027401,10.1103/PhysRevLett.108.043604
10.1103/PhysRevLett.108.187401,10.1103/PhysRevLett.105.216803
10.1103/PhysRevLett.106.046802,10.1103/PhysRevLett.103.086601
10.1103/PhysRevLett.110.146804,10.1103/PhysRevLett.98.100504
10.1103/PhysRevLett.108.157602,10.1103/PhysRevLett.105.200401
10.1103/PhysRevLett.102.166802,10.1103/PhysRevLett.101.236803
10.1103/PhysRevLett.110.086601,10.1103/PhysRevLett.100.056603
10.1103/PhysRevX.1.021009,10.1103/PhysRevLett.103.207403
10.1103/PhysRevLett.107.146403,10.1103/PhysRevLett.103.256404
10.1103/PhysRevLett.110.140403,10.1103/PhysRevLett.108.043604
10.1103/PhysRevX.1.021009,10.1103/PhysRevLett.104.017402
10.1103/PhysRevLett.110.113601,10.1103/PhysRevLett.100.220401
10.1103/PhysRevLett.108.077405,10.1103/PhysRevLett.101.113903
10.1103/PhysRevLett.104.126401,10.1103/PhysRevLett.100.236802
10.1103/PhysRevLett.110.167402,10.1103/PhysRevLett.106.157601
10.1103/PhysRevLett.115.176802,10.1103/PhysRevLett.99.036602
10.1103/PhysRevLett.107.216802,10.1103/PhysRevLett.106.206801
10.1103/PhysRevLett.113.250501,10.1103/PhysRevLett.109.020501
10.1103/PhysRevLett.111.080404,10.1103/PhysRevLett.101.010403
10.1103/PhysRevLett.112.097603,10.1103/PhysRevLett.109.097404
10.1103/PhysRevLett.108.043604,10.1103/PhysRevLett.103.053601
10.1103/PhysRevLett.109.147401,10.1103/PhysRevLett.99.266802
10.1103/PhysRevLett.110.080502,10.1103/PhysRevX.2.011014
10.1103/PhysRevLett.111.027402,10.1103/PhysRevLett.104.073904
10.1103/PhysRevLett.110.117402,10.1103/PhysRevLett.109.107401
10.1103/PhysRevLett.111.067201,10.1103/PhysRevLett.110.176601
10.1103/PhysRevLett.104.206402,10.1103/PhysRevLett.101.157405
10.1103/PhysRevX.2.031007,10.1103/RevModPhys.82.1209
10.1103/PhysRevLett.110.156402,10.1103/PhysRevLett.108.197601
10.1103/PhysRevLett.110.176601,10.1103/PhysRevLett.108.186603
10.1103/PhysRevLett.113.156601,10.1103/PhysRevLett.99.250601
10.1103/RevModPhys.85.961,10.1103/PhysRevLett.105.187602
10.1103/PhysRevLett.107.087401,10.1103/PhysRevLett.100.096602
10.1103/PhysRevLett.106.247403,10.1103/PhysRevLett.103.167402
10.1103/PhysRevLett.106.106803,10.1103/PhysRevLett.105.216803
10.1103/PhysRevLett.110.203602,10.1103/PhysRevLett.105.177402
10.1103/PhysRevLett.109.137601,10.1103/PhysRevLett.109.137602
10.1103/PhysRevLett.110.243602,10.1103/PhysRevLett.98.117402
10.1103/PhysRevLett.106.040505,10.1103/PhysRevLett.99.250506
10.1103/PhysRevLett.110.177602,10.1103/PhysRevLett.102.057601
10.1103/PhysRevLett.113.256802,10.1103/PhysRevLett.104.246801
10.1103/PhysRevLett.110.110503,10.1103/PhysRevLett.101.010403
10.1103/PhysRevLett.109.236803,10.1103/PhysRevLett.102.057601
10.1103/PhysRevLett.107.057401,10.1103/PhysRevLett.100.177401
10.1103/RevModPhys.87.347,10.1103/PhysRevLett.103.113602
10.1103/PhysRevLett.103.106601,10.1103/PhysRevLett.102.146601
10.1103/PhysRevLett.113.263602,10.1103/PhysRevLett.108.043604
10.1103/PhysRevLett.114.226803,10.1103/PhysRevLett.111.050502
10.1103/PhysRevLett.112.087601,10.1103/PhysRevLett.111.227602
10.1103/PhysRevLett.108.187401,10.1103/PhysRevLett.101.236804
10.1103/PhysRevLett.109.147405,10.1103/PhysRevLett.104.137401
10.1103/PhysRevLett.114.193601,10.1103/PhysRevLett.104.123605
10.1103/RevModPhys.87.347,10.1103/PhysRevLett.113.093603
10.1103/PhysRevLett.108.240602,10.1103/RevModPhys.79.1077
10.1103/PhysRevLett.106.046802,10.1103/PhysRevLett.98.026806
10.1103/PhysRevLett.101.267402,10.1103/PhysRevLett.99.097401
10.1103/PhysRevLett.112.116403,10.1103/PhysRevLett.111.227602
10.1103/PhysRevLett.110.177602,10.1103/PhysRevLett.109.236805
10.1103/PhysRevLett.110.147401,10.1103/PhysRevLett.106.067401
10.1103/PhysRevLett.104.130501,10.1103/PhysRevLett.102.120502
10.1103/PhysRevLett.109.267402,10.1103/PhysRevLett.109.147405
10.1103/PhysRevLett.112.050503,10.1103/PhysRevLett.105.230503
10.1103/PhysRevLett.104.073904,10.1103/PhysRevLett.103.087405
10.1103/PhysRevLett.111.086805,10.1103/PhysRevLett.109.206602
10.1103/PhysRevLett.115.087602,10.1103/PhysRevLett.113.027602
10.1103/PhysRevLett.115.106804,10.1103/PhysRevLett.108.086802
10.1103/PhysRevLett.112.213602,10.1103/PhysRevLett.108.227402
10.1103/PhysRevLett.109.233603,10.1103/PhysRevLett.108.043604
10.1103/PhysRevLett.107.026602,10.1103/PhysRevLett.99.036801
10.1103/PhysRevLett.109.070502,10.1103/PhysRevLett.98.100504
10.1103/PhysRevLett.110.217401,10.1103/PhysRevLett.106.247402
10.1103/PhysRevLett.109.107401,10.1103/PhysRevLett.105.216803
10.1103/PhysRevLett.115.163603,10.1103/PhysRevLett.113.093603
10.1103/PhysRevLett.110.140502,10.1103/PhysRevLett.107.146801
10.1103/PhysRevLett.115.166806,10.1103/PhysRevX.4.021044
10.1103/PhysRevLett.107.047601,10.1103/PhysRevLett.105.177602
10.1103/PhysRevLett.108.157602,10.1103/PhysRevLett.105.200402
10.1103/PhysRevLett.109.140403,10.1103/PhysRevLett.100.236802
10.1103/PhysRevLett.113.030803,10.1103/PhysRevLett.99.250601
10.1103/PhysRevLett.104.046802,10.1103/PhysRevLett.99.246601
10.1103/PhysRevLett.105.180502,10.1103/PhysRevLett.99.023902
10.1103/PhysRevLett.115.067401,10.1103/PhysRevLett.101.170501
10.1103/PhysRevLett.102.207401,10.1103/PhysRevLett.100.017401
10.1103/PhysRevLett.115.216804,10.1103/RevModPhys.85.961
10.1103/PhysRevLett.113.097401,10.1103/PhysRevLett.110.217401
10.1103/PhysRevX.5.031006,10.1103/PhysRevX.3.041006
10.1103/PhysRevLett.109.070502,10.1103/PhysRevLett.100.160505
10.1103/PhysRevLett.106.247403,10.1103/PhysRevLett.106.247402
10.1103/PhysRevLett.109.237601,10.1103/PhysRevLett.105.257402
10.1103/PhysRevLett.112.116403,10.1103/PhysRevLett.110.156402
10.1103/PhysRevLett.103.086601,10.1103/PhysRevLett.98.107401
10.1103/PhysRevLett.108.117402,10.1103/PhysRevLett.105.236804
10.1103/PhysRevLett.110.177602,10.1103/PhysRevLett.103.046601
10.1103/PhysRevLett.111.230503,10.1103/PhysRevLett.104.220502
10.1103/PhysRevLett.112.107401,10.1103/PhysRevLett.100.197401
10.1103/PhysRevLett.105.266603,10.1103/PhysRevLett.103.106601
10.1103/PhysRevLett.110.083603,10.1103/RevModPhys.82.1209
10.1103/PhysRevLett.102.176806,10.1103/PhysRevLett.99.036801
10.1103/PhysRevX.5.011009,10.1103/PhysRevLett.98.117402
10.1103/PhysRevLett.108.077405,10.1103/PhysRevLett.106.113601
10.1103/PhysRevLett.115.106802,10.1103/PhysRevLett.113.247002
10.1103/PhysRevLett.111.057401,10.1103/PhysRevLett.104.017402
10.1103/PhysRevLett.105.177403,10.1103/PhysRevLett.103.053601
10.1103/PhysRevLett.108.143601,10.1103/PhysRevLett.104.123605
10.1103/PhysRevLett.103.217402,10.1103/PhysRevLett.101.170501
10.1103/PhysRevLett.110.080502,10.1103/PhysRevLett.99.023902
10.1103/PhysRevX.5.041016,10.1103/PhysRevX.5.021009
10.1103/PhysRevLett.107.026602,10.1103/PhysRevLett.99.096804
10.1103/PhysRevLett.110.146804,10.1103/PhysRevLett.103.160503
10.1103/RevModPhys.87.347,10.1103/PhysRevLett.101.267404
10.1103/PhysRevX.4.021044,10.1103/PhysRevLett.99.036403
10.1103/PhysRevLett.115.176601,10.1103/PhysRevLett.108.186603
10.1103/PhysRevLett.113.260503,10.1103/PhysRevLett.109.140403
10.1103/PhysRevLett.108.093601,10.1103/PhysRevLett.98.153003
10.1103/PhysRevLett.113.246802,10.1103/PhysRevLett.110.126802
10.1103/PhysRevLett.105.216803,10.1103/PhysRevLett.103.046601
10.1103/PhysRevLett.112.147602,10.1103/PhysRevLett.107.207210
10.1103/PhysRevLett.115.176601,10.1103/PhysRevLett.109.166605
10.1103/PhysRevLett.107.167401,10.1103/PhysRevLett.99.056804
10.1103/PhysRevLett.110.040405,10.1103/PhysRevLett.100.236802
10.1103/PhysRevLett.113.046602,10.1103/PhysRevLett.112.156601
10.1103/PhysRevLett.109.266602,10.1103/PhysRevLett.107.136604
10.1103/PhysRevLett.111.080404,10.1103/RevModPhys.79.1077
10.1103/PhysRevX.1.021009,10.1103/PhysRevLett.100.017401
10.1103/PhysRevLett.105.230503,10.1103/PhysRevLett.98.100504
10.1103/PhysRevLett.110.113601,10.1103/PhysRevLett.101.066805
10.1103/PhysRevLett.103.086601,10.1103/PhysRevLett.99.037401
10.1103/PhysRevLett.107.206806,10.1103/PhysRevLett.102.210502
10.1103/PhysRevLett.113.143604,10.1103/PhysRevLett.104.073904
10.1103/PhysRevLett.100.156803,10.1103/PhysRevLett.99.056804
10.1103/PhysRevLett.110.070503,10.1103/PhysRevLett.102.080501
10.1103/PhysRevLett.105.216803,10.1103/PhysRevLett.104.226807
10.1103/PhysRevLett.109.137601,10.1103/PhysRevLett.106.080802
10.1103/PhysRevLett.104.096801,10.1103/PhysRevLett.98.126601
10.1103/PhysRevLett.103.086601,10.1103/PhysRevLett.99.056804
10.1103/PhysRevLett.104.196803,10.1103/PhysRevLett.100.133603
10.1103/PhysRevLett.108.086802,10.1103/PhysRevLett.105.266808
10.1103/PhysRevLett.110.157601,10.1103/PhysRevLett.105.200402
10.1103/PhysRevLett.99.036801,10.1103/PhysRevLett.98.126601
10.1103/RevModPhys.85.961,10.1103/PhysRevLett.103.106802
10.1103/RevModPhys.87.347,10.1103/PhysRevLett.103.167402
10.1103/PhysRevLett.114.173603,10.1103/PhysRevLett.98.153003
10.1103/PhysRevLett.104.066804,10.1103/PhysRevLett.100.197401
10.1103/PhysRevLett.104.040401,10.1103/PhysRevLett.102.080501
10.1103/PhysRevLett.111.237403,10.1103/PhysRevLett.100.060502
10.1103/RevModPhys.85.79,10.1103/PhysRevLett.103.086601
10.1103/PhysRevLett.114.067401,10.1103/PhysRevLett.108.043604
10.1103/PhysRevLett.110.217401,10.1103/PhysRevLett.106.247403
10.1103/PhysRevLett.108.143601,10.1103/PhysRevLett.102.195506
10.1103/PhysRevLett.104.017402,10.1103/PhysRevLett.98.227403
10.1103/PhysRevLett.113.263602,10.1103/PhysRevLett.112.036405
10.1103/PhysRevLett.110.177602,10.1103/PhysRevLett.100.056603
10.1103/PhysRevLett.103.040501,10.1103/PhysRevLett.101.010403
10.1103/PhysRevLett.109.140403,10.1103/PhysRevLett.104.226807
10.1103/PhysRevLett.106.053601,10.1103/PhysRevLett.101.066805
10.1103/PhysRevLett.104.040401,10.1103/PhysRevLett.102.120502
10.1103/PhysRevLett.110.130802,10.1103/PhysRevLett.104.070801
10.1103/PhysRevLett.104.206402,10.1103/PhysRevLett.99.266802
10.1103/PhysRevLett.105.266808,10.1103/PhysRevLett.101.236803
10.1103/PhysRevLett.114.193002,10.1103/PhysRevLett.105.180502
10.1103/PhysRevLett.111.050503,10.1103/PhysRevLett.103.160503
10.1103/PhysRevLett.113.027401,10.1103/PhysRevLett.110.013601
10.1103/PhysRevLett.114.017601,10.1103/PhysRevLett.108.086802
10.1103/PhysRevLett.109.166605,10.1103/PhysRevLett.99.097401
10.1103/PhysRevLett.113.243601,10.1103/PhysRevLett.110.177402
10.1103/PhysRevLett.110.117402,10.1103/PhysRevLett.102.146601
10.1103/PhysRevX.5.031024,10.1103/RevModPhys.85.961
10.1103/PhysRevLett.108.017402,10.1103/PhysRevLett.100.197401
10.1103/PhysRevX.2.011006,10.1103/PhysRevLett.100.046803
10.1103/PhysRevLett.110.250501,10.1103/PhysRevLett.108.040503
10.1103/PhysRevLett.106.096801,10.1103/PhysRevLett.100.077401
10.1103/RevModPhys.85.961,10.1103/PhysRevLett.108.126804
10.1103/PhysRevLett.110.147401,10.1103/PhysRevLett.106.166801
10.1103/RevModPhys.87.347,10.1103/PhysRevLett.104.023602
10.1103/PhysRevLett.110.135505,10.1103/PhysRevLett.107.157402
10.1103/PhysRevLett.104.130501,10.1103/PhysRevLett.98.190401
10.1103/PhysRevLett.112.010502,10.1103/PhysRevLett.110.017602
10.1103/PhysRevLett.110.177402,10.1103/PhysRevLett.101.113903
10.1103/PhysRevLett.105.033601,10.1103/PhysRevLett.99.097401
10.1103/PhysRevLett.109.166605,10.1103/PhysRevLett.100.236802
10.1103/PhysRevLett.109.250503,10.1103/PhysRevLett.103.056802
10.1103/PhysRevLett.110.177602,10.1103/PhysRevLett.107.146801
10.1103/PhysRevLett.110.113601,10.1103/PhysRevX.2.011014
10.1103/PhysRevLett.108.206401,10.1103/PhysRevLett.102.195506
10.1103/PhysRevX.5.041001,10.1103/PhysRevLett.112.160802
10.1103/PhysRevLett.112.160802,10.1103/PhysRevLett.104.070801
10.1103/PhysRevLett.114.233601,10.1103/PhysRevLett.107.233602
10.1103/PhysRevLett.106.027402,10.1103/PhysRevLett.102.146601
10.1103/PhysRevLett.102.176806,10.1103/PhysRevLett.102.166802
10.1103/PhysRevLett.105.053201,10.1103/PhysRevLett.103.040502
10.1103/PhysRevLett.106.217205,10.1103/PhysRevLett.98.077602
10.1103/PhysRevLett.104.096801,10.1103/PhysRevLett.100.046803
10.1103/PhysRevLett.102.237402,10.1103/PhysRevLett.99.040501
10.1103/PhysRevLett.102.207401,10.1103/PhysRevLett.101.027401
10.1103/PhysRevLett.112.050503,10.1103/PhysRevLett.110.140502
10.1103/PhysRevLett.109.147405,10.1103/PhysRevLett.104.123605
10.1103/PhysRevLett.106.247402,10.1103/PhysRevLett.103.167402
10.1103/RevModPhys.85.961,10.1103/PhysRevLett.107.136602
10.1103/PhysRevLett.110.107601,10.1103/PhysRevLett.101.236803
10.1103/PhysRevLett.113.113602,10.1103/PhysRevLett.104.137401
10.1103/PhysRevLett.115.153901,10.1103/PhysRevLett.110.037402
10.1103/PhysRevLett.111.057601,10.1103/PhysRevLett.110.060502
10.1103/PhysRevLett.110.080502,10.1103/PhysRevLett.109.107401
10.1103/PhysRevLett.105.193001,10.1103/PhysRevLett.100.236802
10.1103/PhysRevLett.109.166804,10.1103/PhysRevLett.107.176811
10.1103/PhysRevLett.111.026403,10.1103/PhysRevLett.106.247403
10.1103/PhysRevLett.106.247402,10.1103/PhysRevLett.105.177402
10.1103/PhysRevLett.109.237601,10.1103/PhysRevLett.106.027402
10.1103/PhysRevLett.102.207401,10.1103/PhysRevLett.100.177401
10.1103/PhysRevLett.105.046601,10.1103/PhysRevLett.100.197401
10.1103/PhysRevLett.109.236805,10.1103/PhysRevLett.107.216802
10.1103/PhysRevLett.110.147401,10.1103/PhysRevLett.98.117402
10.1103/PhysRevLett.112.126801,10.1103/PhysRevLett.104.167401
10.1103/PhysRevX.1.021009,10.1103/PhysRevLett.100.207405
10.1103/PhysRevLett.107.206806,10.1103/PhysRevLett.100.236802
10.1103/PhysRevLett.115.166603,10.1103/PhysRevLett.114.226803
10.1103/PhysRevLett.114.067401,10.1103/PhysRevLett.108.057401
10.1103/PhysRevLett.111.246802,10.1103/PhysRevLett.107.206806
10.1103/PhysRevLett.111.237403,10.1103/PhysRevLett.103.167402
10.1103/PhysRevLett.109.070502,10.1103/PhysRevLett.105.230503
10.1103/PhysRevLett.115.106804,10.1103/PhysRevX.2.011006
10.1103/PhysRevLett.109.107401,10.1103/PhysRevLett.105.033601
10.1103/PhysRevLett.110.147401,10.1103/PhysRevLett.109.147401
10.1103/RevModPhys.85.79,10.1103/PhysRevLett.106.166801
10.1103/PhysRevLett.107.057401,10.1103/PhysRevLett.103.217402
10.1103/PhysRevLett.109.033604,10.1103/PhysRevLett.103.256404
10.1103/PhysRevLett.102.247601,10.1103/PhysRevLett.98.100504
10.1103/PhysRevLett.110.037402,10.1103/PhysRevLett.108.017402
10.1103/PhysRevLett.112.150402,10.1103/PhysRevLett.101.216805
10.1103/PhysRevLett.106.046802,10.1103/PhysRevLett.100.176801
10.1103/PhysRevLett.113.143601,10.1103/PhysRevLett.109.063602
10.1103/PhysRevLett.107.030506,10.1103/PhysRevLett.105.266808
10.1103/PhysRevLett.113.213601,10.1103/PhysRevLett.101.113903
10.1103/PhysRevLett.109.013601,10.1103/PhysRevLett.103.087405
10.1103/PhysRevX.2.031007,10.1103/PhysRevLett.102.080501
10.1103/PhysRevLett.113.250501,10.1103/PhysRevLett.102.080501
10.1103/PhysRevLett.104.157401,10.1103/PhysRevLett.103.027401
10.1103/PhysRevLett.112.097603,10.1103/PhysRevX.2.031001
10.1103/PhysRevLett.114.145502,10.1103/PhysRevLett.110.156402
10.1103/PhysRevLett.102.247601,10.1103/PhysRevLett.100.236802
10.1103/PhysRevLett.110.018001,10.1103/PhysRevLett.107.048102
10.1103/PhysRevLett.108.140403,10.1103/PhysRevLett.98.100504
10.1103/PhysRevLett.110.213605,10.1103/PhysRevLett.110.130802
10.1103/PhysRevLett.108.206401,10.1103/PhysRevLett.104.123605
10.1103/PhysRevLett.104.130501,10.1103/PhysRevLett.104.090501
10.1103/PhysRevLett.108.140502,10.1103/PhysRevLett.107.150503
10.1103/PhysRevLett.110.046805,10.1103/PhysRevLett.100.046803
10.1103/PhysRevX.1.021009,10.1103/PhysRevLett.106.227402
10.1103/PhysRevLett.115.247602,10.1103/PhysRevLett.112.187601
10.1103/PhysRevLett.110.017602,10.1103/PhysRevLett.108.197601
10.1103/PhysRevLett.103.167402,10.1103/PhysRevLett.100.207405
10.1103/PhysRevLett.103.106601,10.1103/PhysRevLett.100.156803
10.1103/PhysRevLett.107.047601,10.1103/PhysRevLett.104.066804
10.1103/PhysRevLett.99.246602,10.1103/PhysRevLett.99.246601
10.1103/PhysRevLett.110.100505,10.1103/PhysRevLett.108.080501
10.1103/PhysRevLett.111.223602,10.1103/PhysRevLett.110.113601
10.1103/PhysRevLett.107.207210,10.1103/PhysRevLett.106.030802
10.1103/PhysRevLett.105.230503,10.1103/PhysRevLett.102.080501
10.1103/PhysRevLett.115.087602,10.1103/PhysRevLett.112.097603
10.1103/PhysRevLett.115.186803,10.1103/PhysRevLett.104.136801
10.1103/PhysRevLett.109.267402,10.1103/PhysRevLett.108.043604
10.1103/PhysRevLett.111.046801,10.1103/PhysRevLett.108.046808
