citing_doi,cited_doi
10.1103/PhysRevLett.115.064101,10.1103/PhysRevLett.98.034101
10.1103/PhysRevLett.107.234103,10.1103/PhysRevLett.104.118701
10.1103/PhysRevLett.108.158104,10.1103/PhysRevLett.98.108103
10.1103/PhysRevLett.114.038701,10.1103/PhysRevLett.108.168702
10.1103/PhysRevLett.106.128701,10.1103/PhysRevLett.98.034101
10.1103/PhysRevLett.99.128701,10.1103/PhysRevLett.98.034101
10.1103/PhysRevLett.108.168702,10.1103/PhysRevLett.106.128701
10.1103/PhysRevLett.110.218701,10.1103/PhysRevLett.108.168702
10.1103/PhysRevLett.112.114102,10.1103/PhysRevLett.110.234103
10.1103/PhysRevLett.110.174102,10.1103/PhysRevLett.107.234103
10.1103/PhysRevLett.98.108103,10.1103/PhysRevLett.98.034101
10.1103/PhysRevLett.114.038701,10.1103/PhysRevLett.106.128701
10.1103/PhysRevLett.112.114102,10.1103/PhysRevLett.110.218701
10.1103/PhysRevLett.114.038701,10.1103/PhysRevLett.110.218701
10.1103/PhysRevLett.107.234103,10.1103/PhysRevLett.98.034101
10.1103/PhysRevLett.112.114102,10.1103/PhysRevLett.106.128701
10.1103/PhysRevLett.100.174104,10.1103/PhysRevLett.99.038701
10.1103/PhysRevLett.110.174102,10.1103/PhysRevLett.104.118701
10.1103/PhysRevLett.104.118701,10.1103/PhysRevLett.99.038701
10.1103/PhysRevLett.112.114102,10.1103/PhysRevLett.108.168702
10.1103/PhysRevLett.113.144101,10.1103/PhysRevLett.98.034101
10.1103/PhysRevLett.110.174102,10.1103/PhysRevLett.98.034101
10.1103/PhysRevLett.113.144101,10.1103/PhysRevLett.106.128701
10.1103/PhysRevLett.110.064106,10.1103/PhysRevLett.106.128701
10.1103/PhysRevLett.115.064101,10.1103/PhysRevLett.114.088701
10.1103/PhysRevLett.108.158104,10.1103/PhysRevLett.102.058105
10.1103/PhysRevLett.110.218701,10.1103/PhysRevLett.106.128701
