citing_doi,cited_doi
10.1103/PhysRevLett.110.126406,10.1103/PhysRevLett.99.126602
10.1103/PhysRevLett.110.140407,10.1103/PhysRevLett.108.225301
10.1103/PhysRevLett.110.216401,10.1103/PhysRevLett.105.266806
10.1103/PhysRevLett.105.156803,10.1103/PhysRevLett.105.036803
10.1103/PhysRevLett.113.155303,10.1103/PhysRevLett.109.085302
10.1103/PhysRevLett.101.246804,10.1103/RevModPhys.79.677
10.1103/PhysRevLett.112.016802,10.1103/PhysRevLett.103.266801
10.1103/PhysRevLett.112.086601,10.1103/PhysRevLett.109.166801
10.1103/PhysRevLett.108.080406,10.1103/RevModPhys.82.1959
10.1103/PhysRevLett.111.176802,10.1103/PhysRevLett.105.076801
10.1103/PhysRevLett.108.126405,10.1103/PhysRevLett.105.216405
10.1103/PhysRevLett.109.226404,10.1103/PhysRevLett.106.166401
10.1103/PhysRevLett.113.026802,10.1103/PhysRevLett.99.106801
10.1103/PhysRevLett.111.207003,10.1103/PhysRevLett.105.177002
10.1103/PhysRevLett.111.130403,10.1103/PhysRevLett.107.127205
10.1103/PhysRevLett.110.146404,10.1103/PhysRevLett.108.257001
10.1103/PhysRevLett.112.143007,10.1103/PhysRevLett.107.195304
10.1103/PhysRevLett.114.226802,10.1103/PhysRevLett.100.236601
10.1103/PhysRevLett.111.116402,10.1103/PhysRevLett.105.077001
10.1103/RevModPhys.82.1959,10.1103/PhysRevLett.99.086602
10.1103/PhysRevLett.110.186601,10.1103/PhysRevLett.100.236601
10.1103/PhysRevLett.111.095301,10.1103/PhysRevLett.107.195303
10.1103/PhysRevLett.110.117002,10.1103/PhysRevLett.105.177002
10.1103/PhysRevLett.115.036803,10.1103/PhysRevLett.100.056602
10.1103/PhysRevLett.109.066802,10.1103/PhysRevLett.103.196803
10.1103/PhysRevLett.112.046801,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.108.185301,10.1103/PhysRevLett.107.270401
10.1103/PhysRevLett.107.056804,10.1103/PhysRevLett.103.266803
10.1103/PhysRevLett.99.146806,10.1103/PhysRevLett.98.106803
10.1103/PhysRevLett.112.195301,10.1103/PhysRevLett.109.095302
10.1103/PhysRevLett.105.266806,10.1103/PhysRevLett.103.266801
10.1103/PhysRevLett.106.127001,10.1103/PhysRevLett.105.227003
10.1103/PhysRevX.5.041042,10.1103/PhysRevLett.103.237001
10.1103/PhysRevLett.113.076408,10.1103/RevModPhys.82.3045
10.1103/RevModPhys.87.1037,10.1103/PhysRevLett.103.237001
10.1103/PhysRevLett.112.106402,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.108.026802,10.1103/PhysRevLett.104.057001
10.1103/PhysRevX.4.011006,10.1103/PhysRevLett.103.066402
10.1103/PhysRevLett.115.016801,10.1103/PhysRevLett.105.266806
10.1103/PhysRevLett.108.176401,10.1103/PhysRevLett.103.046803
10.1103/PhysRevLett.108.255303,10.1103/PhysRevLett.105.255302
10.1103/PhysRevLett.111.056802,10.1103/PhysRevLett.105.077001
10.1103/PhysRevLett.115.187001,10.1103/PhysRevLett.108.266802
10.1103/PhysRevLett.107.235301,10.1103/PhysRevLett.106.236803
10.1103/PhysRevX.4.021018,10.1103/PhysRevLett.112.126402
10.1103/PhysRevLett.110.156403,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.110.110401,10.1103/PhysRevLett.108.145302
10.1103/PhysRevLett.112.137001,10.1103/PhysRevLett.106.127001
10.1103/PhysRevLett.111.156402,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.108.225303,10.1103/PhysRevLett.107.255301
10.1103/PhysRevLett.110.166802,10.1103/PhysRevLett.109.095301
10.1103/PhysRevLett.113.076408,10.1103/PhysRevLett.98.106803
10.1103/PhysRevLett.115.116801,10.1103/PhysRevLett.105.017401
10.1103/RevModPhys.87.1037,10.1103/PhysRevLett.113.267002
10.1103/PhysRevLett.111.016402,10.1103/PhysRevLett.106.097201
10.1103/PhysRevLett.112.166601,10.1103/PhysRevLett.99.236809
10.1103/PhysRevLett.114.016806,10.1103/PhysRevLett.110.106802
10.1103/PhysRevLett.111.116601,10.1103/PhysRevLett.104.146802
10.1103/PhysRevLett.115.246603,10.1103/PhysRevLett.115.104302
10.1103/RevModPhys.87.1037,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.105.077001,10.1103/PhysRevLett.104.040502
10.1103/PhysRevLett.112.155302,10.1103/PhysRevLett.105.255302
10.1103/PhysRevLett.110.106804,10.1103/RevModPhys.82.3045
10.1103/PhysRevLett.110.046401,10.1103/PhysRevLett.108.155501
10.1103/PhysRevLett.109.166802,10.1103/PhysRevLett.103.246601
10.1103/PhysRevLett.115.246403,10.1103/PhysRevLett.102.216403
10.1103/PhysRevLett.115.095302,10.1103/PhysRevX.2.031013
10.1103/PhysRevLett.115.197204,10.1103/RevModPhys.87.137
10.1103/PhysRevLett.104.146802,10.1103/PhysRevLett.98.106803
10.1103/PhysRevLett.102.216404,10.1103/PhysRevLett.98.237002
10.1103/PhysRevLett.108.076804,10.1103/PhysRevLett.98.256801
10.1103/PhysRevLett.112.186801,10.1103/PhysRevLett.112.046801
10.1103/PhysRevLett.114.016603,10.1103/PhysRevLett.112.116404
10.1103/PhysRevLett.107.195304,10.1103/PhysRevLett.107.195305
10.1103/PhysRevLett.108.116801,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.99.256802,10.1103/PhysRevLett.98.176805
10.1103/PhysRevLett.115.216805,10.1103/PhysRevLett.111.185302
10.1103/PhysRevLett.112.043001,10.1103/PhysRevLett.111.185302
10.1103/PhysRevLett.111.136402,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.112.037001,10.1103/PhysRevLett.109.267002
10.1103/PhysRevLett.113.206801,10.1103/PhysRevLett.109.127401
10.1103/PhysRevLett.112.086601,10.1103/PhysRevLett.106.126803
10.1103/PhysRevLett.115.096802,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.113.197001,10.1103/PhysRevLett.111.037001
10.1103/PhysRevLett.112.077002,10.1103/PhysRevLett.105.077001
10.1103/PhysRevLett.111.025304,10.1103/RevModPhys.82.3045
10.1103/PhysRevLett.106.127004,10.1103/PhysRevLett.105.097001
10.1103/PhysRevLett.110.016802,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.102.096801,10.1103/PhysRevLett.100.036804
10.1103/PhysRevLett.115.117403,10.1103/PhysRevLett.100.013904
10.1103/PhysRevLett.108.177001,10.1103/PhysRevLett.104.040502
10.1103/PhysRevLett.111.087002,10.1103/PhysRevLett.105.077001
10.1103/PhysRevLett.106.156808,10.1103/PhysRevLett.105.136802
10.1103/PhysRevLett.114.037401,10.1103/PhysRevLett.110.066803
10.1103/PhysRevLett.113.256403,10.1103/PhysRevLett.113.027603
10.1103/PhysRevLett.108.146601,10.1103/PhysRevLett.104.106408
10.1103/PhysRevLett.115.156402,10.1103/PhysRevLett.105.077001
10.1103/PhysRevLett.113.247203,10.1103/PhysRevLett.113.187202
10.1103/PhysRevLett.113.046805,10.1103/PhysRevLett.103.036803
10.1103/PhysRevLett.105.097002,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.105.215301,10.1103/PhysRevLett.99.190405
10.1103/PhysRevLett.111.037001,10.1103/PhysRevLett.100.236601
10.1103/PhysRevX.4.041007,10.1103/PhysRevLett.106.057001
10.1103/PhysRevX.3.031011,10.1103/PhysRevLett.109.227005
10.1103/PhysRevLett.108.145302,10.1103/PhysRevLett.107.195303
10.1103/PhysRevX.1.021001,10.1103/PhysRevLett.104.166803
10.1103/PhysRevLett.103.086802,10.1103/PhysRevLett.98.206805
10.1103/PhysRevLett.112.070604,10.1103/RevModPhys.83.1057
10.1103/PhysRevX.3.011015,10.1103/PhysRevLett.105.256803
10.1103/PhysRevLett.114.125303,10.1103/PhysRevLett.109.175302
10.1103/PhysRevLett.100.177002,10.1103/RevModPhys.79.353
10.1103/PhysRevLett.112.086401,10.1103/PhysRevLett.108.225301
10.1103/PhysRevLett.114.246802,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.110.166802,10.1103/PhysRevLett.108.225304
10.1103/PhysRevLett.107.120403,10.1103/PhysRevLett.105.026805
10.1103/PhysRevLett.110.046401,10.1103/PhysRevLett.103.026804
10.1103/PhysRevLett.114.110401,10.1103/PhysRevLett.109.095301
10.1103/PhysRevLett.109.115301,10.1103/RevModPhys.82.3045
10.1103/PhysRevLett.113.236802,10.1103/PhysRevLett.106.236803
10.1103/PhysRevLett.114.016806,10.1103/PhysRevLett.98.106803
10.1103/PhysRevLett.110.176803,10.1103/PhysRevLett.108.196801
10.1103/PhysRevLett.112.176601,10.1103/PhysRevLett.109.116803
10.1103/PhysRevLett.108.174301,10.1103/RevModPhys.81.109
10.1103/PhysRevLett.113.137201,10.1103/RevModPhys.82.1539
10.1103/PhysRevLett.113.045303,10.1103/PhysRevX.3.011011
10.1103/PhysRevLett.109.267002,10.1103/PhysRevLett.106.127001
10.1103/PhysRevLett.103.066402,10.1103/PhysRevLett.98.106803
10.1103/PhysRevLett.110.020401,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.111.126603,10.1103/PhysRevLett.107.207602
10.1103/PhysRevLett.110.076401,10.1103/PhysRevLett.109.115301
10.1103/PhysRevLett.109.095301,10.1103/PhysRevLett.105.255302
10.1103/PhysRevLett.108.056602,10.1103/RevModPhys.82.3045
10.1103/PhysRevLett.108.156402,10.1103/RevModPhys.83.1057
10.1103/RevModPhys.83.1057,10.1103/PhysRevLett.103.235301
10.1103/PhysRevLett.115.136804,10.1103/PhysRevLett.102.256803
10.1103/PhysRevX.5.041050,10.1103/PhysRevLett.114.246802
10.1103/PhysRevX.5.041046,10.1103/PhysRevLett.107.186806
10.1103/PhysRevLett.115.216806,10.1103/PhysRevLett.108.016401
10.1103/PhysRevLett.111.136804,10.1103/PhysRevLett.109.116406
10.1103/PhysRevLett.115.216805,10.1103/PhysRevLett.107.076802
10.1103/PhysRevLett.112.166601,10.1103/PhysRevLett.108.196802
10.1103/PhysRevLett.111.077001,10.1103/PhysRevLett.110.240404
10.1103/PhysRevLett.114.096601,10.1103/PhysRevLett.98.106803
10.1103/PhysRevX.4.021018,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.114.126101,10.1103/PhysRevX.4.021029
10.1103/PhysRevLett.111.136802,10.1103/PhysRevLett.105.076802
10.1103/PhysRevLett.100.125504,10.1103/PhysRevLett.98.206805
10.1103/PhysRevLett.110.110401,10.1103/PhysRevLett.107.195305
10.1103/PhysRevX.4.011006,10.1103/PhysRevLett.100.156401
10.1103/PhysRevLett.111.126802,10.1103/PhysRevLett.108.126405
10.1103/PhysRevLett.112.143007,10.1103/PhysRevLett.107.255301
10.1103/PhysRevLett.107.036802,10.1103/PhysRevLett.103.046803
10.1103/PhysRevLett.111.047002,10.1103/PhysRevLett.104.040502
10.1103/PhysRevLett.114.016806,10.1103/PhysRevLett.107.127205
10.1103/PhysRevLett.100.106601,10.1103/PhysRevLett.98.057203
10.1103/PhysRevLett.109.076801,10.1103/PhysRevLett.98.156601
10.1103/PhysRevLett.115.126803,10.1103/RevModPhys.81.109
10.1103/PhysRevLett.113.010501,10.1103/PhysRevLett.106.236802
10.1103/PhysRevLett.110.180403,10.1103/PhysRevLett.103.013901
10.1103/PhysRevLett.110.196401,10.1103/PhysRevLett.98.237002
10.1103/PhysRevLett.114.110401,10.1103/PhysRevLett.111.095301
10.1103/PhysRevLett.109.105303,10.1103/PhysRevLett.102.046402
10.1103/PhysRevLett.115.027001,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.111.235302,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.105.097001,10.1103/PhysRevLett.104.057001
10.1103/PhysRevLett.100.200406,10.1103/PhysRevLett.99.070401
10.1103/PhysRevLett.109.105303,10.1103/PhysRevLett.107.050402
10.1103/PhysRevLett.112.136401,10.1103/PhysRevLett.110.096401
10.1103/PhysRevLett.113.116802,10.1103/PhysRevLett.98.106803
10.1103/PhysRevLett.113.076404,10.1103/PhysRevLett.104.056402
10.1103/PhysRevLett.112.026602,10.1103/PhysRevLett.100.236601
10.1103/PhysRevLett.108.036803,10.1103/RevModPhys.80.481
10.1103/PhysRevLett.105.177002,10.1103/PhysRevLett.98.266801
10.1103/PhysRevLett.115.087001,10.1103/PhysRevLett.107.256802
10.1103/PhysRevX.4.011046,10.1103/PhysRevLett.109.036803
10.1103/PhysRevLett.109.095301,10.1103/PhysRevLett.107.150403
10.1103/PhysRevLett.101.267002,10.1103/PhysRevLett.99.197002
10.1103/PhysRevLett.107.210502,10.1103/PhysRevLett.100.027001
10.1103/PhysRevLett.109.186403,10.1103/PhysRevLett.103.246601
10.1103/PhysRevLett.113.046805,10.1103/PhysRevLett.108.156402
10.1103/PhysRevLett.106.076803,10.1103/PhysRevLett.101.246807
10.1103/PhysRevX.3.031011,10.1103/PhysRevLett.106.127001
10.1103/PhysRevLett.113.045303,10.1103/PhysRevLett.107.255301
10.1103/PhysRevLett.111.036802,10.1103/PhysRevLett.103.237001
10.1103/PhysRevLett.113.246401,10.1103/PhysRevLett.110.117002
10.1103/PhysRevLett.102.197602,10.1103/RevModPhys.81.109
10.1103/PhysRevLett.110.246601,10.1103/PhysRevLett.102.076602
10.1103/PhysRevLett.111.145502,10.1103/PhysRevLett.108.245501
10.1103/RevModPhys.87.137,10.1103/PhysRevLett.105.036803
10.1103/PhysRevLett.105.137201,10.1103/RevModPhys.82.1959
10.1103/PhysRevLett.107.016802,10.1103/PhysRevLett.106.166805
10.1103/PhysRevLett.110.026603,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.108.220401,10.1103/RevModPhys.82.1959
10.1103/PhysRevLett.107.010401,10.1103/PhysRevLett.104.256804
10.1103/PhysRevLett.110.087001,10.1103/PhysRevLett.103.020401
10.1103/PhysRevLett.113.157401,10.1103/PhysRevLett.108.185501
10.1103/PhysRevLett.115.237001,10.1103/PhysRevLett.111.116402
10.1103/PhysRevLett.114.016403,10.1103/RevModPhys.83.1057
10.1103/PhysRevLett.109.106404,10.1103/PhysRevLett.100.096407
10.1103/PhysRevLett.111.103901,10.1103/PhysRevLett.100.013904
10.1103/PhysRevLett.115.147201,10.1103/RevModPhys.82.3045
10.1103/PhysRevLett.107.016802,10.1103/RevModPhys.82.3045
10.1103/PhysRevLett.108.096802,10.1103/PhysRevLett.103.020401
10.1103/PhysRevLett.115.265304,10.1103/PhysRevLett.109.095301
10.1103/PhysRevLett.111.126802,10.1103/PhysRevLett.108.126805
10.1103/PhysRevLett.115.156603,10.1103/PhysRevLett.107.127205
10.1103/PhysRevLett.109.066802,10.1103/PhysRevLett.106.236802
10.1103/PhysRevLett.115.127201,10.1103/RevModPhys.82.1539
10.1103/PhysRevLett.115.195302,10.1103/PhysRevLett.107.195302
10.1103/PhysRevLett.110.186806,10.1103/PhysRevLett.100.146802
10.1103/PhysRevLett.112.016403,10.1103/PhysRevLett.105.256803
10.1103/PhysRevLett.110.186804,10.1103/PhysRevLett.109.066803
10.1103/PhysRevLett.112.016802,10.1103/PhysRevLett.103.146401
10.1103/PhysRevLett.100.227001,10.1103/RevModPhys.79.353
