article_doi,group
10.1103/PhysRevLett.103.191803,1000.0
10.1103/PhysRevLett.103.231802,1000.0
10.1103/PhysRevLett.103.241803,1000.0
10.1103/PhysRevLett.104.061801,1000.0
10.1103/PhysRevLett.104.061802,1000.0
10.1103/PhysRevLett.104.061803,1000.0
10.1103/PhysRevLett.104.061804,1000.0
10.1103/PhysRevLett.104.071801,1000.0
10.1103/PhysRevLett.104.101801,1000.0
10.1103/PhysRevLett.104.111801,1000.0
10.1103/PhysRevLett.104.111802,1000.0
10.1103/PhysRevLett.104.131801,1000.0
10.1103/PhysRevLett.104.141801,1000.0
10.1103/PhysRevLett.104.162002,1000.0
10.1103/PhysRevLett.104.201801,1000.0
10.1103/PhysRevLett.104.241801,1000.0
10.1103/PhysRevLett.104.251801,1000.0
10.1103/PhysRevLett.104.252001,1000.0
10.1103/PhysRevLett.105.011801,1000.0
10.1103/PhysRevLett.105.012001,1000.0
10.1103/PhysRevLett.105.022001,1000.0
10.1103/PhysRevLett.105.042002,1000.0
10.1103/PhysRevLett.105.071801,1000.0
10.1103/PhysRevLett.105.092002,1000.0
10.1103/PhysRevLett.105.101801,1000.0
10.1103/PhysRevLett.105.181802,1000.0
10.1103/PhysRevLett.105.232003,1000.0
10.1103/PhysRevLett.105.251801,1000.0
10.1103/PhysRevLett.105.251802,1000.0
10.1103/PhysRevLett.105.252001,1000.0
10.1103/PhysRevLett.106.022001,1000.0
10.1103/PhysRevLett.106.092001,1000.0
10.1103/PhysRevLett.106.152001,1000.0
10.1103/PhysRevLett.106.171801,1000.0
10.1103/PhysRevLett.106.171802,1000.0
10.1103/PhysRevLett.106.201801,1000.0
10.1103/PhysRevLett.106.211803,1000.0
10.1103/PhysRevLett.106.251803,1000.0
10.1103/PhysRevLett.107.011801,1000.0
10.1103/PhysRevLett.107.011804,1000.0
10.1103/PhysRevLett.107.012002,1000.0
10.1103/PhysRevLett.107.031801,1000.0
10.1103/PhysRevLett.107.032001,1000.0
10.1103/PhysRevLett.107.041802,1000.0
10.1103/PhysRevLett.107.051802,1000.0
10.1103/PhysRevLett.107.061802,1000.0
10.1103/PhysRevLett.107.082001,1000.0
10.1103/PhysRevLett.107.082003,1000.0
10.1103/PhysRevLett.107.082004,1000.0
10.1103/PhysRevLett.107.091802,1000.0
10.1103/PhysRevLett.107.092002,1000.0
10.1103/PhysRevLett.107.121802,1000.0
10.1103/PhysRevLett.107.152003,1000.0
10.1103/PhysRevLett.107.172001,1000.0
10.1103/PhysRevLett.107.221802,1000.0
10.1103/PhysRevLett.107.231801,1000.0
10.1103/PhysRevLett.107.241803,1000.0
10.1103/PhysRevLett.107.261801,1000.0
10.1103/PhysRevLett.108.032003,1000.0
10.1103/PhysRevLett.108.032004,1000.0
10.1103/PhysRevLett.108.032005,1000.0
10.1103/PhysRevLett.108.041804,1000.0
10.1103/PhysRevLett.108.072002,1000.0
10.1103/PhysRevLett.108.101801,1000.0
10.1103/PhysRevLett.108.111802,1000.0
10.1103/PhysRevLett.108.111803,1000.0
10.1103/PhysRevLett.108.111804,1000.0
10.1103/PhysRevLett.108.151803,1000.0
10.1103/PhysRevLett.108.151804,1000.0
10.1103/PhysRevLett.108.181803,1000.0
10.1103/PhysRevLett.108.182003,1000.0
10.1103/PhysRevLett.108.191302,1000.0
10.1103/PhysRevLett.108.212001,1000.0
10.1103/PhysRevLett.108.261802,1000.0
10.1103/PhysRevLett.109.042001,1000.0
10.1103/PhysRevLett.109.042002,1000.0
10.1103/PhysRevLett.109.071804,1000.0
10.1103/PhysRevLett.109.081801,1000.0
10.1103/PhysRevLett.109.082002,1000.0
10.1103/PhysRevLett.109.092001,1000.0
10.1103/PhysRevLett.109.101801,1000.0
10.1103/PhysRevLett.109.111802,1000.0
10.1103/PhysRevLett.109.111803,1000.0
10.1103/PhysRevLett.109.111804,1000.0
10.1103/PhysRevLett.109.111805,1000.0
10.1103/PhysRevLett.109.121802,1000.0
10.1103/PhysRevLett.109.121803,1000.0
10.1103/PhysRevLett.109.121804,1000.0
10.1103/PhysRevLett.109.132001,1000.0
10.1103/PhysRevLett.109.141801,1000.0
10.1103/PhysRevLett.109.152003,1000.0
10.1103/PhysRevLett.109.152004,1000.0
10.1103/PhysRevLett.109.181802,1000.0
10.1103/PhysRevLett.109.211802,1000.0
10.1103/PhysRevLett.109.211803,1000.0
10.1103/PhysRevLett.109.211804,1000.0
10.1103/PhysRevLett.109.251801,1000.0
10.1103/PhysRevLett.109.261802,1000.0
10.1103/PhysRevLett.110.022003,1000.0
10.1103/PhysRevLett.110.051801,1000.0
10.1103/PhysRevLett.110.052001,1000.0
10.1103/PhysRevLett.110.071801,1000.0
10.1103/PhysRevLett.110.081803,1000.0
10.1103/PhysRevLett.110.122003,1000.0
10.1103/PhysRevLett.110.162001,1000.0
10.1103/PhysRevLett.110.212001,1000.0
10.1103/PhysRevLett.110.252004,1000.0
10.1103/PhysRevLett.111.011801,1000.0
10.1103/PhysRevLett.111.041801,1000.0
10.1103/PhysRevLett.111.052003,1000.0
10.1103/PhysRevLett.111.091802,1000.0
10.1103/PhysRevLett.111.102002,1000.0
10.1103/PhysRevLett.111.131801,1000.0
10.1103/PhysRevLett.111.171801,1000.0
10.1103/PhysRevLett.111.182002,1000.0
10.1103/PhysRevLett.111.202001,1000.0
10.1103/PhysRevLett.111.211802,1000.0
10.1103/PhysRevLett.111.211804,1000.0
10.1103/PhysRevLett.111.222002,1000.0
10.1103/PhysRevLett.111.232002,1000.0
10.1103/PhysRevLett.112.101802,1000.0
10.1103/PhysRevLett.112.171801,1000.0
10.1103/PhysRevLett.112.171802,1000.0
10.1103/PhysRevLett.112.182001,1000.0
10.1103/PhysRevLett.112.221801,1000.0
10.1103/PhysRevLett.112.231802,1000.0
10.1103/PhysRevLett.112.231803,1000.0
10.1103/PhysRevLett.112.231804,1000.0
10.1103/PhysRevLett.112.231805,1000.0
10.1103/PhysRevLett.113.042001,1000.0
10.1103/PhysRevLett.113.141803,1000.0
10.1103/PhysRevLett.113.161802,1000.0
10.1103/PhysRevLett.113.191801,1000.0
10.1103/PhysRevLett.113.261804,1000.0
10.1103/PhysRevLett.114.041802,1000.0
10.1103/PhysRevLett.114.051801,1000.0
10.1103/PhysRevLett.114.092001,1000.0
10.1103/PhysRevLett.114.141802,1000.0
10.1103/PhysRevLett.114.142001,1000.0
10.1103/PhysRevLett.114.151802,1000.0
10.1103/PhysRevLett.114.231801,1000.0
10.1103/PhysRevLett.115.031802,1000.0
10.1103/PhysRevLett.115.052001,1000.0
10.1103/PhysRevLett.115.061801,1000.0
10.1103/PhysRevLett.115.112001,1000.0
10.1103/PhysRevLett.115.152003,1000.0
10.1103/PhysRevLett.115.181602,1000.0
10.1103/PhysRevLett.98.041801,1000.0
10.1103/PhysRevLett.98.072001,1000.0
10.1103/PhysRevLett.98.142001,1000.0
10.1103/PhysRevLett.98.161801,1000.0
10.1103/PhysRevLett.98.181802,1000.0
10.1103/PhysRevLett.98.221801,1000.0
10.1103/PhysRevLett.98.262002,1000.0
10.1103/PhysRevLett.99.151801,1000.0
10.1103/PhysRevLett.99.161803,1000.0
10.1103/PhysRevLett.99.182002,1000.0
10.1103/PhysRevLett.99.191802,1000.0
10.1103/RevModPhys.84.1477,1000.0
10.1103/RevModPhys.84.211,1000.0
10.1103/RevModPhys.86.479,1000.0
10.1103/RevModPhys.87.421,1000.0
