article_doi,group
10.1103/PhysRevLett.100.067206,1648.0
10.1103/PhysRevLett.100.087602,1648.0
10.1103/PhysRevLett.100.177206,1648.0
10.1103/PhysRevLett.100.186402,1648.0
10.1103/PhysRevLett.101.107601,1648.0
10.1103/PhysRevLett.101.165704,1648.0
10.1103/PhysRevLett.101.167204,1648.0
10.1103/PhysRevLett.102.026401,1648.0
10.1103/PhysRevLett.102.107601,1648.0
10.1103/PhysRevLett.102.117601,1648.0
10.1103/PhysRevLett.102.257204,1648.0
10.1103/PhysRevLett.103.046403,1648.0
10.1103/PhysRevLett.103.097202,1648.0
10.1103/PhysRevLett.103.146403,1648.0
10.1103/PhysRevLett.104.086402,1648.0
10.1103/PhysRevLett.104.097601,1648.0
10.1103/PhysRevLett.104.207602,1648.0
10.1103/PhysRevLett.104.236404,1648.0
10.1103/PhysRevLett.104.256401,1648.0
10.1103/PhysRevLett.105.257202,1648.0
10.1103/PhysRevLett.106.045501,1648.0
10.1103/PhysRevLett.106.105703,1648.0
10.1103/PhysRevLett.106.118501,1648.0
10.1103/PhysRevLett.106.137601,1648.0
10.1103/PhysRevLett.107.027201,1648.0
10.1103/PhysRevLett.107.266402,1648.0
10.1103/PhysRevLett.108.057203,1648.0
10.1103/PhysRevLett.108.127201,1648.0
10.1103/PhysRevLett.108.196601,1648.0
10.1103/PhysRevLett.108.237202,1648.0
10.1103/PhysRevLett.109.037201,1648.0
10.1103/PhysRevLett.109.065702,1648.0
10.1103/PhysRevLett.109.076401,1648.0
10.1103/PhysRevLett.109.077203,1648.0
10.1103/PhysRevLett.109.115704,1648.0
10.1103/PhysRevLett.109.267204,1648.0
10.1103/PhysRevLett.111.020601,1648.0
10.1103/PhysRevLett.111.027206,1648.0
10.1103/PhysRevLett.111.145701,1648.0
10.1103/PhysRevLett.111.165702,1648.0
10.1103/PhysRevLett.112.087202,1648.0
10.1103/PhysRevLett.115.106401,1648.0
10.1103/PhysRevLett.115.107202,1648.0
10.1103/PhysRevLett.115.265701,1648.0
10.1103/PhysRevLett.98.137203,1648.0
10.1103/PhysRevLett.98.157205,1648.0
10.1103/PhysRevLett.98.246401,1648.0
10.1103/PhysRevLett.98.247203,1648.0
10.1103/PhysRevLett.99.047203,1648.0
10.1103/PhysRevLett.99.155503,1648.0
10.1103/PhysRevLett.99.177203,1648.0
10.1103/PhysRevLett.99.196601,1648.0
10.1103/PhysRevLett.99.255701,1648.0
10.1103/PhysRevX.4.011037,1648.0
10.1103/PhysRevX.5.041004,1648.0
