article_doi,group
10.1103/PhysRevLett.100.016803,2616.0
10.1103/PhysRevLett.100.026601,2616.0
10.1103/PhysRevLett.100.026804,2616.0
10.1103/PhysRevLett.100.037003,2616.0
10.1103/PhysRevLett.100.043903,2616.0
10.1103/PhysRevLett.100.047001,2616.0
10.1103/PhysRevLett.100.065006,2616.0
10.1103/PhysRevLett.100.073001,2616.0
10.1103/PhysRevLett.100.093603,2616.0
10.1103/PhysRevLett.100.113601,2616.0
10.1103/PhysRevLett.100.113901,2616.0
10.1103/PhysRevLett.100.136806,2616.0
10.1103/PhysRevLett.100.140501,2616.0
10.1103/PhysRevLett.100.167401,2616.0
10.1103/PhysRevLett.100.187003,2616.0
10.1103/PhysRevLett.100.197001,2616.0
10.1103/PhysRevLett.100.227005,2616.0
10.1103/PhysRevLett.100.227006,2616.0
10.1103/PhysRevLett.100.246601,2616.0
10.1103/PhysRevLett.100.247001,2616.0
10.1103/PhysRevLett.100.247205,2616.0
10.1103/PhysRevLett.100.256803,2616.0
10.1103/PhysRevLett.100.257002,2616.0
10.1103/PhysRevLett.101.016803,2616.0
10.1103/PhysRevLett.101.017003,2616.0
10.1103/PhysRevLett.101.043901,2616.0
10.1103/PhysRevLett.101.047401,2616.0
10.1103/PhysRevLett.101.070501,2616.0
10.1103/PhysRevLett.101.080502,2616.0
10.1103/PhysRevLett.101.087401,2616.0
10.1103/PhysRevLett.101.100501,2616.0
10.1103/PhysRevLett.101.113901,2616.0
10.1103/PhysRevLett.101.116804,2616.0
10.1103/PhysRevLett.101.117003,2616.0
10.1103/PhysRevLett.101.143902,2616.0
10.1103/PhysRevLett.101.147001,2616.0
10.1103/PhysRevLett.101.147203,2616.0
10.1103/PhysRevLett.101.157001,2616.0
10.1103/PhysRevLett.101.180404,2616.0
10.1103/PhysRevLett.101.200401,2616.0
10.1103/PhysRevLett.101.206803,2616.0
10.1103/PhysRevLett.101.217201,2616.0
10.1103/PhysRevLett.101.220403,2616.0
10.1103/PhysRevLett.101.226603,2616.0
10.1103/PhysRevLett.101.230501,2616.0
10.1103/PhysRevLett.101.240401,2616.0
10.1103/PhysRevLett.101.240402,2616.0
10.1103/PhysRevLett.101.247002,2616.0
10.1103/PhysRevLett.101.253602,2616.0
10.1103/PhysRevLett.101.253903,2616.0
10.1103/PhysRevLett.101.256806,2616.0
10.1103/PhysRevLett.101.263601,2616.0
10.1103/PhysRevLett.102.018303,2616.0
10.1103/PhysRevLett.102.033602,2616.0
10.1103/PhysRevLett.102.043907,2616.0
10.1103/PhysRevLett.102.050501,2616.0
10.1103/PhysRevLett.102.053901,2616.0
10.1103/PhysRevLett.102.083602,2616.0
10.1103/PhysRevLett.102.087603,2616.0
10.1103/PhysRevLett.102.090501,2616.0
10.1103/PhysRevLett.102.090502,2616.0
10.1103/PhysRevLett.102.097004,2616.0
10.1103/PhysRevLett.102.136403,2616.0
10.1103/PhysRevLett.102.147401,2616.0
10.1103/PhysRevLett.102.186402,2616.0
10.1103/PhysRevLett.102.200402,2616.0
10.1103/PhysRevLett.102.207402,2616.0
10.1103/PhysRevLett.102.227202,2616.0
10.1103/PhysRevLett.102.233901,2616.0
10.1103/PhysRevLett.102.236801,2616.0
