article_doi,group
10.1103/PhysRevLett.100.021302,253.0
10.1103/PhysRevLett.100.021303,253.0
10.1103/PhysRevLett.100.131803,253.0
10.1103/PhysRevLett.100.201802,253.0
10.1103/PhysRevLett.101.011601,253.0
10.1103/PhysRevLett.101.091301,253.0
10.1103/PhysRevLett.101.101803,253.0
10.1103/PhysRevLett.101.151802,253.0
10.1103/PhysRevLett.101.181602,253.0
10.1103/PhysRevLett.101.221101,253.0
10.1103/PhysRevLett.101.231301,253.0
10.1103/PhysRevLett.101.251301,253.0
10.1103/PhysRevLett.101.261104,253.0
10.1103/PhysRevLett.101.261301,253.0
10.1103/PhysRevLett.102.011301,253.0
10.1103/PhysRevLett.102.051101,253.0
10.1103/PhysRevLett.102.051601,253.0
10.1103/PhysRevLett.102.051802,253.0
10.1103/PhysRevLett.102.071301,253.0
10.1103/PhysRevLett.102.181101,253.0
10.1103/PhysRevLett.102.181802,253.0
10.1103/PhysRevLett.102.201302,253.0
10.1103/PhysRevLett.102.241301,253.0
10.1103/PhysRevLett.103.031103,253.0
10.1103/PhysRevLett.103.031301,253.0
10.1103/PhysRevLett.103.051101,253.0
10.1103/PhysRevLett.103.051104,253.0
10.1103/PhysRevLett.103.061101,253.0
10.1103/PhysRevLett.103.061801,253.0
10.1103/PhysRevLett.103.071801,253.0
10.1103/PhysRevLett.103.081103,253.0
10.1103/PhysRevLett.103.081104,253.0
10.1103/PhysRevLett.103.081802,253.0
10.1103/PhysRevLett.103.081803,253.0
10.1103/PhysRevLett.103.111302,253.0
10.1103/PhysRevLett.103.111802,253.0
10.1103/PhysRevLett.103.121301,253.0
10.1103/PhysRevLett.103.122002,253.0
10.1103/PhysRevLett.103.141802,253.0
10.1103/PhysRevLett.103.151301,253.0
10.1103/PhysRevLett.103.151302,253.0
10.1103/PhysRevLett.103.161301,253.0
10.1103/PhysRevLett.103.181302,253.0
10.1103/PhysRevLett.103.181801,253.0
10.1103/PhysRevLett.103.201802,253.0
10.1103/PhysRevLett.103.211301,253.0
10.1103/PhysRevLett.103.251101,253.0
10.1103/PhysRevLett.103.251801,253.0
10.1103/PhysRevLett.103.261803,253.0
10.1103/PhysRevLett.104.101101,253.0
10.1103/PhysRevLett.104.101301,253.0
10.1103/PhysRevLett.104.151301,253.0
10.1103/PhysRevLett.104.191801,253.0
10.1103/PhysRevLett.104.201301,253.0
10.1103/PhysRevLett.105.091801,253.0
10.1103/PhysRevLett.105.121101,253.0
10.1103/PhysRevLett.105.131302,253.0
10.1103/PhysRevLett.105.211301,253.0
10.1103/PhysRevLett.105.211304,253.0
10.1103/PhysRevLett.105.211802,253.0
10.1103/PhysRevLett.105.221301,253.0
10.1103/PhysRevLett.106.011301,253.0
10.1103/PhysRevLett.106.021303,253.0
10.1103/PhysRevLett.106.121805,253.0
10.1103/PhysRevLett.106.131301,253.0
10.1103/PhysRevLett.106.131302,253.0
10.1103/PhysRevLett.106.171302,253.0
10.1103/PhysRevLett.106.201101,253.0
10.1103/PhysRevLett.106.251802,253.0
10.1103/PhysRevLett.107.021804,253.0
10.1103/PhysRevLett.107.051301,253.0
10.1103/PhysRevLett.107.091301,253.0
10.1103/PhysRevLett.107.131302,253.0
10.1103/PhysRevLett.107.141301,253.0
10.1103/PhysRevLett.107.191804,253.0
10.1103/PhysRevLett.107.201803,253.0
10.1103/PhysRevLett.107.201804,253.0
10.1103/PhysRevLett.107.221803,253.0
10.1103/PhysRevLett.107.271302,253.0
10.1103/PhysRevLett.108.011103,253.0
10.1103/PhysRevLett.108.011301,253.0
10.1103/PhysRevLett.108.051102,253.0
10.1103/PhysRevLett.108.051105,253.0
10.1103/PhysRevLett.108.061301,253.0
10.1103/PhysRevLett.108.081104,253.0
10.1103/PhysRevLett.108.081806,253.0
10.1103/PhysRevLett.108.131301,253.0
10.1103/PhysRevLett.108.181301,253.0
10.1103/PhysRevLett.108.191301,253.0
10.1103/PhysRevLett.108.201302,253.0
10.1103/PhysRevLett.108.211102,253.0
10.1103/PhysRevLett.108.211801,253.0
10.1103/PhysRevLett.108.211804,253.0
10.1103/PhysRevLett.108.251801,253.0
10.1103/PhysRevLett.108.261101,253.0
10.1103/PhysRevLett.108.261803,253.0
10.1103/PhysRevLett.109.021301,253.0
10.1103/PhysRevLett.109.031802,253.0
10.1103/PhysRevLett.109.061101,253.0
10.1103/PhysRevLett.109.061301,253.0
10.1103/PhysRevLett.109.071101,253.0
10.1103/PhysRevLett.109.091101,253.0
10.1103/PhysRevLett.109.121801,253.0
10.1103/PhysRevLett.109.141301,253.0
10.1103/PhysRevLett.109.181301,253.0
10.1103/PhysRevLett.109.231301,253.0
10.1103/PhysRevLett.110.011802,253.0
10.1103/PhysRevLett.110.041302,253.0
10.1103/PhysRevLett.110.081101,253.0
10.1103/PhysRevLett.110.111301,253.0
10.1103/PhysRevLett.110.131302,253.0
10.1103/PhysRevLett.110.141102,253.0
10.1103/PhysRevLett.110.211101,253.0
10.1103/PhysRevLett.110.211302,253.0
10.1103/PhysRevLett.110.211801,253.0
10.1103/PhysRevLett.110.231801,253.0
10.1103/PhysRevLett.110.261301,253.0
10.1103/PhysRevLett.111.021102,253.0
10.1103/PhysRevLett.111.021301,253.0
10.1103/PhysRevLett.111.021801,253.0
10.1103/PhysRevLett.111.031302,253.0
10.1103/PhysRevLett.111.031801,253.0
10.1103/PhysRevLett.111.041302,253.0
10.1103/PhysRevLett.111.051302,253.0
10.1103/PhysRevLett.111.071302,253.0
