citing_doi,cited_doi
10.1103/PhysRevLett.110.224502,10.1103/PhysRevLett.107.114501
10.1103/PhysRevLett.108.028301,10.1103/RevModPhys.80.225
10.1103/PhysRevLett.105.154502,10.1103/PhysRevLett.99.074502
10.1103/PhysRevLett.115.134502,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.104.218301,10.1103/PhysRevLett.98.204501
10.1103/PhysRevLett.105.055001,10.1103/PhysRevLett.98.014101
10.1103/PhysRevLett.104.254102,10.1103/PhysRevLett.98.014101
10.1103/PhysRevLett.112.164501,10.1103/PhysRevLett.106.134502
10.1103/PhysRevLett.108.044501,10.1103/PhysRevLett.103.054502
10.1103/PhysRevLett.110.204502,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.112.164501,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.108.028301,10.1103/PhysRevLett.104.218301
10.1103/PhysRevLett.111.024501,10.1103/RevModPhys.80.225
10.1103/PhysRevLett.103.054502,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.105.154502,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.108.044501,10.1103/PhysRevLett.103.144502
10.1103/PhysRevLett.113.234501,10.1103/PhysRevLett.100.124501
10.1103/PhysRevLett.111.184502,10.1103/PhysRevLett.106.134502
10.1103/PhysRevLett.115.134502,10.1103/PhysRevLett.104.218301
10.1103/PhysRevLett.108.028301,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.110.224502,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.105.044501,10.1103/PhysRevLett.103.054502
10.1103/PhysRevLett.112.044503,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.111.114501,10.1103/PhysRevLett.108.028301
10.1103/PhysRevLett.115.134502,10.1103/PhysRevLett.108.044501
10.1103/PhysRevLett.111.114501,10.1103/PhysRevLett.100.134504
10.1103/PhysRevLett.110.224502,10.1103/PhysRevLett.108.214502
10.1103/PhysRevLett.110.224502,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.100.124501,10.1103/PhysRevLett.98.204501
10.1103/PhysRevLett.104.218301,10.1103/RevModPhys.80.225
10.1103/PhysRevLett.115.134502,10.1103/PhysRevLett.110.224502
10.1103/PhysRevLett.108.044501,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.111.184502,10.1103/PhysRevLett.102.114501
10.1103/PhysRevLett.108.028301,10.1103/PhysRevLett.98.204501
10.1103/PhysRevLett.112.164501,10.1103/PhysRevLett.110.224502
10.1103/PhysRevLett.101.214501,10.1103/PhysRevLett.98.064503
10.1103/PhysRevLett.115.134502,10.1103/PhysRevLett.103.054502
10.1103/PhysRevLett.110.084501,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.108.214502,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.113.234501,10.1103/PhysRevLett.110.224502
10.1103/PhysRevLett.104.218301,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.111.184502,10.1103/PhysRevLett.105.044505
10.1103/PhysRevLett.112.164501,10.1103/PhysRevLett.105.154502
10.1103/PhysRevLett.105.044501,10.1103/PhysRevLett.98.014101
10.1103/PhysRevLett.106.134502,10.1103/PhysRevLett.105.154502
10.1103/PhysRevLett.112.164501,10.1103/PhysRevLett.103.054502
10.1103/PhysRevLett.98.064503,10.1103/PhysRevLett.98.014501
10.1103/PhysRevLett.108.214502,10.1103/PhysRevLett.105.174502
10.1103/PhysRevLett.105.174502,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.103.054502,10.1103/PhysRevLett.99.074502
10.1103/PhysRevLett.108.044501,10.1103/PhysRevLett.98.254502
10.1103/PhysRevLett.108.214502,10.1103/PhysRevLett.103.054502
10.1103/PhysRevLett.113.234501,10.1103/PhysRevLett.99.074502
10.1103/PhysRevLett.113.234501,10.1103/PhysRevLett.108.214502
10.1103/PhysRevLett.103.054502,10.1103/PhysRevLett.100.124501
10.1103/PhysRevLett.108.214502,10.1103/PhysRevLett.99.074502
10.1103/PhysRevLett.105.044501,10.1103/PhysRevLett.98.254502
10.1103/PhysRevLett.105.044501,10.1103/PhysRevLett.98.014501
10.1103/PhysRevLett.114.084102,10.1103/PhysRevLett.110.224502
10.1103/PhysRevLett.112.044503,10.1103/PhysRevLett.105.174502
10.1103/PhysRevLett.104.254102,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.112.044503,10.1103/PhysRevLett.98.014501
10.1103/PhysRevLett.100.124501,10.1103/PhysRevLett.99.074502
10.1103/PhysRevLett.100.124501,10.1103/PhysRevLett.98.014501
10.1103/PhysRevLett.115.134502,10.1103/PhysRevLett.110.204502
10.1103/PhysRevLett.112.044503,10.1103/PhysRevLett.110.224502
10.1103/PhysRevLett.99.074502,10.1103/PhysRevLett.98.204501
10.1103/PhysRevLett.110.084501,10.1103/PhysRevLett.108.044501
10.1103/PhysRevLett.112.044503,10.1103/PhysRevLett.107.114501
10.1103/PhysRevLett.113.234501,10.1103/PhysRevLett.99.034502
10.1103/PhysRevLett.110.224502,10.1103/PhysRevLett.103.054502
10.1103/PhysRevLett.108.214502,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.105.044501,10.1103/PhysRevLett.101.214501
10.1103/PhysRevLett.108.214502,10.1103/PhysRevLett.105.044501
10.1103/PhysRevLett.101.214501,10.1103/PhysRevLett.98.014501
10.1103/PhysRevLett.111.184502,10.1103/PhysRevLett.98.204501
