article_doi,group
10.1103/PhysRevLett.100.177003,1303.0
10.1103/PhysRevLett.100.187006,1303.0
10.1103/PhysRevLett.101.025302,1303.0
10.1103/PhysRevLett.101.077003,1303.0
10.1103/PhysRevLett.101.167002,1303.0
10.1103/PhysRevLett.102.027004,1303.0
10.1103/PhysRevLett.102.117001,1303.0
10.1103/PhysRevLett.103.057003,1303.0
10.1103/PhysRevLett.103.237002,1303.0
10.1103/PhysRevLett.105.037003,1303.0
10.1103/PhysRevLett.105.067003,1303.0
10.1103/PhysRevLett.106.047005,1303.0
10.1103/PhysRevLett.107.037003,1303.0
10.1103/PhysRevLett.108.177005,1303.0
10.1103/PhysRevLett.108.207002,1303.0
10.1103/PhysRevLett.109.057004,1303.0
10.1103/PhysRevLett.109.227003,1303.0
10.1103/PhysRevLett.110.077003,1303.0
10.1103/PhysRevLett.110.087003,1303.0
10.1103/PhysRevLett.111.047003,1303.0
10.1103/PhysRevLett.111.087003,1303.0
10.1103/PhysRevLett.112.127002,1303.0
10.1103/PhysRevLett.113.167001,1303.0
10.1103/PhysRevLett.115.227002,1303.0
10.1103/PhysRevLett.98.247001,1303.0
