citing_doi,cited_doi
10.1103/PhysRevLett.106.248102,10.1103/PhysRevLett.100.058105
10.1103/PhysRevLett.101.058102,10.1103/PhysRevLett.100.058104
10.1103/PhysRevLett.114.168102,10.1103/PhysRevLett.103.108103
10.1103/PhysRevLett.114.078101,10.1103/PhysRevLett.103.148103
10.1103/PhysRevLett.104.184505,10.1103/PhysRevLett.100.214501
10.1103/PhysRevLett.100.254501,10.1103/PhysRevLett.98.084502
10.1103/PhysRevLett.114.078101,10.1103/PhysRevLett.106.248102
10.1103/PhysRevLett.101.268103,10.1103/PhysRevLett.101.078101
10.1103/PhysRevLett.103.198702,10.1103/PhysRevLett.100.058104
10.1103/PhysRevX.5.031036,10.1103/PhysRevLett.101.078101
10.1103/PhysRevLett.112.234503,10.1103/PhysRevLett.100.054503
10.1103/PhysRevLett.108.128102,10.1103/PhysRevLett.105.144501
10.1103/PhysRevLett.112.044502,10.1103/PhysRevLett.108.134502
10.1103/PhysRevLett.108.134502,10.1103/PhysRevLett.101.084504
10.1103/PhysRevLett.104.218102,10.1103/PhysRevLett.103.198702
10.1103/PhysRevLett.112.188102,10.1103/PhysRevLett.108.128102
10.1103/PhysRevLett.106.238102,10.1103/PhysRevLett.101.078105
10.1103/PhysRevLett.108.128102,10.1103/PhysRevLett.106.238102
10.1103/PhysRevLett.115.184501,10.1103/PhysRevLett.112.184501
10.1103/PhysRevLett.110.038102,10.1103/PhysRevLett.106.088101
10.1103/PhysRevLett.109.088101,10.1103/PhysRevLett.99.238105
10.1103/PhysRevLett.102.048102,10.1103/PhysRevLett.101.058102
10.1103/PhysRevLett.114.128102,10.1103/PhysRevLett.106.238102
10.1103/PhysRevLett.110.168106,10.1103/PhysRevLett.105.178101
10.1103/PhysRevLett.110.258101,10.1103/PhysRevLett.101.058102
10.1103/PhysRevLett.114.078101,10.1103/PhysRevLett.113.078102
10.1103/PhysRevLett.105.144501,10.1103/PhysRevLett.99.184503
10.1103/PhysRevLett.110.048105,10.1103/PhysRevLett.101.258102
10.1103/PhysRevLett.108.038701,10.1103/PhysRevLett.106.028702
10.1103/PhysRevLett.107.180603,10.1103/PhysRevLett.98.098104
10.1103/PhysRevLett.109.138104,10.1103/PhysRevLett.103.068101
10.1103/PhysRevLett.112.188102,10.1103/RevModPhys.82.1691
10.1103/PhysRevLett.109.248102,10.1103/PhysRevLett.98.098104
10.1103/PhysRevLett.115.184501,10.1103/PhysRevLett.112.234503
10.1103/PhysRevLett.112.148103,10.1103/RevModPhys.82.1691
10.1103/PhysRevLett.112.138102,10.1103/RevModPhys.82.1691
10.1103/PhysRevLett.109.088101,10.1103/PhysRevLett.105.248104
10.1103/PhysRevLett.113.078102,10.1103/PhysRevLett.106.248102
10.1103/PhysRevLett.110.258101,10.1103/PhysRevLett.101.078103
10.1103/PhysRevX.5.031036,10.1103/PhysRevLett.103.068101
10.1103/PhysRevLett.109.248102,10.1103/PhysRevLett.105.248104
10.1103/PhysRevLett.112.214501,10.1103/PhysRevLett.100.040601
10.1103/PhysRevLett.109.138104,10.1103/PhysRevLett.101.078101
10.1103/PhysRevLett.103.068101,10.1103/PhysRevLett.101.078101
10.1103/PhysRevX.3.041021,10.1103/PhysRevLett.106.028702
10.1103/PhysRevLett.107.180603,10.1103/PhysRevLett.100.058105
10.1103/PhysRevLett.111.238101,10.1103/PhysRevLett.111.058102
10.1103/RevModPhys.82.1691,10.1103/PhysRevLett.103.108103
10.1103/PhysRevLett.108.058102,10.1103/PhysRevLett.103.068101
10.1103/PhysRevLett.113.180602,10.1103/PhysRevLett.112.148103
10.1103/PhysRevLett.108.218702,10.1103/PhysRevLett.106.028702
10.1103/PhysRevLett.104.218102,10.1103/PhysRevLett.100.058104
10.1103/PhysRevLett.100.254501,10.1103/PhysRevLett.100.054503
10.1103/PhysRevLett.112.138102,10.1103/PhysRevLett.107.088103
10.1103/PhysRevLett.107.088103,10.1103/PhysRevLett.103.108103
10.1103/PhysRevLett.113.108102,10.1103/PhysRevLett.110.048105
10.1103/PhysRevLett.112.148103,10.1103/PhysRevLett.101.058102
10.1103/PhysRevLett.111.238101,10.1103/PhysRevLett.101.268103
10.1103/PhysRevLett.108.134502,10.1103/PhysRevLett.98.084502
10.1103/PhysRevLett.112.188102,10.1103/PhysRevLett.110.258101
10.1103/PhysRevLett.108.038701,10.1103/PhysRevLett.105.178101
10.1103/PhysRevLett.104.218102,10.1103/PhysRevLett.102.048102
10.1103/PhysRevLett.113.180602,10.1103/RevModPhys.82.1691
10.1103/PhysRevLett.108.038701,10.1103/PhysRevLett.101.258102
10.1103/PhysRevLett.112.148103,10.1103/PhysRevLett.110.168106
10.1103/PhysRevLett.100.058104,10.1103/PhysRevLett.99.238105
10.1103/PhysRevLett.112.044502,10.1103/PhysRevLett.101.078105
10.1103/PhysRevLett.113.108102,10.1103/PhysRevLett.100.058104
10.1103/PhysRevLett.114.168102,10.1103/RevModPhys.82.1691
10.1103/PhysRevLett.100.054503,10.1103/PhysRevLett.98.084502
10.1103/PhysRevLett.107.244501,10.1103/PhysRevLett.98.084502
10.1103/PhysRevLett.107.088103,10.1103/RevModPhys.82.1691
10.1103/PhysRevLett.110.038102,10.1103/PhysRevLett.103.168102
10.1103/PhysRevLett.112.044502,10.1103/PhysRevLett.106.238102
10.1103/PhysRevLett.108.058102,10.1103/PhysRevLett.101.078101
10.1103/PhysRevLett.113.108102,10.1103/PhysRevLett.110.168106
10.1103/PhysRevLett.108.128102,10.1103/PhysRevLett.103.108103
10.1103/PhysRevLett.111.058102,10.1103/PhysRevLett.106.248102
10.1103/PhysRevLett.112.148103,10.1103/PhysRevLett.109.088101
10.1103/PhysRevLett.112.214501,10.1103/PhysRevLett.101.084504
10.1103/PhysRevLett.114.168102,10.1103/PhysRevLett.107.088103
10.1103/PhysRevLett.113.108102,10.1103/PhysRevLett.99.238105
10.1103/PhysRevLett.114.038101,10.1103/PhysRevLett.107.228101
10.1103/PhysRevLett.115.208104,10.1103/PhysRevLett.114.168102
10.1103/PhysRevLett.101.084504,10.1103/PhysRevLett.98.084502
10.1103/PhysRevLett.108.088701,10.1103/PhysRevLett.105.178101
10.1103/PhysRevLett.111.238101,10.1103/PhysRevLett.110.048105
10.1103/PhysRevX.3.041021,10.1103/PhysRevLett.99.238105
10.1103/PhysRevLett.109.144501,10.1103/PhysRevLett.100.040601
10.1103/PhysRevLett.101.058102,10.1103/PhysRevLett.99.238105
10.1103/PhysRevLett.112.044502,10.1103/PhysRevLett.108.128102
10.1103/PhysRevLett.102.048102,10.1103/PhysRevLett.100.058104
10.1103/PhysRevLett.111.058102,10.1103/PhysRevLett.101.268103
10.1103/PhysRevLett.108.058102,10.1103/PhysRevLett.106.248102
10.1103/PhysRevLett.112.184501,10.1103/PhysRevLett.100.040601
10.1103/PhysRevLett.112.044502,10.1103/PhysRevLett.110.138106
10.1103/PhysRevLett.102.048102,10.1103/PhysRevLett.99.238105
10.1103/PhysRevLett.112.044502,10.1103/PhysRevLett.101.084504
10.1103/PhysRevLett.108.128102,10.1103/RevModPhys.82.1691
10.1103/PhysRevLett.112.214501,10.1103/PhysRevLett.100.214501
10.1103/PhysRevLett.103.068101,10.1103/PhysRevLett.101.268103
10.1103/PhysRevLett.112.148103,10.1103/PhysRevLett.110.038102
10.1103/PhysRevLett.110.168106,10.1103/PhysRevLett.107.188101
10.1103/PhysRevLett.110.168106,10.1103/PhysRevLett.102.048102
10.1103/PhysRevLett.109.138104,10.1103/PhysRevLett.101.268103
10.1103/PhysRevLett.113.180602,10.1103/PhysRevLett.103.108103
10.1103/PhysRevLett.112.184501,10.1103/PhysRevLett.108.134502
10.1103/PhysRevLett.107.228101,10.1103/PhysRevLett.100.058104
10.1103/PhysRevLett.113.108102,10.1103/PhysRevLett.101.058102
