article_doi,group
10.1103/PhysRevLett.100.023901,2360.0
10.1103/PhysRevLett.100.043902,2360.0
10.1103/PhysRevLett.100.063901,2360.0
10.1103/PhysRevLett.100.103901,2360.0
10.1103/PhysRevLett.100.106804,2360.0
10.1103/PhysRevLett.100.153905,2360.0
10.1103/PhysRevLett.100.186804,2360.0
10.1103/PhysRevLett.100.203002,2360.0
10.1103/PhysRevLett.100.217402,2360.0
10.1103/PhysRevLett.101.056802,2360.0
10.1103/PhysRevLett.101.087403,2360.0
10.1103/PhysRevLett.101.116801,2360.0
10.1103/PhysRevLett.101.116805,2360.0
10.1103/PhysRevLett.101.136802,2360.0
10.1103/PhysRevLett.101.157403,2360.0
10.1103/PhysRevLett.101.190504,2360.0
10.1103/PhysRevLett.101.197401,2360.0
10.1103/PhysRevLett.101.226806,2360.0
10.1103/PhysRevLett.102.023901,2360.0
10.1103/PhysRevLett.102.033902,2360.0
10.1103/PhysRevLett.102.043903,2360.0
10.1103/PhysRevLett.102.073002,2360.0
10.1103/PhysRevLett.102.077401,2360.0
10.1103/PhysRevLett.102.107401,2360.0
10.1103/PhysRevLett.102.113902,2360.0
10.1103/PhysRevLett.102.146807,2360.0
10.1103/PhysRevLett.102.203904,2360.0
10.1103/PhysRevLett.102.246802,2360.0
10.1103/PhysRevLett.103.027406,2360.0
10.1103/PhysRevLett.103.053602,2360.0
10.1103/PhysRevLett.103.063003,2360.0
10.1103/PhysRevLett.103.063602,2360.0
10.1103/PhysRevLett.103.097403,2360.0
10.1103/PhysRevLett.103.103907,2360.0
10.1103/PhysRevLett.103.106801,2360.0
10.1103/PhysRevLett.103.147401,2360.0
10.1103/PhysRevLett.103.203901,2360.0
10.1103/PhysRevLett.103.213902,2360.0
10.1103/PhysRevLett.103.257404,2360.0
10.1103/PhysRevLett.103.266802,2360.0
10.1103/PhysRevLett.104.027401,2360.0
10.1103/PhysRevLett.104.046803,2360.0
10.1103/PhysRevLett.104.103901,2360.0
10.1103/PhysRevLett.104.113903,2360.0
10.1103/PhysRevLett.104.127401,2360.0
10.1103/PhysRevLett.104.143901,2360.0
10.1103/PhysRevLett.104.153902,2360.0
10.1103/PhysRevLett.104.207402,2360.0
10.1103/PhysRevLett.104.226806,2360.0
10.1103/PhysRevLett.105.017402,2360.0
10.1103/PhysRevLett.105.077401,2360.0
10.1103/PhysRevLett.105.117701,2360.0
