article_doi,group
10.1103/PhysRevLett.100.017209,1244.0
10.1103/PhysRevLett.100.066401,1244.0
10.1103/PhysRevLett.100.076602,1244.0
10.1103/PhysRevLett.100.176402,1244.0
10.1103/PhysRevLett.100.236401,1244.0
10.1103/PhysRevLett.100.240601,1244.0
10.1103/PhysRevLett.100.247005,1244.0
10.1103/PhysRevLett.101.026401,1244.0
10.1103/PhysRevLett.101.035701,1244.0
10.1103/PhysRevLett.101.056401,1244.0
10.1103/PhysRevLett.101.066802,1244.0
10.1103/PhysRevLett.101.117206,1244.0
10.1103/PhysRevLett.101.137004,1244.0
10.1103/PhysRevLett.101.226803,1244.0
10.1103/PhysRevLett.101.237205,1244.0
10.1103/PhysRevLett.101.266404,1244.0
10.1103/PhysRevLett.102.026403,1244.0
10.1103/PhysRevLett.102.066401,1244.0
10.1103/PhysRevLett.102.076405,1244.0
10.1103/PhysRevLett.102.077202,1244.0
10.1103/PhysRevLett.102.156402,1244.0
10.1103/PhysRevLett.102.196402,1244.0
10.1103/PhysRevLett.102.206403,1244.0
10.1103/PhysRevLett.102.206404,1244.0
10.1103/PhysRevLett.102.216401,1244.0
10.1103/PhysRevLett.102.216402,1244.0
10.1103/PhysRevLett.102.227203,1244.0
10.1103/PhysRevLett.103.046402,1244.0
10.1103/PhysRevLett.103.066405,1244.0
10.1103/PhysRevLett.103.077004,1244.0
10.1103/PhysRevLett.103.116402,1244.0
10.1103/PhysRevLett.103.126401,1244.0
10.1103/PhysRevLett.103.137601,1244.0
10.1103/PhysRevLett.104.066402,1244.0
10.1103/PhysRevLett.104.096401,1244.0
10.1103/PhysRevLett.104.096402,1244.0
10.1103/PhysRevLett.104.186402,1244.0
10.1103/PhysRevLett.104.236401,1244.0
10.1103/PhysRevLett.104.247201,1244.0
10.1103/PhysRevLett.105.085301,1244.0
10.1103/PhysRevLett.105.085302,1244.0
10.1103/PhysRevLett.105.145702,1244.0
10.1103/PhysRevLett.105.186403,1244.0
10.1103/PhysRevLett.105.217201,1244.0
10.1103/PhysRevLett.105.237601,1244.0
10.1103/PhysRevLett.106.067004,1244.0
10.1103/PhysRevLett.106.105701,1244.0
10.1103/PhysRevLett.106.136401,1244.0
10.1103/PhysRevLett.106.137002,1244.0
10.1103/PhysRevLett.106.186407,1244.0
10.1103/PhysRevLett.107.026402,1244.0
10.1103/PhysRevLett.107.057202,1244.0
10.1103/PhysRevLett.107.126404,1244.0
10.1103/PhysRevLett.107.267601,1244.0
10.1103/PhysRevLett.107.277002,1244.0
10.1103/PhysRevLett.108.067003,1244.0
10.1103/PhysRevLett.108.185701,1244.0
10.1103/PhysRevLett.108.246401,1244.0
10.1103/PhysRevLett.109.127201,1244.0
10.1103/PhysRevLett.109.156405,1244.0
10.1103/PhysRevLett.109.176404,1244.0
10.1103/PhysRevLett.109.176405,1244.0
10.1103/PhysRevLett.109.216402,1244.0
10.1103/PhysRevLett.109.227004,1244.0
10.1103/PhysRevLett.109.247207,1244.0
10.1103/PhysRevLett.109.256401,1244.0
10.1103/PhysRevLett.110.066401,1244.0
10.1103/PhysRevLett.110.116404,1244.0
10.1103/PhysRevLett.110.217208,1244.0
10.1103/PhysRevLett.110.236402,1244.0
10.1103/PhysRevLett.110.256402,1244.0
10.1103/PhysRevLett.110.256403,1244.0
10.1103/PhysRevLett.111.017001,1244.0
10.1103/PhysRevLett.111.116401,1244.0
10.1103/PhysRevLett.111.167206,1244.0
10.1103/PhysRevLett.112.075702,1244.0
10.1103/PhysRevLett.112.116405,1244.0
10.1103/PhysRevLett.113.127203,1244.0
10.1103/PhysRevLett.113.147001,1244.0
10.1103/PhysRevLett.113.207201,1244.0
10.1103/PhysRevLett.113.216403,1244.0
10.1103/PhysRevLett.114.056401,1244.0
10.1103/PhysRevLett.114.066403,1244.0
10.1103/PhysRevLett.114.086401,1244.0
10.1103/PhysRevLett.114.166403,1244.0
10.1103/PhysRevLett.115.020402,1244.0
10.1103/PhysRevLett.115.036403,1244.0
10.1103/PhysRevLett.115.046402,1244.0
10.1103/PhysRevLett.98.036405,1244.0
10.1103/PhysRevLett.98.136401,1244.0
10.1103/PhysRevLett.98.156402,1244.0
10.1103/PhysRevLett.98.166406,1244.0
10.1103/PhysRevLett.99.016401,1244.0
10.1103/PhysRevLett.99.056401,1244.0
10.1103/PhysRevLett.99.147005,1244.0
10.1103/PhysRevLett.99.147204,1244.0
10.1103/PhysRevLett.99.156408,1244.0
10.1103/PhysRevLett.99.230601,1244.0
10.1103/PhysRevX.5.011028,1244.0
10.1103/PhysRevX.5.021032,1244.0
