citing_doi,cited_doi
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.103.115301
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.98.110406
10.1103/PhysRevLett.103.030401,10.1103/PhysRevLett.100.180403
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.100.180403
10.1103/PhysRevLett.115.015301,10.1103/RevModPhys.85.1191
10.1103/PhysRevLett.110.165301,10.1103/PhysRevLett.107.195306
10.1103/PhysRevLett.113.140404,10.1103/RevModPhys.85.1191
10.1103/PhysRevLett.108.245301,10.1103/PhysRevLett.98.060406
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.102.140402
10.1103/PhysRevLett.114.255301,10.1103/PhysRevLett.108.035301
10.1103/PhysRevLett.99.220404,10.1103/PhysRevLett.98.120402
10.1103/PhysRevLett.110.230402,10.1103/PhysRevLett.110.130405
10.1103/PhysRevLett.108.245301,10.1103/PhysRevLett.104.145301
10.1103/PhysRevLett.112.160402,10.1103/PhysRevLett.108.035301
10.1103/PhysRevLett.103.250401,10.1103/PhysRevLett.102.030405
10.1103/PhysRevLett.108.035301,10.1103/PhysRevLett.103.250401
10.1103/PhysRevLett.115.260404,10.1103/PhysRevLett.103.060402
10.1103/PhysRevLett.102.185301,10.1103/PhysRevLett.100.240405
10.1103/PhysRevLett.101.110401,10.1103/PhysRevLett.98.050404
10.1103/PhysRevLett.113.095702,10.1103/RevModPhys.85.1191
10.1103/PhysRevLett.115.015301,10.1103/PhysRevLett.101.010402
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.102.225301
10.1103/PhysRevLett.113.155302,10.1103/PhysRevLett.98.110406
10.1103/PhysRevLett.107.195306,10.1103/PhysRevLett.102.125301
10.1103/PhysRevLett.108.260401,10.1103/PhysRevLett.107.210406
10.1103/PhysRevLett.103.250401,10.1103/PhysRevLett.103.030401
10.1103/PhysRevLett.108.260401,10.1103/PhysRevLett.104.150402
10.1103/PhysRevLett.107.210406,10.1103/PhysRevLett.102.125301
10.1103/PhysRevLett.103.115301,10.1103/PhysRevLett.100.240405
10.1103/PhysRevLett.114.255301,10.1103/PhysRevLett.103.250401
10.1103/PhysRevLett.104.255303,10.1103/PhysRevLett.104.145301
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.107.195306
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.98.100401
10.1103/PhysRevLett.115.015301,10.1103/PhysRevLett.107.195306
10.1103/PhysRevLett.114.225302,10.1103/RevModPhys.85.1191
10.1103/PhysRevLett.98.260403,10.1103/PhysRevLett.98.110406
10.1103/PhysRevLett.109.015302,10.1103/PhysRevLett.103.250401
10.1103/PhysRevLett.100.155301,10.1103/PhysRevLett.98.265302
10.1103/PhysRevLett.109.015302,10.1103/PhysRevLett.103.115301
10.1103/PhysRevLett.113.200402,10.1103/RevModPhys.85.1191
10.1103/RevModPhys.85.1191,10.1103/PhysRevLett.106.140402
10.1103/PhysRevLett.113.155302,10.1103/PhysRevLett.102.125301
10.1103/PhysRevLett.105.155302,10.1103/PhysRevLett.104.145301
