citing_doi,cited_doi
10.1103/PhysRevLett.113.194502,10.1103/PhysRevLett.99.188001
10.1103/PhysRevLett.110.174501,10.1103/PhysRevLett.109.154502
10.1103/PhysRevLett.110.174501,10.1103/PhysRevLett.99.164503
10.1103/PhysRevLett.104.198303,10.1103/PhysRevLett.103.028302
10.1103/PhysRevLett.107.278001,10.1103/PhysRevLett.98.114502
10.1103/PhysRevLett.113.194502,10.1103/PhysRevLett.104.178303
10.1103/PhysRevLett.114.238002,10.1103/PhysRevLett.107.278001
10.1103/PhysRevLett.114.028302,10.1103/PhysRevLett.110.174502
10.1103/PhysRevLett.111.168001,10.1103/PhysRevLett.100.218001
10.1103/PhysRevLett.99.206102,10.1103/PhysRevLett.98.195504
10.1103/PhysRevLett.100.195901,10.1103/PhysRevLett.100.038301
10.1103/PhysRevLett.110.174501,10.1103/PhysRevLett.103.094501
10.1103/PhysRevLett.104.198303,10.1103/PhysRevLett.99.158302
10.1103/PhysRevLett.106.198001,10.1103/PhysRevLett.99.188001
10.1103/PhysRevLett.110.214506,10.1103/PhysRevLett.104.248303
10.1103/PhysRevLett.114.158302,10.1103/PhysRevLett.104.198303
10.1103/PhysRevLett.107.278001,10.1103/PhysRevLett.104.238002
10.1103/PhysRevLett.114.178001,10.1103/PhysRevLett.98.114502
10.1103/PhysRevLett.109.128301,10.1103/PhysRevLett.99.164503
10.1103/PhysRevLett.104.248303,10.1103/PhysRevLett.103.028302
10.1103/PhysRevLett.114.238002,10.1103/PhysRevLett.104.238002
10.1103/PhysRevLett.111.168001,10.1103/PhysRevLett.99.188001
10.1103/PhysRevLett.104.178303,10.1103/PhysRevLett.100.038301
10.1103/PhysRevLett.105.174501,10.1103/PhysRevLett.98.224504
10.1103/PhysRevLett.104.248303,10.1103/PhysRevLett.100.038301
10.1103/PhysRevLett.114.028302,10.1103/PhysRevLett.100.038301
10.1103/PhysRevLett.115.134503,10.1103/PhysRevLett.105.174501
10.1103/PhysRevLett.109.068001,10.1103/PhysRevLett.104.238002
10.1103/PhysRevLett.108.088302,10.1103/PhysRevLett.100.038301
10.1103/PhysRevLett.108.088302,10.1103/PhysRevLett.104.178303
10.1103/PhysRevLett.110.214506,10.1103/PhysRevLett.98.224504
10.1103/PhysRevLett.113.194502,10.1103/PhysRevLett.102.194503
10.1103/PhysRevLett.109.166001,10.1103/PhysRevLett.102.148002
10.1103/PhysRevLett.103.094501,10.1103/PhysRevLett.99.164503
10.1103/PhysRevLett.114.238002,10.1103/PhysRevLett.114.178001
10.1103/PhysRevLett.111.168001,10.1103/PhysRevLett.106.198001
10.1103/PhysRevLett.114.178001,10.1103/PhysRevLett.107.278001
10.1103/PhysRevLett.112.188001,10.1103/PhysRevLett.104.238002
10.1103/PhysRevLett.105.258301,10.1103/PhysRevLett.103.028302
10.1103/PhysRevLett.108.088302,10.1103/PhysRevLett.104.198303
10.1103/PhysRevLett.110.214506,10.1103/PhysRevLett.100.134503
10.1103/PhysRevLett.114.028302,10.1103/PhysRevLett.104.248303
10.1103/PhysRevLett.108.088302,10.1103/PhysRevLett.105.258301
10.1103/PhysRevLett.114.238002,10.1103/PhysRevLett.108.248001
10.1103/PhysRevLett.100.218001,10.1103/PhysRevLett.99.188001
10.1103/PhysRevLett.108.248001,10.1103/PhysRevLett.104.238002
10.1103/PhysRevLett.114.028302,10.1103/PhysRevLett.110.108304
10.1103/PhysRevLett.100.195901,10.1103/PhysRevLett.98.195504
10.1103/PhysRevLett.108.248001,10.1103/PhysRevLett.100.218001
10.1103/PhysRevLett.110.174502,10.1103/PhysRevLett.99.164503
10.1103/PhysRevLett.106.198001,10.1103/PhysRevLett.100.218001
10.1103/PhysRevLett.104.178303,10.1103/PhysRevLett.99.158302
10.1103/PhysRevLett.109.166001,10.1103/PhysRevLett.106.198001
10.1103/PhysRevLett.108.088302,10.1103/PhysRevLett.103.028302
10.1103/PhysRevLett.108.248001,10.1103/PhysRevLett.107.278001
10.1103/PhysRevLett.109.166001,10.1103/PhysRevLett.100.218001
10.1103/PhysRevLett.114.158302,10.1103/PhysRevLett.108.088302
10.1103/PhysRevLett.104.178303,10.1103/PhysRevLett.103.028302
