citing_doi,cited_doi
10.1103/PhysRevLett.110.048303,10.1103/PhysRevLett.104.248301
10.1103/PhysRevLett.105.117802,10.1103/PhysRevLett.102.147802
10.1103/PhysRevLett.103.127801,10.1103/PhysRevLett.100.217803
10.1103/PhysRevLett.108.017204,10.1103/PhysRevLett.103.037202
10.1103/PhysRevLett.108.027801,10.1103/PhysRevLett.103.187802
10.1103/PhysRevLett.106.047801,10.1103/PhysRevLett.99.237802
10.1103/PhysRevLett.110.048303,10.1103/PhysRevLett.105.178302
10.1103/PhysRevLett.110.177801,10.1103/PhysRevLett.107.267802
10.1103/RevModPhys.82.897,10.1103/PhysRevLett.104.027801
10.1103/PhysRevLett.108.037801,10.1103/PhysRevLett.104.125501
10.1103/PhysRevLett.110.267207,10.1103/PhysRevLett.108.017204
10.1103/PhysRevLett.100.237801,10.1103/PhysRevLett.99.127802
10.1103/PhysRevLett.107.267802,10.1103/PhysRevLett.105.178301
10.1103/PhysRevLett.114.177801,10.1103/PhysRevLett.112.197801
10.1103/PhysRevLett.108.037801,10.1103/PhysRevLett.106.107801
10.1103/RevModPhys.82.897,10.1103/PhysRevLett.99.207801
10.1103/PhysRevLett.110.177801,10.1103/PhysRevLett.105.178302
10.1103/PhysRevLett.101.237801,10.1103/PhysRevLett.98.057801
10.1103/PhysRevLett.113.027801,10.1103/PhysRevLett.106.097801
10.1103/PhysRevLett.112.197801,10.1103/PhysRevLett.110.237801
10.1103/PhysRevLett.108.027801,10.1103/PhysRevLett.105.117802
10.1103/PhysRevLett.110.048303,10.1103/PhysRevLett.106.047801
10.1103/PhysRevLett.106.087801,10.1103/PhysRevLett.98.197801
10.1103/RevModPhys.84.497,10.1103/PhysRevLett.106.177801
10.1103/PhysRevLett.108.027801,10.1103/RevModPhys.82.897
10.1103/PhysRevLett.108.037801,10.1103/RevModPhys.82.897
10.1103/PhysRevLett.99.207801,10.1103/PhysRevLett.98.247802
10.1103/PhysRevLett.110.187801,10.1103/PhysRevLett.106.107801
10.1103/PhysRevLett.115.097802,10.1103/PhysRevLett.110.237801
10.1103/PhysRevLett.108.027801,10.1103/PhysRevLett.104.027801
10.1103/RevModPhys.82.897,10.1103/PhysRevLett.99.077802
10.1103/PhysRevLett.110.187802,10.1103/PhysRevLett.105.178301
10.1103/PhysRevLett.110.187801,10.1103/PhysRevLett.105.178302
10.1103/PhysRevLett.103.167801,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.114.177801,10.1103/PhysRevLett.106.177801
10.1103/PhysRevLett.105.178302,10.1103/PhysRevLett.103.127801
10.1103/PhysRevLett.109.028103,10.1103/PhysRevLett.105.178302
10.1103/PhysRevLett.101.237801,10.1103/PhysRevLett.100.217803
10.1103/PhysRevLett.108.037801,10.1103/PhysRevLett.104.027801
10.1103/PhysRevLett.112.197801,10.1103/RevModPhys.84.497
10.1103/PhysRevLett.106.177801,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.107.267802,10.1103/PhysRevLett.106.047801
10.1103/PhysRevLett.105.228301,10.1103/PhysRevLett.100.217803
10.1103/PhysRevLett.105.228301,10.1103/PhysRevLett.99.127802
10.1103/PhysRevLett.100.217803,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.113.027801,10.1103/PhysRevLett.111.150404
10.1103/PhysRevLett.106.047801,10.1103/PhysRevLett.99.127802
10.1103/PhysRevLett.105.117802,10.1103/PhysRevLett.103.187802
10.1103/PhysRevLett.110.187801,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.100.217803,10.1103/PhysRevLett.98.057801
10.1103/PhysRevLett.110.177801,10.1103/PhysRevLett.103.127801
10.1103/PhysRevLett.107.267802,10.1103/PhysRevLett.105.156001
10.1103/PhysRevLett.103.127801,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.107.267802,10.1103/PhysRevLett.103.127801
10.1103/PhysRevLett.102.147802,10.1103/PhysRevLett.98.197801
10.1103/PhysRevLett.108.017204,10.1103/PhysRevLett.104.125501
10.1103/PhysRevLett.109.028103,10.1103/PhysRevLett.107.267802
10.1103/PhysRevLett.113.027801,10.1103/RevModPhys.84.497
10.1103/PhysRevLett.110.237801,10.1103/RevModPhys.84.497
10.1103/PhysRevLett.112.225501,10.1103/PhysRevLett.110.187801
10.1103/RevModPhys.84.497,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.105.228301,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.108.037801,10.1103/PhysRevLett.103.187802
10.1103/PhysRevLett.106.047801,10.1103/PhysRevLett.102.198301
10.1103/PhysRevLett.114.177801,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.107.267802,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.99.127802,10.1103/PhysRevLett.98.087801
10.1103/PhysRevLett.112.137801,10.1103/PhysRevLett.106.087801
10.1103/PhysRevLett.109.017801,10.1103/PhysRevLett.99.207801
10.1103/PhysRevLett.110.187801,10.1103/PhysRevLett.107.267802
10.1103/PhysRevLett.107.267802,10.1103/PhysRevLett.105.178302
10.1103/PhysRevLett.113.027801,10.1103/PhysRevLett.110.237801
10.1103/PhysRevLett.114.177801,10.1103/PhysRevLett.106.047801
10.1103/PhysRevLett.101.237801,10.1103/PhysRevLett.99.247801
10.1103/PhysRevLett.109.028103,10.1103/PhysRevLett.99.018301
