citing_doi,cited_doi
10.1103/PhysRevLett.108.206102,10.1103/PhysRevLett.104.105501
10.1103/PhysRevLett.106.046102,10.1103/PhysRevLett.103.117801
10.1103/PhysRevLett.108.206102,10.1103/PhysRevLett.99.086105
10.1103/PhysRevLett.109.156103,10.1103/PhysRevLett.103.058501
10.1103/PhysRevLett.106.197801,10.1103/PhysRevLett.106.046102
10.1103/PhysRevLett.113.128301,10.1103/PhysRevLett.111.244501
10.1103/PhysRevLett.111.106102,10.1103/PhysRevLett.104.128302
10.1103/PhysRevLett.115.106101,10.1103/PhysRevLett.106.046102
10.1103/PhysRevLett.100.246402,10.1103/PhysRevLett.98.267203
10.1103/PhysRevLett.108.055502,10.1103/PhysRevLett.101.065505
10.1103/PhysRevLett.113.097701,10.1103/PhysRevLett.104.128302
10.1103/PhysRevLett.113.156101,10.1103/PhysRevLett.106.137801
10.1103/PhysRevLett.115.256102,10.1103/PhysRevLett.100.246402
10.1103/PhysRevLett.111.106102,10.1103/PhysRevLett.103.058501
10.1103/PhysRevLett.115.256102,10.1103/PhysRevLett.108.055502
10.1103/PhysRevLett.115.256102,10.1103/PhysRevLett.106.046102
10.1103/PhysRevLett.111.106102,10.1103/PhysRevLett.109.155502
10.1103/PhysRevLett.115.106101,10.1103/PhysRevLett.113.048701
10.1103/PhysRevLett.115.256102,10.1103/PhysRevLett.111.106102
10.1103/PhysRevLett.113.097701,10.1103/PhysRevLett.103.058501
10.1103/PhysRevLett.113.156101,10.1103/PhysRevLett.106.197801
10.1103/PhysRevLett.113.268501,10.1103/PhysRevLett.103.058501
10.1103/PhysRevLett.113.097701,10.1103/PhysRevLett.109.156103
10.1103/PhysRevLett.108.055502,10.1103/PhysRevLett.106.137801
10.1103/PhysRevLett.111.106102,10.1103/PhysRevLett.106.046102
10.1103/PhysRevLett.106.197801,10.1103/PhysRevLett.99.136102
10.1103/PhysRevLett.113.128301,10.1103/PhysRevLett.103.058501
10.1103/PhysRevLett.111.106102,10.1103/PhysRevLett.103.117801
10.1103/PhysRevLett.106.197801,10.1103/PhysRevLett.104.105501
10.1103/PhysRevLett.113.156101,10.1103/PhysRevLett.110.065503
10.1103/PhysRevLett.111.106102,10.1103/PhysRevLett.109.266101
10.1103/PhysRevLett.106.046102,10.1103/PhysRevLett.104.128302
10.1103/PhysRevLett.115.256102,10.1103/PhysRevLett.104.128302
10.1103/PhysRevLett.104.137801,10.1103/PhysRevLett.101.065505
