article_doi,group
10.1103/PhysRevLett.100.016802,1749.0
10.1103/PhysRevLett.100.036801,1749.0
10.1103/PhysRevLett.100.045504,1749.0
10.1103/PhysRevLett.100.074302,1749.0
10.1103/PhysRevLett.100.075001,1749.0
10.1103/PhysRevLett.100.075701,1749.0
10.1103/PhysRevLett.100.095901,1749.0
10.1103/PhysRevLett.100.114501,1749.0
10.1103/PhysRevLett.100.123004,1749.0
10.1103/PhysRevLett.100.124503,1749.0
10.1103/PhysRevLett.100.135002,1749.0
10.1103/PhysRevLett.100.135502,1749.0
10.1103/PhysRevLett.100.135701,1749.0
10.1103/PhysRevLett.100.155701,1749.0
10.1103/PhysRevLett.100.165502,1749.0
10.1103/PhysRevLett.100.165707,1749.0
10.1103/PhysRevLett.100.175001,1749.0
10.1103/PhysRevLett.100.185003,1749.0
10.1103/PhysRevLett.100.185501,1749.0
10.1103/PhysRevLett.100.205005,1749.0
10.1103/PhysRevLett.100.216801,1749.0
10.1103/PhysRevLett.100.257001,1749.0
10.1103/PhysRevLett.101.015002,1749.0
10.1103/PhysRevLett.101.035002,1749.0
10.1103/PhysRevLett.101.045003,1749.0
10.1103/PhysRevLett.101.055504,1749.0
10.1103/PhysRevLett.101.070401,1749.0
10.1103/PhysRevLett.101.075002,1749.0
10.1103/PhysRevLett.101.075003,1749.0
10.1103/PhysRevLett.101.077002,1749.0
10.1103/PhysRevLett.101.095503,1749.0
10.1103/PhysRevLett.101.106407,1749.0
10.1103/PhysRevLett.101.107002,1749.0
10.1103/PhysRevLett.101.135001,1749.0
10.1103/PhysRevLett.101.155001,1749.0
10.1103/PhysRevLett.101.194801,1749.0
10.1103/PhysRevLett.101.234301,1749.0
10.1103/PhysRevLett.101.245002,1749.0
10.1103/PhysRevLett.102.035501,1749.0
10.1103/PhysRevLett.102.065702,1749.0
10.1103/PhysRevLett.102.075002,1749.0
10.1103/PhysRevLett.102.087005,1749.0
10.1103/PhysRevLett.102.107007,1749.0
10.1103/PhysRevLett.102.111102,1749.0
