citing_doi,cited_doi
10.1103/PhysRevX.2.031017,10.1103/PhysRevLett.102.094503
10.1103/PhysRevLett.114.114502,10.1103/PhysRevLett.101.236101
10.1103/PhysRevLett.115.118101,10.1103/PhysRevLett.109.100603
10.1103/PhysRevLett.111.246102,10.1103/PhysRevLett.111.048301
10.1103/PhysRevLett.112.198101,10.1103/PhysRevLett.109.098302
10.1103/PhysRevLett.107.107801,10.1103/PhysRevLett.106.167801
10.1103/PhysRevLett.103.104502,10.1103/RevModPhys.80.839
10.1103/PhysRevLett.108.214504,10.1103/PhysRevLett.107.098301
10.1103/PhysRevLett.109.100603,10.1103/PhysRevLett.102.246001
10.1103/RevModPhys.82.2903,10.1103/PhysRevLett.98.050602
10.1103/PhysRevLett.110.010601,10.1103/PhysRevLett.108.020604
10.1103/PhysRevLett.111.246102,10.1103/PhysRevLett.106.167801
10.1103/PhysRevLett.100.186103,10.1103/PhysRevLett.99.094504
10.1103/PhysRevLett.112.020603,10.1103/PhysRevLett.103.257802
10.1103/PhysRevLett.104.228301,10.1103/PhysRevLett.103.118304
10.1103/PhysRevLett.107.068101,10.1103/PhysRevLett.103.257802
10.1103/PhysRevLett.108.218301,10.1103/PhysRevLett.106.060603
10.1103/PhysRevLett.110.114501,10.1103/PhysRevLett.109.108301
10.1103/PhysRevLett.101.184501,10.1103/PhysRevLett.98.177801
10.1103/PhysRevLett.114.227801,10.1103/PhysRevLett.100.214502
10.1103/PhysRevLett.104.088301,10.1103/PhysRevLett.101.254501
10.1103/PhysRevLett.107.098301,10.1103/PhysRevLett.102.118302
10.1103/PhysRevLett.109.058301,10.1103/PhysRevLett.106.060603
10.1103/PhysRevLett.108.020604,10.1103/RevModPhys.82.2903
10.1103/PhysRevLett.108.214504,10.1103/PhysRevLett.105.090602
10.1103/PhysRevLett.115.118301,10.1103/PhysRevLett.109.223905
10.1103/PhysRevLett.110.054502,10.1103/PhysRevLett.107.118301
10.1103/PhysRevLett.106.196103,10.1103/PhysRevLett.101.226101
10.1103/PhysRevLett.109.223905,10.1103/PhysRevLett.98.158301
10.1103/PhysRevLett.103.078301,10.1103/PhysRevLett.102.045301
10.1103/PhysRevLett.104.168103,10.1103/PhysRevLett.101.188101
10.1103/PhysRevLett.115.154504,10.1103/RevModPhys.80.839
10.1103/RevModPhys.80.839,10.1103/PhysRevLett.99.044501
10.1103/PhysRevLett.108.214504,10.1103/PhysRevLett.102.158103
10.1103/PhysRevLett.109.098302,10.1103/RevModPhys.82.2903
10.1103/PhysRevLett.108.214504,10.1103/PhysRevLett.101.114503
10.1103/PhysRevLett.110.095902,10.1103/PhysRevLett.104.028302
10.1103/PhysRevLett.115.118301,10.1103/RevModPhys.82.2903
10.1103/PhysRevLett.113.238301,10.1103/PhysRevLett.100.096104
10.1103/PhysRevLett.110.204504,10.1103/PhysRevLett.101.254501
10.1103/PhysRevLett.109.100603,10.1103/PhysRevLett.102.158103
10.1103/PhysRevLett.105.090602,10.1103/PhysRevLett.102.063004
10.1103/PhysRevLett.107.118301,10.1103/PhysRevLett.101.254501
10.1103/PhysRevLett.105.144503,10.1103/RevModPhys.80.839
10.1103/PhysRevLett.108.214504,10.1103/PhysRevLett.102.063004
10.1103/PhysRevLett.115.154504,10.1103/PhysRevLett.102.166103
10.1103/PhysRevLett.112.136101,10.1103/PhysRevLett.99.226104
10.1103/PhysRevX.3.041010,10.1103/PhysRevLett.104.088301
10.1103/PhysRevLett.114.118301,10.1103/PhysRevLett.102.118302
10.1103/PhysRevLett.110.104504,10.1103/PhysRevLett.101.226101
10.1103/PhysRevLett.105.106101,10.1103/PhysRevLett.100.106102
10.1103/PhysRevLett.104.097802,10.1103/PhysRevLett.99.226104
10.1103/PhysRevLett.101.130602,10.1103/PhysRevLett.100.118103
10.1103/PhysRevLett.110.104504,10.1103/PhysRevLett.100.186103
10.1103/PhysRevLett.113.238301,10.1103/PhysRevLett.108.186101
10.1103/PhysRevLett.114.227801,10.1103/PhysRevLett.99.096104
10.1103/PhysRevLett.109.100603,10.1103/PhysRevLett.102.045301
10.1103/PhysRevLett.108.186101,10.1103/PhysRevLett.104.168103
10.1103/PhysRevLett.107.166102,10.1103/PhysRevLett.102.147803
10.1103/PhysRevLett.114.118301,10.1103/PhysRevLett.113.088301
10.1103/PhysRevLett.102.184501,10.1103/RevModPhys.80.839
10.1103/PhysRevLett.101.226101,10.1103/PhysRevLett.101.114503
10.1103/PhysRevLett.112.238302,10.1103/PhysRevLett.110.054502
10.1103/PhysRevLett.109.098302,10.1103/PhysRevLett.105.148301
10.1103/PhysRevLett.109.108301,10.1103/RevModPhys.80.839
10.1103/PhysRevLett.103.104502,10.1103/PhysRevLett.100.064502
10.1103/PhysRevLett.101.046104,10.1103/PhysRevLett.99.178301
10.1103/PhysRevLett.115.118101,10.1103/PhysRevLett.105.034502
10.1103/PhysRevLett.115.118301,10.1103/PhysRevLett.100.096104
10.1103/PhysRevLett.103.257802,10.1103/PhysRevLett.102.147803
10.1103/PhysRevLett.114.118301,10.1103/PhysRevLett.101.114503
10.1103/PhysRevLett.113.088301,10.1103/PhysRevLett.110.184503
10.1103/PhysRevLett.114.187802,10.1103/PhysRevLett.112.020603
10.1103/PhysRevLett.107.254501,10.1103/PhysRevLett.103.104502
10.1103/PhysRevLett.112.128302,10.1103/PhysRevLett.101.254501
10.1103/PhysRevLett.110.054502,10.1103/PhysRevLett.101.114503
10.1103/PhysRevLett.110.114501,10.1103/PhysRevLett.101.254501
10.1103/PhysRevLett.108.214504,10.1103/PhysRevLett.102.094503
10.1103/PhysRevLett.109.108301,10.1103/PhysRevLett.107.118301
10.1103/PhysRevLett.104.228301,10.1103/PhysRevLett.100.258105
10.1103/PhysRevLett.105.144503,10.1103/PhysRevLett.104.088301
10.1103/PhysRevLett.101.046104,10.1103/PhysRevLett.98.158301
10.1103/PhysRevLett.106.060603,10.1103/PhysRevLett.103.078301
