article_doi,group
10.1103/PhysRevLett.100.228101,1127.0
10.1103/PhysRevLett.100.258101,1127.0
10.1103/PhysRevLett.101.118104,1127.0
10.1103/PhysRevLett.102.218101,1127.0
10.1103/PhysRevLett.103.158101,1127.0
10.1103/PhysRevLett.104.158301,1127.0
10.1103/PhysRevLett.104.228104,1127.0
10.1103/PhysRevLett.104.248101,1127.0
10.1103/PhysRevLett.105.048104,1127.0
10.1103/PhysRevLett.105.058101,1127.0
10.1103/PhysRevLett.106.228101,1127.0
10.1103/PhysRevLett.107.148101,1127.0
10.1103/PhysRevLett.107.178101,1127.0
10.1103/PhysRevLett.109.108103,1127.0
10.1103/PhysRevLett.109.218103,1127.0
10.1103/PhysRevLett.110.158703,1127.0
10.1103/PhysRevLett.110.188101,1127.0
10.1103/PhysRevLett.110.218102,1127.0
10.1103/PhysRevLett.110.248102,1127.0
10.1103/PhysRevLett.113.148103,1127.0
10.1103/PhysRevLett.113.258102,1127.0
10.1103/PhysRevLett.113.268105,1127.0
10.1103/PhysRevLett.114.158101,1127.0
10.1103/PhysRevLett.115.038102,1127.0
10.1103/PhysRevLett.115.118102,1127.0
10.1103/PhysRevLett.115.188103,1127.0
10.1103/PhysRevLett.115.258103,1127.0
10.1103/PhysRevX.4.021016,1127.0
10.1103/PhysRevX.4.041017,1127.0
10.1103/PhysRevX.5.041039,1127.0
