article_doi,group
10.1103/PhysRevLett.107.270402,1077.0
10.1103/PhysRevLett.108.120402,1077.0
10.1103/PhysRevLett.108.120404,1077.0
10.1103/PhysRevLett.108.123603,1077.0
10.1103/PhysRevLett.108.130402,1077.0
10.1103/PhysRevLett.108.153602,1077.0
10.1103/PhysRevLett.108.160402,1077.0
10.1103/PhysRevLett.108.183602,1077.0
10.1103/PhysRevLett.108.210404,1077.0
10.1103/PhysRevLett.108.230401,1077.0
10.1103/PhysRevLett.108.233602,1077.0
10.1103/PhysRevLett.108.253601,1077.0
10.1103/PhysRevLett.108.260405,1077.0
10.1103/PhysRevLett.109.020402,1077.0
10.1103/PhysRevLett.109.043602,1077.0
10.1103/PhysRevLett.109.103602,1077.0
10.1103/PhysRevLett.109.113601,1077.0
10.1103/PhysRevLett.109.123601,1077.0
10.1103/PhysRevLett.109.130404,1077.0
10.1103/PhysRevLett.109.150410,1077.0
10.1103/PhysRevLett.109.150502,1077.0
10.1103/PhysRevLett.109.170401,1077.0
10.1103/PhysRevLett.109.190403,1077.0
10.1103/PhysRevLett.109.190404,1077.0
10.1103/PhysRevLett.109.233601,1077.0
10.1103/PhysRevLett.110.050402,1077.0
10.1103/PhysRevLett.110.050403,1077.0
10.1103/PhysRevLett.110.080503,1077.0
10.1103/PhysRevLett.110.137602,1077.0
10.1103/PhysRevLett.110.153603,1077.0
10.1103/PhysRevLett.110.160403,1077.0
10.1103/PhysRevLett.110.160802,1077.0
10.1103/PhysRevLett.110.170404,1077.0
10.1103/PhysRevLett.110.170406,1077.0
10.1103/PhysRevLett.110.173601,1077.0
10.1103/PhysRevLett.110.210504,1077.0
10.1103/PhysRevLett.110.213601,1077.0
10.1103/PhysRevLett.110.220501,1077.0
10.1103/PhysRevLett.110.240405,1077.0
10.1103/PhysRevLett.111.010402,1077.0
10.1103/PhysRevLett.111.010501,1077.0
10.1103/PhysRevLett.111.020403,1077.0
10.1103/PhysRevLett.111.033603,1077.0
10.1103/PhysRevLett.111.033608,1077.0
10.1103/PhysRevLett.111.070403,1077.0
10.1103/PhysRevLett.111.080403,1077.0
10.1103/PhysRevLett.111.093603,1077.0
10.1103/PhysRevLett.111.120401,1077.0
10.1103/PhysRevLett.111.123601,1077.0
10.1103/PhysRevLett.111.173601,1077.0
10.1103/PhysRevLett.111.183601,1077.0
10.1103/PhysRevLett.111.260501,1077.0
10.1103/PhysRevLett.112.010402,1077.0
10.1103/PhysRevLett.112.077601,1077.0
10.1103/PhysRevLett.112.080801,1077.0
10.1103/PhysRevLett.112.103604,1077.0
10.1103/PhysRevLett.112.120405,1077.0
10.1103/PhysRevLett.112.150501,1077.0
10.1103/PhysRevLett.112.150801,1077.0
10.1103/PhysRevLett.112.190501,1077.0
10.1103/PhysRevLett.112.213601,1077.0
10.1103/PhysRevLett.112.223602,1077.0
10.1103/PhysRevLett.113.010502,1077.0
10.1103/PhysRevLett.113.050401,1077.0
10.1103/PhysRevLett.113.083601,1077.0
10.1103/PhysRevLett.113.090403,1077.0
10.1103/PhysRevLett.113.143602,1077.0
10.1103/PhysRevLett.113.170501,1077.0
10.1103/PhysRevLett.113.210404,1077.0
10.1103/PhysRevLett.113.250801,1077.0
10.1103/PhysRevLett.114.080503,1077.0
10.1103/PhysRevLett.114.100404,1077.0
10.1103/PhysRevLett.114.100502,1077.0
10.1103/PhysRevLett.114.110506,1077.0
10.1103/PhysRevLett.114.170501,1077.0
10.1103/PhysRevLett.114.170802,1077.0
10.1103/PhysRevLett.114.193602,1077.0
10.1103/PhysRevLett.114.220405,1077.0
10.1103/PhysRevLett.114.233602,1077.0
10.1103/PhysRevLett.115.023602,1077.0
10.1103/PhysRevLett.115.110401,1077.0
10.1103/PhysRevLett.115.120404,1077.0
10.1103/PhysRevLett.115.143602,1077.0
10.1103/PhysRevLett.115.160505,1077.0
10.1103/PhysRevLett.115.200403,1077.0
10.1103/PhysRevLett.115.210402,1077.0
10.1103/PhysRevLett.115.260501,1077.0
10.1103/PhysRevLett.98.020403,1077.0
10.1103/PhysRevLett.98.043601,1077.0
10.1103/PhysRevLett.98.083602,1077.0
10.1103/PhysRevLett.98.090401,1077.0
10.1103/PhysRevLett.98.090501,1077.0
10.1103/PhysRevLett.98.100503,1077.0
10.1103/PhysRevLett.98.150502,1077.0
10.1103/PhysRevLett.98.160401,1077.0
10.1103/PhysRevLett.98.160501,1077.0
10.1103/PhysRevLett.98.190403,1077.0
10.1103/PhysRevLett.98.203602,1077.0
10.1103/PhysRevLett.98.223601,1077.0
10.1103/PhysRevLett.99.043601,1077.0
10.1103/PhysRevLett.99.053601,1077.0
10.1103/PhysRevLett.99.053602,1077.0
10.1103/PhysRevLett.99.060201,1077.0
10.1103/PhysRevLett.99.070801,1077.0
10.1103/PhysRevLett.99.120505,1077.0
10.1103/PhysRevLett.99.130503,1077.0
10.1103/PhysRevLett.99.133603,1077.0
10.1103/PhysRevLett.99.143601,1077.0
10.1103/PhysRevLett.99.160502,1077.0
10.1103/PhysRevLett.99.163604,1077.0
10.1103/PhysRevLett.99.170401,1077.0
10.1103/PhysRevLett.99.170502,1077.0
10.1103/PhysRevLett.99.180403,1077.0
10.1103/PhysRevLett.99.193601,1077.0
10.1103/PhysRevLett.99.210406,1077.0
10.1103/PhysRevLett.99.210407,1077.0
10.1103/PhysRevLett.99.240405,1077.0
10.1103/PhysRevX.2.041006,1077.0
10.1103/PhysRevX.4.011017,1077.0
10.1103/PhysRevX.4.021045,1077.0
10.1103/PhysRevX.4.041025,1077.0
10.1103/PhysRevX.4.041038,1077.0
10.1103/PhysRevX.5.011003,1077.0
10.1103/PhysRevX.5.031004,1077.0
10.1103/PhysRevX.5.031010,1077.0
10.1103/PhysRevX.5.031018,1077.0
10.1103/RevModPhys.84.1765,1077.0
