citing_doi,cited_doi
10.1103/PhysRevLett.113.163002,10.1103/PhysRevLett.106.193005
10.1103/PhysRevLett.111.061802,10.1103/PhysRevLett.110.241301
10.1103/PhysRevLett.113.191302,10.1103/PhysRevLett.104.041301
10.1103/PhysRevLett.101.221302,10.1103/PhysRevLett.98.021101
10.1103/RevModPhys.83.1111,10.1103/PhysRevLett.102.061301
10.1103/PhysRevLett.112.251102,10.1103/PhysRevLett.111.111101
10.1103/PhysRevLett.113.263006,10.1103/PhysRevLett.113.103003
10.1103/PhysRevLett.110.091101,10.1103/PhysRevLett.102.161301
10.1103/PhysRevLett.110.111101,10.1103/RevModPhys.84.671
10.1103/PhysRevLett.114.031101,10.1103/PhysRevLett.112.161101
10.1103/PhysRevLett.106.193005,10.1103/PhysRevLett.101.067601
10.1103/PhysRevLett.115.221801,10.1103/PhysRevLett.104.041301
10.1103/PhysRevLett.114.161101,10.1103/PhysRevLett.102.171101
10.1103/PhysRevLett.101.171303,10.1103/PhysRevLett.100.251603
10.1103/PhysRevLett.102.202001,10.1103/PhysRevLett.99.190403
10.1103/PhysRevLett.105.070801,10.1103/PhysRevLett.102.101601
10.1103/PhysRevLett.111.151802,10.1103/PhysRevLett.106.041801
10.1103/PhysRevLett.113.161302,10.1103/PhysRevLett.102.121301
10.1103/PhysRevLett.113.163002,10.1103/PhysRevLett.103.261801
10.1103/PhysRevX.4.021030,10.1103/PhysRevLett.100.247601
10.1103/PhysRevLett.111.102001,10.1103/PhysRevLett.98.081101
10.1103/PhysRevLett.102.202001,10.1103/PhysRevLett.101.120401
10.1103/RevModPhys.87.1483,10.1103/PhysRevLett.99.191803
10.1103/PhysRevLett.109.034101,10.1103/PhysRevLett.108.177602
10.1103/PhysRevLett.103.091301,10.1103/PhysRevLett.102.251601
10.1103/RevModPhys.83.1111,10.1103/PhysRevLett.105.181803
10.1103/PhysRevLett.114.151101,10.1103/PhysRevLett.110.241103
10.1103/PhysRevLett.114.251101,10.1103/PhysRevLett.104.231301
10.1103/PhysRevLett.109.081102,10.1103/RevModPhys.83.793
10.1103/PhysRevLett.111.021802,10.1103/PhysRevLett.108.041101
10.1103/PhysRevLett.111.100801,10.1103/PhysRevLett.104.041301
10.1103/PhysRevLett.98.131104,10.1103/PhysRevLett.98.021101
10.1103/RevModPhys.84.671,10.1103/RevModPhys.82.939
10.1103/PhysRevLett.110.081602,10.1103/PhysRevLett.104.181302
10.1103/PhysRevLett.109.041301,10.1103/PhysRevLett.99.121103
10.1103/PhysRevLett.107.131101,10.1103/PhysRevLett.106.201102
10.1103/PhysRevLett.112.212301,10.1103/PhysRevLett.109.042301
10.1103/PhysRevLett.103.080402,10.1103/PhysRevLett.99.121103
10.1103/PhysRevLett.111.061802,10.1103/PhysRevLett.99.031301
10.1103/PhysRevLett.99.141301,10.1103/PhysRevLett.99.051803
10.1103/PhysRevLett.113.161801,10.1103/PhysRevLett.111.100801
10.1103/PhysRevLett.102.202001,10.1103/PhysRevLett.98.172002
10.1103/PhysRevLett.115.201801,10.1103/PhysRevLett.106.041801
10.1103/PhysRevLett.112.151105,10.1103/RevModPhys.83.1111
10.1103/PhysRevLett.110.172502,10.1103/PhysRevLett.107.102301
10.1103/PhysRevLett.100.151801,10.1103/PhysRevLett.99.191803
10.1103/PhysRevLett.108.181801,10.1103/PhysRevLett.103.261801
10.1103/PhysRevLett.115.201801,10.1103/PhysRevLett.111.100801
10.1103/PhysRevLett.113.163002,10.1103/PhysRevLett.111.102001
10.1103/PhysRevLett.114.161101,10.1103/PhysRevLett.107.171101
10.1103/PhysRevLett.111.111101,10.1103/PhysRevLett.108.081103
10.1103/PhysRevLett.109.111101,10.1103/PhysRevLett.100.141301
10.1103/PhysRevLett.104.141601,10.1103/PhysRevLett.98.181101
10.1103/PhysRevLett.110.151104,10.1103/PhysRevLett.104.231301
10.1103/PhysRevLett.112.091803,10.1103/PhysRevLett.101.261801
10.1103/PhysRevLett.115.182001,10.1103/PhysRevLett.108.181801
10.1103/PhysRevLett.115.201801,10.1103/PhysRevLett.98.081101
10.1103/PhysRevLett.109.051304,10.1103/PhysRevLett.104.231301
10.1103/PhysRevLett.115.251803,10.1103/PhysRevLett.115.221801
10.1103/PhysRevLett.110.031301,10.1103/PhysRevLett.102.030402
10.1103/PhysRevLett.115.181104,10.1103/PhysRevLett.110.241104
10.1103/PhysRevLett.110.010602,10.1103/PhysRevLett.103.261801
10.1103/PhysRevLett.113.161801,10.1103/PhysRevX.4.021030
10.1103/PhysRevLett.101.120401,10.1103/PhysRevLett.99.190403
10.1103/PhysRevLett.103.211102,10.1103/PhysRevLett.98.131104
10.1103/PhysRevLett.113.191302,10.1103/PhysRevLett.107.261302
10.1103/PhysRevLett.110.091101,10.1103/PhysRevLett.109.181101
10.1103/PhysRevLett.111.061107,10.1103/PhysRevLett.106.231102
10.1103/PhysRevLett.114.151303,10.1103/PhysRevLett.113.051601
10.1103/PhysRevLett.105.083003,10.1103/PhysRevLett.101.067601
10.1103/PhysRevLett.112.091302,10.1103/PhysRevLett.107.261302
10.1103/RevModPhys.83.1111,10.1103/PhysRevLett.105.041301
10.1103/PhysRevLett.109.151602,10.1103/PhysRevLett.102.251601
10.1103/PhysRevLett.105.151102,10.1103/PhysRevLett.104.161102
10.1103/PhysRevLett.111.061107,10.1103/PhysRevLett.108.041101
10.1103/PhysRevLett.107.171101,10.1103/PhysRevLett.102.171101
10.1103/PhysRevLett.110.091101,10.1103/PhysRevLett.104.181302
10.1103/PhysRevLett.111.222501,10.1103/RevModPhys.83.1111
10.1103/PhysRevLett.107.191102,10.1103/PhysRevLett.104.181302
10.1103/PhysRevLett.98.131802,10.1103/PhysRevLett.98.021101
10.1103/PhysRevLett.113.161801,10.1103/PhysRevLett.98.021101
10.1103/PhysRevLett.103.211102,10.1103/PhysRevLett.102.062502
10.1103/PhysRevLett.107.111301,10.1103/PhysRevLett.98.021101
10.1103/PhysRevLett.112.251102,10.1103/PhysRevLett.110.241104
10.1103/PhysRevLett.99.141301,10.1103/PhysRevLett.98.221601
10.1103/PhysRevLett.115.162502,10.1103/PhysRevLett.99.161603
10.1103/PhysRevLett.103.201803,10.1103/PhysRevLett.98.010402
10.1103/PhysRevLett.115.162502,10.1103/RevModPhys.83.1173
10.1103/PhysRevLett.109.151602,10.1103/PhysRevLett.104.181302
10.1103/PhysRevLett.112.091302,10.1103/PhysRevLett.110.061101
10.1103/PhysRevLett.105.171801,10.1103/PhysRevLett.101.131801
10.1103/PhysRevLett.102.251601,10.1103/PhysRevLett.102.161301
10.1103/PhysRevLett.113.201301,10.1103/PhysRevLett.112.131301
10.1103/PhysRevLett.109.042301,10.1103/PhysRevLett.102.142302
10.1103/PhysRevLett.110.172502,10.1103/PhysRevLett.99.191803
10.1103/RevModPhys.87.1483,10.1103/PhysRevLett.109.042301
10.1103/PhysRevLett.102.201101,10.1103/PhysRevLett.99.121103
10.1103/PhysRevLett.108.181801,10.1103/PhysRevLett.102.145501
10.1103/PhysRevLett.109.131802,10.1103/PhysRevLett.101.120401
10.1103/PhysRevLett.107.023204,10.1103/PhysRevLett.105.170401
10.1103/PhysRevLett.111.061107,10.1103/PhysRevLett.110.111101
10.1103/PhysRevLett.111.061802,10.1103/PhysRevLett.107.171101
10.1103/PhysRevLett.112.091803,10.1103/PhysRevLett.110.040402
10.1103/PhysRevLett.115.201301,10.1103/PhysRevLett.98.131104
10.1103/PhysRevLett.100.031803,10.1103/PhysRevLett.98.221601
10.1103/PhysRevLett.114.251101,10.1103/PhysRevLett.114.031101
10.1103/PhysRevLett.106.251101,10.1103/PhysRevLett.105.261803
10.1103/PhysRevLett.108.221101,10.1103/PhysRevLett.98.021101
10.1103/PhysRevLett.110.161101,10.1103/PhysRevLett.104.231301
10.1103/PhysRevLett.110.082003,10.1103/PhysRevLett.108.181801
10.1103/PhysRevLett.108.221101,10.1103/PhysRevLett.104.231301
10.1103/PhysRevLett.109.241301,10.1103/PhysRevLett.109.041301
10.1103/PhysRevLett.110.010602,10.1103/PhysRevLett.105.170401
10.1103/PhysRevLett.111.100801,10.1103/PhysRevLett.101.261801
10.1103/RevModPhys.84.671,10.1103/PhysRevLett.104.231301
10.1103/PhysRevLett.111.161302,10.1103/PhysRevLett.109.241102
10.1103/PhysRevLett.105.051801,10.1103/PhysRevLett.102.030402
10.1103/PhysRevLett.107.131303,10.1103/PhysRevLett.104.181302
10.1103/RevModPhys.84.671,10.1103/PhysRevLett.101.171303
10.1103/PhysRevX.4.021030,10.1103/PhysRevLett.109.193003
10.1103/RevModPhys.82.939,10.1103/PhysRevLett.101.261101
10.1103/PhysRevLett.110.082003,10.1103/PhysRevLett.103.261801
10.1103/PhysRevLett.113.091101,10.1103/PhysRevLett.110.111101
10.1103/PhysRevLett.113.191101,10.1103/PhysRevLett.104.181302
10.1103/PhysRevLett.105.083003,10.1103/PhysRevLett.101.261801
10.1103/PhysRevLett.112.151105,10.1103/PhysRevLett.105.261803
10.1103/PhysRevLett.113.191302,10.1103/PhysRevLett.112.091302
10.1103/PhysRevLett.115.111301,10.1103/PhysRevLett.107.241101
10.1103/PhysRevLett.115.253001,10.1103/PhysRevLett.113.163002
10.1103/PhysRevLett.102.141301,10.1103/PhysRevLett.99.191301
10.1103/PhysRevLett.110.071301,10.1103/PhysRevLett.103.091301
10.1103/PhysRevLett.115.081801,10.1103/PhysRevLett.110.040402
10.1103/PhysRevLett.111.111101,10.1103/PhysRevLett.107.241101
10.1103/PhysRevLett.110.241103,10.1103/PhysRevLett.109.131102
10.1103/PhysRevLett.113.191101,10.1103/PhysRevLett.109.171101
10.1103/RevModPhys.83.1111,10.1103/PhysRevLett.102.172301
10.1103/PhysRevLett.111.102001,10.1103/PhysRevLett.111.100801
10.1103/PhysRevLett.111.121103,10.1103/PhysRevLett.108.081103
10.1103/PhysRevLett.114.161101,10.1103/PhysRevLett.108.081101
10.1103/PhysRevLett.115.111301,10.1103/PhysRevLett.111.111101
10.1103/PhysRevLett.110.031301,10.1103/PhysRevLett.100.080402
10.1103/PhysRevLett.115.094801,10.1103/PhysRevLett.102.101601
10.1103/PhysRevLett.103.261801,10.1103/PhysRevLett.98.221601
10.1103/PhysRevLett.111.241103,10.1103/RevModPhys.84.671
