citing_doi,cited_doi
10.1103/PhysRevLett.107.186601,10.1103/PhysRevLett.103.127202
10.1103/PhysRevLett.103.197202,10.1103/PhysRevLett.99.026601
10.1103/PhysRevLett.108.076806,10.1103/PhysRevLett.106.196803
10.1103/PhysRevLett.115.136101,10.1103/PhysRevLett.101.176101
10.1103/PhysRevLett.107.246801,10.1103/PhysRevLett.107.086101
10.1103/PhysRevLett.104.026601,10.1103/PhysRevLett.102.127402
10.1103/PhysRevLett.102.196102,10.1103/PhysRevLett.99.256601
10.1103/PhysRevLett.107.187201,10.1103/PhysRevLett.99.246102
10.1103/PhysRevLett.109.267207,10.1103/PhysRevLett.106.227205
10.1103/PhysRevLett.111.206101,10.1103/PhysRevLett.99.056101
10.1103/PhysRevLett.106.216103,10.1103/PhysRevLett.105.266102
10.1103/PhysRevLett.111.157204,10.1103/PhysRevLett.106.037205
10.1103/PhysRevLett.103.056801,10.1103/PhysRevLett.100.096802
10.1103/PhysRevLett.110.137202,10.1103/PhysRevLett.105.077201
10.1103/RevModPhys.86.1127,10.1103/PhysRevLett.107.187201
10.1103/PhysRevLett.106.196804,10.1103/PhysRevLett.98.206803
10.1103/PhysRevLett.103.266103,10.1103/PhysRevLett.100.096101
10.1103/PhysRevLett.103.176601,10.1103/PhysRevLett.100.056803
10.1103/PhysRevLett.102.017601,10.1103/PhysRevLett.99.267602
10.1103/PhysRevLett.112.067601,10.1103/PhysRevLett.111.027601
10.1103/PhysRevLett.111.096102,10.1103/PhysRevLett.98.205701
10.1103/PhysRevLett.115.136101,10.1103/PhysRevLett.100.136801
10.1103/PhysRevLett.99.256601,10.1103/PhysRevLett.98.016801
10.1103/PhysRevLett.111.046603,10.1103/PhysRevLett.98.256804
10.1103/PhysRevLett.115.066101,10.1103/PhysRevLett.98.065502
10.1103/PhysRevLett.101.266803,10.1103/PhysRevLett.98.146804
10.1103/PhysRevLett.102.016102,10.1103/PhysRevLett.100.096802
10.1103/PhysRevLett.114.106807,10.1103/PhysRevLett.111.157204
10.1103/PhysRevLett.110.267401,10.1103/PhysRevLett.99.265501
10.1103/PhysRevLett.105.106601,10.1103/PhysRevLett.98.266601
10.1103/PhysRevLett.113.257201,10.1103/PhysRevLett.101.217203
10.1103/RevModPhys.86.1127,10.1103/PhysRevLett.102.167203
10.1103/RevModPhys.86.1127,10.1103/PhysRevLett.100.026806
10.1103/PhysRevLett.101.267205,10.1103/PhysRevLett.98.107203
10.1103/PhysRevLett.109.226801,10.1103/PhysRevLett.99.038301
10.1103/PhysRevLett.102.206801,10.1103/PhysRevLett.98.206103
10.1103/PhysRevLett.114.106807,10.1103/PhysRevLett.99.126104
10.1103/PhysRevLett.114.087201,10.1103/PhysRevLett.107.177205
10.1103/PhysRevLett.105.047204,10.1103/PhysRevLett.103.087205
10.1103/PhysRevLett.108.266803,10.1103/PhysRevLett.98.016801
10.1103/PhysRevLett.112.146101,10.1103/PhysRevLett.111.146102
10.1103/PhysRevLett.109.267207,10.1103/PhysRevLett.98.056601
10.1103/PhysRevLett.107.276801,10.1103/PhysRevLett.105.266805
10.1103/PhysRevLett.111.206101,10.1103/PhysRevLett.100.096802
10.1103/PhysRevLett.107.176101,10.1103/PhysRevLett.98.107203
10.1103/PhysRevLett.103.176601,10.1103/PhysRevLett.100.217801
10.1103/PhysRevLett.103.056801,10.1103/PhysRevLett.98.096107
10.1103/PhysRevLett.105.047204,10.1103/PhysRevLett.103.257202
10.1103/PhysRevLett.105.066104,10.1103/PhysRevLett.98.206108
10.1103/PhysRevLett.105.187205,10.1103/PhysRevLett.102.257203
10.1103/PhysRevLett.112.217205,10.1103/PhysRevLett.99.267602
10.1103/PhysRevLett.108.087203,10.1103/PhysRevLett.101.036809
10.1103/PhysRevLett.111.186101,10.1103/PhysRevLett.99.176103
10.1103/PhysRevLett.107.087202,10.1103/PhysRevLett.98.256804
10.1103/PhysRevLett.109.147202,10.1103/PhysRevLett.107.146604
10.1103/PhysRevLett.105.047204,10.1103/PhysRevLett.102.257203
10.1103/PhysRevLett.108.218102,10.1103/PhysRevLett.105.066601
10.1103/PhysRevLett.107.087202,10.1103/PhysRevLett.98.106805
10.1103/PhysRevLett.111.157204,10.1103/PhysRevLett.102.257203
10.1103/PhysRevLett.113.133001,10.1103/PhysRevLett.107.177205
10.1103/PhysRevLett.105.106601,10.1103/PhysRevLett.99.256601
10.1103/PhysRevLett.99.176103,10.1103/PhysRevLett.98.206102
10.1103/PhysRevLett.114.206603,10.1103/PhysRevLett.101.116602
10.1103/PhysRevLett.106.126602,10.1103/PhysRevLett.102.246801
10.1103/PhysRevLett.106.136101,10.1103/PhysRevLett.98.106104
10.1103/PhysRevLett.111.106803,10.1103/PhysRevLett.101.176101
10.1103/PhysRevLett.109.086602,10.1103/PhysRevLett.102.167203
10.1103/PhysRevLett.108.195507,10.1103/PhysRevLett.105.046102
10.1103/PhysRevLett.104.166101,10.1103/PhysRevLett.101.197209
10.1103/PhysRevLett.108.086101,10.1103/PhysRevLett.107.186103
10.1103/PhysRevLett.99.247209,10.1103/PhysRevLett.98.106805
10.1103/PhysRevLett.108.106803,10.1103/PhysRevLett.101.197208
10.1103/PhysRevLett.111.127203,10.1103/PhysRevLett.102.167203
10.1103/PhysRevLett.106.216103,10.1103/PhysRevLett.104.216102
10.1103/PhysRevLett.106.147402,10.1103/PhysRevLett.99.247209
10.1103/PhysRevLett.106.226801,10.1103/PhysRevLett.106.016802
10.1103/PhysRevLett.105.076101,10.1103/PhysRevLett.100.226604
10.1103/PhysRevLett.107.106804,10.1103/PhysRevLett.101.266803
10.1103/PhysRevLett.111.157204,10.1103/PhysRevLett.105.187205
10.1103/PhysRevLett.109.147202,10.1103/PhysRevLett.99.256601
10.1103/PhysRevLett.104.127201,10.1103/PhysRevLett.103.127202
10.1103/PhysRevLett.108.196602,10.1103/PhysRevLett.104.026601
10.1103/PhysRevLett.108.268302,10.1103/PhysRevLett.106.136101
10.1103/PhysRevLett.103.266103,10.1103/PhysRevLett.99.186101
10.1103/PhysRevLett.103.176102,10.1103/PhysRevLett.99.206402
10.1103/PhysRevLett.108.087203,10.1103/PhysRevLett.98.056601
10.1103/PhysRevLett.107.146604,10.1103/PhysRevLett.99.106402
10.1103/PhysRevLett.108.246102,10.1103/PhysRevLett.105.086103
10.1103/PhysRevLett.106.037205,10.1103/PhysRevLett.103.176601
10.1103/PhysRevLett.100.237203,10.1103/PhysRevLett.98.107203
10.1103/PhysRevLett.102.256802,10.1103/PhysRevLett.101.197208
10.1103/PhysRevLett.103.146103,10.1103/PhysRevLett.99.016105
