article_doi,group
10.1103/PhysRevLett.100.101101,770.0
10.1103/PhysRevLett.100.211101,770.0
10.1103/PhysRevLett.101.061101,770.0
10.1103/PhysRevLett.101.171101,770.0
10.1103/PhysRevLett.102.111101,770.0
10.1103/PhysRevLett.103.051102,770.0
10.1103/PhysRevLett.103.051103,770.0
10.1103/PhysRevLett.103.191301,770.0
10.1103/PhysRevLett.103.221102,770.0
10.1103/PhysRevLett.104.091101,770.0
10.1103/PhysRevLett.104.141102,770.0
10.1103/PhysRevLett.104.161101,770.0
10.1103/PhysRevLett.105.091101,770.0
10.1103/PhysRevLett.105.151101,770.0
10.1103/PhysRevLett.106.101102,770.0
10.1103/PhysRevLett.107.091101,770.0
10.1103/PhysRevLett.107.171104,770.0
10.1103/PhysRevLett.107.181803,770.0
10.1103/PhysRevLett.107.241802,770.0
10.1103/PhysRevLett.107.251801,770.0
10.1103/PhysRevLett.108.221102,770.0
10.1103/PhysRevLett.109.062002,770.0
10.1103/PhysRevLett.110.021101,770.0
10.1103/PhysRevLett.111.012001,770.0
10.1103/PhysRevLett.112.151104,770.0
10.1103/PhysRevLett.113.221101,770.0
10.1103/PhysRevLett.115.211103,770.0
10.1103/PhysRevLett.99.171101,770.0
10.1103/RevModPhys.83.907,770.0
