citing_doi,cited_doi
10.1103/PhysRevLett.102.161801,10.1103/PhysRevLett.100.201801
10.1103/PhysRevLett.110.162001,10.1103/PhysRevLett.109.092001
10.1103/PhysRevLett.109.251801,10.1103/PhysRevLett.106.171801
10.1103/PhysRevLett.103.092001,10.1103/PhysRevLett.98.181802
10.1103/PhysRevLett.111.211802,10.1103/PhysRevLett.99.161803
10.1103/PhysRevLett.108.181803,10.1103/PhysRevLett.107.011804
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.104.101801
10.1103/PhysRevLett.103.241803,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.100.211803,10.1103/PhysRevLett.98.181802
10.1103/PhysRevLett.107.061802,10.1103/PhysRevLett.106.022001
10.1103/PhysRevLett.107.041802,10.1103/PhysRevLett.104.201801
10.1103/PhysRevLett.108.032003,10.1103/PhysRevLett.106.092001
10.1103/PhysRevLett.107.082001,10.1103/PhysRevLett.100.161803
10.1103/PhysRevLett.103.091803,10.1103/PhysRevLett.102.161801
10.1103/PhysRevLett.115.031802,10.1103/PhysRevLett.107.241803
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.105.251801
10.1103/PhysRevLett.108.041804,10.1103/PhysRevLett.101.171803
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.107.082001
10.1103/PhysRevLett.104.061801,10.1103/PhysRevLett.98.221801
10.1103/PhysRevLett.109.251801,10.1103/PhysRevLett.107.011804
10.1103/PhysRevLett.112.101802,10.1103/PhysRevLett.111.222002
10.1103/PhysRevLett.110.162001,10.1103/PhysRevLett.101.142001
10.1103/PhysRevLett.104.101801,10.1103/PhysRevLett.98.161801
10.1103/PhysRevLett.107.061802,10.1103/PhysRevLett.107.011804
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.111.182002
10.1103/PhysRevLett.104.201801,10.1103/PhysRevLett.102.021802
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.101.171803
10.1103/PhysRevLett.109.111803,10.1103/PhysRevLett.105.251802
10.1103/PhysRevLett.109.121804,10.1103/PhysRevLett.108.151804
10.1103/PhysRevLett.109.081801,10.1103/PhysRevLett.103.041801
10.1103/PhysRevLett.109.152003,10.1103/PhysRevLett.108.151803
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.105.252001
10.1103/PhysRevLett.110.051801,10.1103/PhysRevLett.109.071804
10.1103/PhysRevLett.113.161802,10.1103/PhysRevLett.109.071804
10.1103/PhysRevLett.106.022001,10.1103/PhysRevLett.102.042001
10.1103/PhysRevLett.115.031802,10.1103/PhysRevLett.107.051802
10.1103/PhysRevLett.103.101802,10.1103/PhysRevLett.101.252001
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.108.101801
10.1103/PhysRevLett.109.152003,10.1103/PhysRevLett.105.252001
10.1103/PhysRevLett.104.141801,10.1103/PhysRevLett.104.071801
10.1103/PhysRevLett.105.022001,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.106.092001,10.1103/PhysRevLett.100.102001
10.1103/PhysRevLett.111.232002,10.1103/PhysRevLett.105.232003
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.106.201801
10.1103/PhysRevLett.104.141801,10.1103/PhysRevLett.100.211801
10.1103/PhysRevLett.107.061802,10.1103/PhysRevLett.106.171801
10.1103/PhysRevLett.113.191801,10.1103/PhysRevLett.110.081803
10.1103/PhysRevLett.107.172001,10.1103/PhysRevLett.105.022001
10.1103/PhysRevLett.109.071804,10.1103/PhysRevLett.104.061802
10.1103/PhysRevLett.112.101802,10.1103/PhysRevLett.104.162002
10.1103/PhysRevLett.109.101801,10.1103/PhysRevLett.108.111804
10.1103/PhysRevLett.113.042001,10.1103/PhysRevLett.111.182002
10.1103/PhysRevLett.108.191302,10.1103/PhysRevLett.108.111803
10.1103/PhysRevLett.109.092001,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.108.111802,10.1103/PhysRevLett.107.041802
10.1103/PhysRevLett.106.171802,10.1103/PhysRevLett.104.061804
10.1103/PhysRevLett.101.252001,10.1103/PhysRevLett.100.211801
10.1103/PhysRevLett.106.022001,10.1103/PhysRevLett.101.221801
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.107.152003
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.108.032004
10.1103/PhysRevLett.115.052001,10.1103/RevModPhys.87.421
10.1103/PhysRevLett.106.251803,10.1103/PhysRevLett.106.171801
10.1103/PhysRevLett.102.151801,10.1103/PhysRevLett.98.181802
10.1103/PhysRevLett.107.261801,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.114.142001,10.1103/PhysRevLett.108.212001
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.107.041802
10.1103/PhysRevLett.111.091802,10.1103/PhysRevLett.110.081803
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.103.191801
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.99.161803
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.108.041804
10.1103/PhysRevLett.106.251803,10.1103/PhysRevLett.98.221801
10.1103/PhysRevLett.103.041801,10.1103/PhysRevLett.100.211803
10.1103/PhysRevLett.115.181602,10.1103/PhysRevLett.107.032001
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.105.012001
10.1103/PhysRevLett.102.151801,10.1103/PhysRevLett.101.252001
10.1103/PhysRevLett.106.022001,10.1103/PhysRevLett.100.192003
10.1103/PhysRevLett.105.251802,10.1103/PhysRevLett.103.101802
10.1103/PhysRevLett.108.151804,10.1103/PhysRevLett.100.102002
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.103.091803
10.1103/PhysRevLett.104.162002,10.1103/PhysRevLett.103.012002
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.101.202001
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.108.111802,10.1103/PhysRevLett.107.221802
10.1103/PhysRevLett.109.121802,10.1103/PhysRevLett.108.151803
10.1103/PhysRevLett.104.111801,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.106.171802,10.1103/PhysRevLett.104.061802
10.1103/PhysRevLett.115.152003,10.1103/PhysRevLett.103.092001
10.1103/PhysRevLett.103.132001,10.1103/PhysRevLett.101.182001
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.105.011801
10.1103/PhysRevLett.111.211802,10.1103/PhysRevLett.111.052003
10.1103/PhysRevLett.111.211802,10.1103/PhysRevLett.111.131801
10.1103/PhysRevLett.104.141801,10.1103/PhysRevLett.103.101802
10.1103/PhysRevLett.104.061803,10.1103/PhysRevLett.98.161801
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.104.071801
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.104.071801
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.105.101801
10.1103/PhysRevLett.108.151804,10.1103/PhysRevLett.103.141801
10.1103/PhysRevLett.110.022003,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.107.011804,10.1103/PhysRevLett.106.171801
10.1103/PhysRevLett.107.032001,10.1103/PhysRevLett.106.022001
10.1103/PhysRevLett.114.041802,10.1103/PhysRevLett.104.111801
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.98.161801
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.106.171802
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.109.181802
10.1103/PhysRevLett.111.202001,10.1103/PhysRevLett.108.151804
10.1103/PhysRevLett.110.252004,10.1103/PhysRevLett.109.132001
10.1103/PhysRevLett.105.071801,10.1103/PhysRevLett.100.211803
10.1103/PhysRevLett.104.131801,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.115.052001,10.1103/PhysRevLett.110.252004
10.1103/PhysRevLett.111.102002,10.1103/PhysRevLett.110.212001
10.1103/PhysRevLett.108.032005,10.1103/PhysRevLett.103.012002
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.101.171803
10.1103/PhysRevLett.112.231802,10.1103/PhysRevLett.112.231803
10.1103/PhysRevLett.114.151802,10.1103/PhysRevLett.109.121802
10.1103/PhysRevLett.112.231804,10.1103/PhysRevLett.110.022003
10.1103/PhysRevLett.114.151802,10.1103/PhysRevLett.110.081803
10.1103/PhysRevLett.102.151801,10.1103/PhysRevLett.102.072001
10.1103/PhysRevLett.102.161801,10.1103/PhysRevLett.101.171803
10.1103/PhysRevLett.109.121802,10.1103/PhysRevLett.108.151804
10.1103/PhysRevLett.115.152003,10.1103/PhysRevLett.112.231804
10.1103/PhysRevLett.107.231801,10.1103/PhysRevLett.105.011801
10.1103/PhysRevLett.113.141803,10.1103/PhysRevLett.111.052003
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.100.142002
10.1103/PhysRevLett.108.032003,10.1103/PhysRevLett.99.161803
10.1103/PhysRevLett.109.141801,10.1103/PhysRevLett.107.011801
10.1103/PhysRevLett.105.042002,10.1103/PhysRevLett.99.182002
10.1103/PhysRevLett.106.171801,10.1103/PhysRevLett.102.161801
10.1103/PhysRevLett.108.151804,10.1103/PhysRevLett.99.151801
10.1103/PhysRevLett.111.091802,10.1103/PhysRevLett.103.012002
10.1103/PhysRevLett.108.212001,10.1103/PhysRevLett.106.022001
10.1103/PhysRevLett.112.171801,10.1103/PhysRevLett.105.101801
10.1103/PhysRevLett.102.161801,10.1103/PhysRevLett.98.161801
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.102.161801
10.1103/PhysRevLett.111.171801,10.1103/PhysRevLett.111.091802
10.1103/PhysRevLett.109.101801,10.1103/PhysRevLett.108.111803
10.1103/PhysRevLett.102.152001,10.1103/PhysRevLett.99.182002
10.1103/PhysRevLett.115.181602,10.1103/PhysRevLett.108.212001
10.1103/PhysRevLett.111.202001,10.1103/PhysRevLett.102.042001
10.1103/PhysRevLett.104.241801,10.1103/PhysRevLett.100.031804
10.1103/PhysRevLett.104.061801,10.1103/PhysRevLett.100.211803
10.1103/PhysRevLett.103.141801,10.1103/PhysRevLett.99.151801
10.1103/PhysRevLett.103.092001,10.1103/PhysRevLett.101.221801
10.1103/PhysRevLett.114.142001,10.1103/PhysRevLett.107.032001
10.1103/PhysRevLett.105.251801,10.1103/PhysRevLett.101.062001
10.1103/PhysRevLett.108.181803,10.1103/PhysRevLett.104.201801
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.103.092001
10.1103/PhysRevLett.100.201801,10.1103/PhysRevLett.100.131801
10.1103/PhysRevLett.98.262002,10.1103/PhysRevLett.98.181802
10.1103/PhysRevLett.100.062004,10.1103/PhysRevLett.98.072001
10.1103/PhysRevLett.110.022003,10.1103/PhysRevLett.107.091802
10.1103/PhysRevLett.105.042002,10.1103/PhysRevLett.102.092002
10.1103/PhysRevLett.109.211804,10.1103/PhysRevLett.102.222003
10.1103/PhysRevLett.107.152003,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.106.201801,10.1103/PhysRevLett.102.222003
10.1103/PhysRevLett.101.142001,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.108.212001,10.1103/PhysRevLett.107.032001
10.1103/PhysRevLett.113.261804,10.1103/PhysRevLett.103.092001
10.1103/PhysRevLett.108.111802,10.1103/PhysRevLett.99.161803
10.1103/PhysRevLett.111.211804,10.1103/PhysRevLett.101.142001
10.1103/PhysRevLett.115.152003,10.1103/PhysRevLett.112.231802
10.1103/PhysRevLett.106.171802,10.1103/PhysRevLett.104.061803
10.1103/PhysRevLett.108.181803,10.1103/PhysRevLett.107.041802
10.1103/PhysRevLett.104.071801,10.1103/PhysRevLett.100.102002
10.1103/PhysRevLett.115.052001,10.1103/PhysRevLett.106.201801
10.1103/PhysRevLett.101.202001,10.1103/PhysRevLett.100.142002
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.107.121802
10.1103/PhysRevLett.108.261802,10.1103/PhysRevLett.107.082001
10.1103/PhysRevLett.115.052001,10.1103/PhysRevLett.98.262002
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.104.061804
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.100.161803
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.101.202001
10.1103/PhysRevLett.107.011804,10.1103/PhysRevLett.106.171802
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.104.101801
10.1103/PhysRevLett.110.122003,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.104.111801,10.1103/PhysRevLett.101.142001
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.104.201801
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.100.142002
10.1103/PhysRevLett.103.191803,10.1103/PhysRevLett.101.062001
10.1103/PhysRevLett.108.182003,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.108.032005,10.1103/PhysRevLett.106.092001
10.1103/PhysRevLett.111.202001,10.1103/PhysRevLett.108.151803
10.1103/PhysRevLett.112.182001,10.1103/PhysRevLett.107.032001
10.1103/PhysRevLett.108.151803,10.1103/PhysRevLett.104.061802
10.1103/PhysRevLett.103.041801,10.1103/PhysRevLett.100.031804
10.1103/PhysRevLett.102.152001,10.1103/PhysRevLett.100.062005
10.1103/PhysRevLett.104.101801,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.106.092001,10.1103/PhysRevLett.102.222001
10.1103/PhysRevLett.109.101801,10.1103/PhysRevLett.108.032003
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.98.041801
10.1103/PhysRevLett.105.232003,10.1103/PhysRevLett.102.042001
10.1103/PhysRevLett.104.071801,10.1103/PhysRevLett.101.251802
10.1103/PhysRevLett.109.141801,10.1103/PhysRevLett.106.171801
10.1103/PhysRevLett.109.092001,10.1103/PhysRevLett.105.022001
10.1103/PhysRevLett.104.111802,10.1103/PhysRevLett.98.221801
10.1103/PhysRevLett.104.131801,10.1103/PhysRevLett.100.091803
10.1103/PhysRevLett.104.101801,10.1103/PhysRevLett.103.091803
10.1103/PhysRevLett.105.101801,10.1103/PhysRevLett.103.092001
10.1103/PhysRevLett.111.202001,10.1103/PhysRevLett.109.152003
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.109.111804
10.1103/PhysRevLett.105.101801,10.1103/PhysRevLett.103.092002
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.102.191802
10.1103/PhysRevLett.115.031802,10.1103/PhysRevLett.104.201801
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.109.111805
10.1103/PhysRevLett.115.181602,10.1103/PhysRevLett.114.142001
10.1103/PhysRevLett.107.091802,10.1103/PhysRevLett.103.092001
10.1103/PhysRevLett.109.141801,10.1103/PhysRevLett.106.251803
10.1103/PhysRevLett.108.182003,10.1103/PhysRevLett.101.142001
10.1103/PhysRevLett.109.141801,10.1103/PhysRevLett.104.061801
10.1103/PhysRevLett.109.152004,10.1103/PhysRevLett.105.181802
10.1103/PhysRevLett.106.022001,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.115.152003,10.1103/PhysRevLett.102.182003
10.1103/PhysRevLett.109.111805,10.1103/PhysRevLett.109.111804
10.1103/PhysRevLett.103.101802,10.1103/PhysRevLett.100.211801
10.1103/PhysRevLett.108.182003,10.1103/PhysRevLett.105.022001
10.1103/PhysRevLett.109.211804,10.1103/PhysRevLett.107.012002
10.1103/PhysRevLett.109.111804,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.111.232002,10.1103/PhysRevLett.110.252004
10.1103/PhysRevLett.107.011801,10.1103/PhysRevLett.103.191801
10.1103/PhysRevLett.113.161802,10.1103/PhysRevLett.110.081803
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.102.152001
10.1103/PhysRevLett.110.162001,10.1103/PhysRevLett.107.172001
10.1103/PhysRevLett.110.212001,10.1103/PhysRevLett.101.142001
10.1103/PhysRevLett.114.141802,10.1103/PhysRevLett.109.071804
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.102.182003
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.109.111802
10.1103/PhysRevLett.107.082004,10.1103/PhysRevLett.100.062005
10.1103/PhysRevLett.101.202001,10.1103/PhysRevLett.100.231801
10.1103/PhysRevLett.107.011804,10.1103/PhysRevLett.102.161801
10.1103/PhysRevLett.112.171801,10.1103/PhysRevLett.111.211804
10.1103/PhysRevLett.111.202001,10.1103/PhysRevLett.105.232003
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.100.211801
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.98.262002
10.1103/PhysRevLett.107.012002,10.1103/PhysRevLett.100.171601
10.1103/PhysRevLett.108.041804,10.1103/PhysRevLett.100.201801
10.1103/PhysRevLett.111.091802,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.112.171801,10.1103/PhysRevLett.110.252004
10.1103/PhysRevLett.107.051802,10.1103/PhysRevLett.102.201802
10.1103/PhysRevLett.115.152003,10.1103/PhysRevLett.112.231805
10.1103/PhysRevLett.108.032003,10.1103/PhysRevLett.105.011801
10.1103/PhysRevLett.103.041801,10.1103/PhysRevLett.100.231801
10.1103/PhysRevLett.103.092002,10.1103/PhysRevLett.101.252001
10.1103/PhysRevLett.101.171803,10.1103/PhysRevLett.100.131801
10.1103/PhysRevLett.104.101801,10.1103/PhysRevLett.100.201801
10.1103/PhysRevLett.113.191801,10.1103/PhysRevLett.111.041801
10.1103/PhysRevLett.108.181803,10.1103/PhysRevLett.104.071801
10.1103/PhysRevLett.101.221801,10.1103/PhysRevLett.98.181802
10.1103/PhysRevLett.103.231802,10.1103/PhysRevLett.100.071801
10.1103/PhysRevLett.100.201801,10.1103/PhysRevLett.98.161801
10.1103/PhysRevLett.102.191802,10.1103/PhysRevLett.98.181802
10.1103/PhysRevLett.112.171802,10.1103/PhysRevLett.111.211804
10.1103/PhysRevLett.110.071801,10.1103/PhysRevLett.100.102001
10.1103/PhysRevLett.103.012002,10.1103/PhysRevLett.102.222001
10.1103/PhysRevLett.108.111803,10.1103/PhysRevLett.105.011801
10.1103/PhysRevLett.108.111804,10.1103/PhysRevLett.105.011801
10.1103/PhysRevLett.106.152001,10.1103/PhysRevLett.103.132001
10.1103/PhysRevLett.99.191802,10.1103/PhysRevLett.98.181802
10.1103/PhysRevLett.103.101802,10.1103/PhysRevLett.102.051803
10.1103/PhysRevLett.109.082002,10.1103/PhysRevLett.100.091803
10.1103/PhysRevLett.106.171802,10.1103/PhysRevLett.103.141801
10.1103/PhysRevLett.100.142002,10.1103/PhysRevLett.98.262002
10.1103/PhysRevLett.104.061804,10.1103/PhysRevLett.104.061803
10.1103/PhysRevLett.115.052001,10.1103/PhysRevLett.100.142002
10.1103/PhysRevLett.106.171801,10.1103/PhysRevLett.103.101802
10.1103/PhysRevLett.100.062004,10.1103/PhysRevLett.98.181802
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.104.061803
10.1103/PhysRevLett.104.162002,10.1103/PhysRevLett.98.262002
10.1103/PhysRevLett.112.182001,10.1103/PhysRevLett.111.232002
10.1103/PhysRevLett.107.012002,10.1103/PhysRevLett.102.222003
10.1103/PhysRevLett.104.241801,10.1103/PhysRevLett.100.211803
10.1103/PhysRevLett.103.092002,10.1103/PhysRevLett.103.092001
10.1103/PhysRevLett.113.261804,10.1103/PhysRevLett.112.231802
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.107.082004
10.1103/PhysRevLett.110.122003,10.1103/PhysRevLett.108.182003
10.1103/PhysRevLett.112.101802,10.1103/PhysRevLett.100.242001
10.1103/PhysRevLett.105.251801,10.1103/PhysRevLett.100.102002
10.1103/PhysRevLett.104.131801,10.1103/PhysRevLett.101.252001
10.1103/PhysRevLett.103.101802,10.1103/PhysRevLett.102.152001
10.1103/PhysRevLett.111.171801,10.1103/PhysRevLett.104.111801
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.107.082003
10.1103/PhysRevLett.114.142001,10.1103/PhysRevLett.109.211803
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.101.182001
10.1103/PhysRevLett.112.221801,10.1103/PhysRevLett.107.121802
10.1103/PhysRevLett.105.251802,10.1103/PhysRevLett.104.141801
10.1103/RevModPhys.86.479,10.1103/PhysRevLett.108.111804
10.1103/PhysRevLett.112.231802,10.1103/PhysRevLett.107.091802
10.1103/PhysRevLett.109.092001,10.1103/PhysRevLett.105.092002
10.1103/PhysRevLett.104.101801,10.1103/PhysRevLett.103.101802
10.1103/PhysRevLett.115.152003,10.1103/PhysRevLett.99.191802
10.1103/PhysRevLett.103.041801,10.1103/PhysRevLett.101.252001
10.1103/RevModPhys.87.421,10.1103/PhysRevLett.107.012002
10.1103/PhysRevLett.105.042002,10.1103/PhysRevLett.100.211801
10.1103/PhysRevLett.104.061803,10.1103/PhysRevLett.102.021802
10.1103/PhysRevLett.115.031802,10.1103/PhysRevLett.108.101801
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.101.252001
10.1103/PhysRevLett.109.042001,10.1103/PhysRevLett.106.092001
10.1103/PhysRevLett.111.222002,10.1103/PhysRevLett.107.152003
10.1103/PhysRevLett.108.032004,10.1103/PhysRevLett.106.022001
10.1103/PhysRevLett.104.061802,10.1103/PhysRevLett.104.061803
10.1103/PhysRevLett.108.111803,10.1103/PhysRevLett.108.111802
10.1103/PhysRevLett.105.251801,10.1103/PhysRevLett.102.251801
10.1103/PhysRevLett.114.151802,10.1103/PhysRevLett.105.251802
10.1103/PhysRevLett.104.061804,10.1103/PhysRevLett.102.051803
10.1103/PhysRevLett.115.052001,10.1103/PhysRevLett.113.042001
10.1103/PhysRevLett.101.251802,10.1103/PhysRevLett.101.062001
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.102.021802
10.1103/PhysRevLett.101.171803,10.1103/PhysRevLett.100.201801
10.1103/PhysRevLett.112.231802,10.1103/PhysRevLett.110.162001
10.1103/PhysRevLett.111.202001,10.1103/PhysRevLett.105.012001
10.1103/PhysRevLett.103.092001,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.107.231801,10.1103/PhysRevLett.99.161803
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.100.071801
10.1103/PhysRevLett.109.042001,10.1103/PhysRevLett.103.012002
10.1103/PhysRevLett.105.101801,10.1103/PhysRevLett.98.041801
10.1103/PhysRevLett.109.181802,10.1103/PhysRevLett.104.131801
10.1103/PhysRevLett.109.111804,10.1103/PhysRevLett.103.101802
10.1103/PhysRevLett.107.221802,10.1103/PhysRevLett.105.011801
10.1103/RevModPhys.84.211,10.1103/PhysRevLett.101.062001
10.1103/PhysRevLett.102.092002,10.1103/PhysRevLett.100.062004
10.1103/PhysRevLett.115.052001,10.1103/PhysRevLett.101.202001
10.1103/PhysRevLett.105.251801,10.1103/PhysRevLett.105.251802
10.1103/PhysRevLett.106.211803,10.1103/PhysRevLett.100.102001
10.1103/PhysRevLett.104.061803,10.1103/PhysRevLett.104.061804
10.1103/PhysRevLett.106.251803,10.1103/PhysRevLett.104.111802
10.1103/PhysRevLett.108.111804,10.1103/PhysRevLett.99.161803
10.1103/PhysRevLett.102.051803,10.1103/PhysRevLett.100.041801
10.1103/PhysRevLett.105.022001,10.1103/PhysRevLett.101.142001
10.1103/RevModPhys.84.1477,10.1103/PhysRevLett.102.251801
10.1103/PhysRevLett.107.221802,10.1103/PhysRevLett.99.161803
10.1103/PhysRevLett.104.061803,10.1103/PhysRevLett.104.061801
10.1103/PhysRevLett.108.111803,10.1103/PhysRevLett.99.161803
10.1103/PhysRevLett.103.091803,10.1103/PhysRevLett.100.201801
10.1103/PhysRevLett.110.022003,10.1103/PhysRevLett.103.092001
10.1103/PhysRevLett.115.152003,10.1103/PhysRevLett.103.092002
10.1103/PhysRevLett.111.222002,10.1103/PhysRevLett.111.211802
10.1103/PhysRevLett.115.061801,10.1103/PhysRevLett.110.071801
10.1103/PhysRevLett.110.081803,10.1103/PhysRevLett.108.111804
10.1103/PhysRevLett.104.162002,10.1103/PhysRevLett.104.111801
10.1103/PhysRevLett.106.171801,10.1103/PhysRevLett.100.102001
10.1103/PhysRevLett.102.151801,10.1103/PhysRevLett.101.192002
