citing_doi,cited_doi
10.1103/PhysRevLett.108.110603,10.1103/RevModPhys.80.885
10.1103/PhysRevLett.115.205301,10.1103/PhysRevLett.114.140401
10.1103/PhysRevLett.115.020403,10.1103/PhysRevLett.106.160401
10.1103/PhysRevX.5.041043,10.1103/PhysRevLett.109.175301
10.1103/PhysRevLett.104.167201,10.1103/PhysRevLett.100.250403
10.1103/PhysRevLett.114.120506,10.1103/PhysRevLett.109.237208
10.1103/PhysRevLett.104.133601,10.1103/PhysRevLett.100.073002
10.1103/PhysRevLett.105.026802,10.1103/PhysRevLett.101.036804
10.1103/PhysRevLett.106.196401,10.1103/PhysRevLett.103.266402
10.1103/PhysRevLett.108.063601,10.1103/RevModPhys.81.865
10.1103/PhysRevLett.114.120505,10.1103/PhysRevLett.113.040502
10.1103/PhysRevLett.111.046402,10.1103/PhysRevX.2.041020
10.1103/PhysRevLett.113.100503,10.1103/PhysRevLett.98.050503
10.1103/PhysRevLett.110.026801,10.1103/PhysRevLett.100.086806
10.1103/PhysRevX.4.031029,10.1103/PhysRevLett.110.230602
10.1103/PhysRevLett.113.256404,10.1103/RevModPhys.80.517
10.1103/PhysRevLett.105.060603,10.1103/RevModPhys.80.885
10.1103/PhysRevLett.113.147204,10.1103/PhysRevLett.111.147205
10.1103/PhysRevLett.108.077206,10.1103/PhysRevLett.98.050405
10.1103/PhysRevLett.98.180401,10.1103/RevModPhys.79.235
10.1103/PhysRevLett.102.250602,10.1103/PhysRevLett.98.080602
10.1103/PhysRevLett.101.190405,10.1103/PhysRevLett.98.040402
10.1103/PhysRevLett.111.017201,10.1103/PhysRevLett.106.150404
10.1103/RevModPhys.86.779,10.1103/PhysRevLett.110.126401
10.1103/PhysRevLett.113.187203,10.1103/PhysRevLett.106.140405
10.1103/PhysRevLett.103.160504,10.1103/PhysRevLett.102.250503
10.1103/PhysRevLett.109.115304,10.1103/RevModPhys.83.1405
10.1103/PhysRevLett.109.175301,10.1103/PhysRevLett.98.050405
10.1103/PhysRevLett.112.096803,10.1103/RevModPhys.80.1083
10.1103/PhysRevLett.113.266803,10.1103/PhysRevLett.107.036805
10.1103/PhysRevLett.114.105303,10.1103/RevModPhys.80.885
10.1103/PhysRevLett.103.030403,10.1103/RevModPhys.80.885
10.1103/RevModPhys.86.419,10.1103/PhysRevLett.107.020401
10.1103/PhysRevLett.113.093601,10.1103/PhysRevLett.106.133601
10.1103/PhysRevLett.114.140601,10.1103/PhysRevLett.107.137201
10.1103/PhysRevLett.113.040401,10.1103/PhysRevLett.98.230501
10.1103/RevModPhys.82.1041,10.1103/PhysRevLett.98.243602
10.1103/PhysRevLett.114.217201,10.1103/PhysRevX.4.011052
10.1103/PhysRevLett.107.176805,10.1103/PhysRevLett.105.096802
10.1103/PhysRevLett.105.090402,10.1103/PhysRevLett.100.170403
10.1103/PhysRevLett.106.206806,10.1103/PhysRevLett.105.246808
10.1103/PhysRevX.5.011038,10.1103/PhysRevLett.105.076401
10.1103/PhysRevLett.114.080601,10.1103/PhysRevLett.112.106601
10.1103/PhysRevLett.109.257201,10.1103/PhysRevLett.98.210405
10.1103/PhysRevLett.110.210402,10.1103/RevModPhys.84.1655
10.1103/PhysRevLett.107.036805,10.1103/PhysRevLett.103.236802
10.1103/PhysRevLett.104.200402,10.1103/PhysRevLett.103.245301
10.1103/PhysRevLett.105.077202,10.1103/PhysRevLett.103.016801
10.1103/PhysRevLett.105.250501,10.1103/PhysRevLett.103.020504
10.1103/RevModPhys.83.1405,10.1103/PhysRevLett.98.240403
10.1103/PhysRevLett.109.150403,10.1103/PhysRevLett.103.240504
10.1103/PhysRevLett.104.076803,10.1103/RevModPhys.80.1083
10.1103/PhysRevLett.115.120601,10.1103/PhysRevLett.106.217206
10.1103/PhysRevLett.106.155302,10.1103/PhysRevLett.100.100601
10.1103/PhysRevLett.111.230505,10.1103/RevModPhys.81.1301
10.1103/PhysRevLett.107.150602,10.1103/RevModPhys.83.863
10.1103/PhysRevX.5.031033,10.1103/PhysRevLett.109.017202
10.1103/PhysRevLett.107.095301,10.1103/PhysRevLett.102.100403
10.1103/PhysRevLett.111.046402,10.1103/PhysRevLett.107.150602
10.1103/PhysRevLett.108.116401,10.1103/PhysRevLett.99.117204
10.1103/PhysRevLett.113.257202,10.1103/PhysRevLett.98.070201
10.1103/PhysRevLett.112.110405,10.1103/RevModPhys.84.777
10.1103/PhysRevX.5.031030,10.1103/PhysRevLett.100.200501
10.1103/PhysRevLett.112.120601,10.1103/PhysRevLett.108.227206
10.1103/PhysRevLett.108.110501,10.1103/RevModPhys.81.865
10.1103/PhysRevLett.114.050501,10.1103/PhysRevLett.99.130504
10.1103/PhysRevLett.104.170402,10.1103/PhysRevLett.99.160404
10.1103/PhysRevLett.111.050403,10.1103/PhysRevLett.98.210405
10.1103/RevModPhys.81.865,10.1103/PhysRevLett.98.060501
10.1103/PhysRevLett.108.256806,10.1103/PhysRevLett.98.060402
10.1103/PhysRevLett.107.170502,10.1103/PhysRevLett.100.050502
10.1103/PhysRevLett.113.187203,10.1103/PhysRevLett.110.257203
10.1103/PhysRevLett.110.126401,10.1103/PhysRevLett.103.047403
10.1103/PhysRevLett.110.163604,10.1103/PhysRevLett.100.103601
10.1103/PhysRevLett.113.147205,10.1103/PhysRevLett.107.250602
10.1103/PhysRevLett.113.160403,10.1103/PhysRevLett.98.140402
10.1103/PhysRevLett.110.086403,10.1103/PhysRevLett.101.196401
10.1103/PhysRevLett.113.265702,10.1103/RevModPhys.83.863
10.1103/PhysRevLett.113.180501,10.1103/PhysRevLett.105.040501
10.1103/PhysRevLett.114.060403,10.1103/PhysRevX.2.031003
10.1103/PhysRevLett.109.085304,10.1103/PhysRevLett.99.200404
10.1103/PhysRevLett.108.230502,10.1103/RevModPhys.81.865
10.1103/PhysRevLett.114.120402,10.1103/PhysRevLett.113.093601
10.1103/PhysRevLett.108.110501,10.1103/PhysRevLett.106.190502
10.1103/PhysRevLett.113.117203,10.1103/PhysRevLett.103.100403
10.1103/PhysRevLett.112.257204,10.1103/RevModPhys.80.885
10.1103/PhysRevLett.115.010405,10.1103/PhysRevLett.113.150402
10.1103/PhysRevLett.114.160502,10.1103/PhysRevLett.107.210403
10.1103/PhysRevLett.113.110401,10.1103/PhysRevLett.106.135701
10.1103/PhysRevLett.105.246808,10.1103/PhysRevLett.101.156803
10.1103/PhysRevX.5.021004,10.1103/PhysRevLett.104.076803
10.1103/PhysRevLett.107.080504,10.1103/PhysRevLett.104.073604
10.1103/PhysRevLett.106.250602,10.1103/PhysRevLett.105.220405
10.1103/PhysRevLett.102.130603,10.1103/PhysRevLett.101.063001
10.1103/PhysRevLett.113.110401,10.1103/PhysRevX.3.031010
10.1103/PhysRevLett.102.245701,10.1103/PhysRevLett.101.120603
10.1103/PhysRevLett.100.175702,10.1103/PhysRevLett.98.050405
10.1103/PhysRevLett.109.203005,10.1103/PhysRevLett.102.100403
10.1103/PhysRevX.5.011022,10.1103/PhysRevLett.99.140601
10.1103/PhysRevLett.114.160502,10.1103/PhysRevLett.106.250502
10.1103/PhysRevLett.108.110601,10.1103/PhysRevLett.100.120404
10.1103/PhysRevLett.111.025303,10.1103/PhysRevLett.102.030407
10.1103/RevModPhys.81.1665,10.1103/PhysRevLett.100.086804
10.1103/PhysRevLett.109.156404,10.1103/PhysRevLett.105.186405
10.1103/PhysRevLett.115.190403,10.1103/PhysRevLett.114.120401
