article_doi,group
10.1103/PhysRevLett.100.046802,521.0
10.1103/PhysRevLett.100.055701,521.0
10.1103/PhysRevLett.100.105701,521.0
10.1103/PhysRevLett.100.246804,521.0
10.1103/PhysRevLett.101.046103,521.0
10.1103/PhysRevLett.101.064502,521.0
10.1103/PhysRevLett.101.105501,521.0
10.1103/PhysRevLett.101.157003,521.0
10.1103/PhysRevLett.101.165502,521.0
10.1103/PhysRevLett.101.186808,521.0
10.1103/PhysRevLett.101.246101,521.0
10.1103/PhysRevLett.101.257801,521.0
10.1103/PhysRevLett.102.125503,521.0
10.1103/PhysRevLett.102.184502,521.0
10.1103/PhysRevLett.102.195901,521.0
10.1103/PhysRevLett.102.255502,521.0
10.1103/PhysRevLett.103.055502,521.0
10.1103/PhysRevLett.103.128102,521.0
10.1103/PhysRevLett.103.144503,521.0
10.1103/PhysRevLett.103.198301,521.0
10.1103/PhysRevLett.103.246103,521.0
10.1103/PhysRevLett.103.267801,521.0
10.1103/PhysRevLett.104.115502,521.0
10.1103/PhysRevLett.105.136102,521.0
10.1103/PhysRevLett.105.256601,521.0
10.1103/PhysRevLett.106.145701,521.0
10.1103/PhysRevLett.106.146101,521.0
10.1103/PhysRevLett.106.205701,521.0
10.1103/PhysRevLett.106.215503,521.0
10.1103/PhysRevLett.107.035503,521.0
10.1103/PhysRevLett.108.215901,521.0
10.1103/PhysRevLett.109.105701,521.0
10.1103/PhysRevLett.109.266803,521.0
10.1103/PhysRevLett.110.055502,521.0
10.1103/PhysRevLett.110.254501,521.0
10.1103/PhysRevLett.111.227801,521.0
10.1103/PhysRevLett.112.125702,521.0
10.1103/PhysRevLett.112.205901,521.0
10.1103/PhysRevLett.113.065901,521.0
10.1103/PhysRevLett.113.148101,521.0
10.1103/PhysRevLett.114.065901,521.0
10.1103/PhysRevLett.115.164502,521.0
10.1103/PhysRevLett.115.195901,521.0
10.1103/PhysRevLett.98.036807,521.0
10.1103/PhysRevLett.98.125503,521.0
10.1103/PhysRevLett.98.138101,521.0
10.1103/PhysRevLett.98.235701,521.0
10.1103/PhysRevLett.98.247801,521.0
10.1103/PhysRevLett.98.266102,521.0
10.1103/PhysRevLett.99.076803,521.0
10.1103/PhysRevLett.99.087001,521.0
10.1103/PhysRevLett.99.255502,521.0
10.1103/RevModPhys.80.141,521.0
10.1103/RevModPhys.82.427,521.0
