article_doi,group
10.1103/PhysRevLett.100.026409,1179.0
10.1103/PhysRevLett.100.027404,1179.0
10.1103/PhysRevLett.100.037005,1179.0
10.1103/PhysRevLett.100.045502,1179.0
10.1103/PhysRevLett.100.056810,1179.0
10.1103/PhysRevLett.100.086805,1179.0
10.1103/PhysRevLett.100.096402,1179.0
10.1103/PhysRevLett.100.116403,1179.0
10.1103/PhysRevLett.100.117003,1179.0
10.1103/PhysRevLett.100.175502,1179.0
10.1103/PhysRevLett.100.187001,1179.0
10.1103/PhysRevLett.100.225504,1179.0
10.1103/PhysRevLett.100.227007,1179.0
10.1103/PhysRevLett.101.046406,1179.0
10.1103/PhysRevLett.101.067403,1179.0
10.1103/PhysRevLett.101.086401,1179.0
10.1103/PhysRevLett.101.086403,1179.0
10.1103/PhysRevLett.101.087003,1179.0
10.1103/PhysRevLett.101.097008,1179.0
10.1103/PhysRevLett.101.157006,1179.0
10.1103/PhysRevLett.101.177403,1179.0
10.1103/PhysRevLett.101.177404,1179.0
10.1103/PhysRevLett.101.185502,1179.0
10.1103/PhysRevLett.101.206401,1179.0
10.1103/PhysRevLett.101.206403,1179.0
10.1103/PhysRevLett.101.227001,1179.0
10.1103/PhysRevLett.101.245702,1179.0
10.1103/PhysRevLett.101.246402,1179.0
10.1103/PhysRevLett.102.016404,1179.0
10.1103/PhysRevLett.102.066404,1179.0
10.1103/PhysRevLett.102.086405,1179.0
10.1103/PhysRevLett.102.117002,1179.0
10.1103/PhysRevLett.102.176403,1179.0
10.1103/PhysRevLett.102.176802,1179.0
10.1103/PhysRevLett.102.176803,1179.0
10.1103/PhysRevLett.102.177004,1179.0
10.1103/PhysRevLett.102.206409,1179.0
10.1103/PhysRevLett.102.241603,1179.0
10.1103/PhysRevLett.103.028301,1179.0
10.1103/PhysRevLett.103.066403,1179.0
10.1103/PhysRevLett.103.075505,1179.0
10.1103/PhysRevLett.103.086402,1179.0
10.1103/PhysRevLett.103.116801,1179.0
10.1103/PhysRevLett.103.127001,1179.0
10.1103/PhysRevLett.103.137001,1179.0
10.1103/PhysRevLett.103.157001,1179.0
10.1103/PhysRevLett.103.186401,1179.0
10.1103/PhysRevLett.103.187401,1179.0
10.1103/PhysRevLett.103.236403,1179.0
10.1103/PhysRevLett.103.237202,1179.0
10.1103/PhysRevLett.103.247003,1179.0
10.1103/PhysRevLett.104.026401,1179.0
10.1103/PhysRevLett.104.027003,1179.0
10.1103/PhysRevLett.104.036402,1179.0
10.1103/PhysRevLett.104.047401,1179.0
10.1103/PhysRevLett.104.067401,1179.0
10.1103/PhysRevLett.104.185702,1179.0
10.1103/PhysRevLett.104.206406,1179.0
10.1103/PhysRevLett.104.217003,1179.0
10.1103/PhysRevLett.104.227002,1179.0
10.1103/PhysRevLett.104.227602,1179.0
10.1103/PhysRevLett.105.027005,1179.0
10.1103/PhysRevLett.105.037001,1179.0
10.1103/PhysRevLett.105.066402,1179.0
10.1103/PhysRevLett.105.067001,1179.0
10.1103/PhysRevLett.105.077002,1179.0
10.1103/PhysRevLett.105.095701,1179.0
10.1103/PhysRevLett.105.137001,1179.0
10.1103/PhysRevLett.105.167003,1179.0
10.1103/PhysRevLett.105.167201,1179.0
10.1103/PhysRevLett.105.187401,1179.0
10.1103/PhysRevLett.105.217002,1179.0
10.1103/PhysRevLett.105.226405,1179.0
10.1103/PhysRevLett.105.246402,1179.0
10.1103/PhysRevLett.105.257001,1179.0
10.1103/PhysRevLett.105.258302,1179.0
10.1103/PhysRevLett.105.267001,1179.0
10.1103/PhysRevLett.106.016401,1179.0
10.1103/PhysRevLett.106.047001,1179.0
10.1103/PhysRevLett.106.127003,1179.0
10.1103/PhysRevLett.106.207402,1179.0
10.1103/PhysRevLett.107.016401,1179.0
10.1103/PhysRevLett.107.027001,1179.0
10.1103/PhysRevLett.107.066403,1179.0
10.1103/PhysRevLett.107.067003,1179.0
10.1103/PhysRevLett.107.097002,1179.0
10.1103/PhysRevLett.107.167406,1179.0
10.1103/PhysRevLett.107.176401,1179.0
10.1103/PhysRevLett.107.176803,1179.0
10.1103/PhysRevLett.107.177007,1179.0
10.1103/PhysRevLett.107.177402,1179.0
10.1103/PhysRevLett.107.206803,1179.0
10.1103/PhysRevLett.107.217003,1179.0
10.1103/PhysRevLett.107.227002,1179.0
10.1103/PhysRevLett.107.246404,1179.0
10.1103/PhysRevLett.107.247002,1179.0
10.1103/PhysRevLett.108.017002,1179.0
10.1103/PhysRevLett.108.055701,1179.0
10.1103/PhysRevLett.108.067004,1179.0
10.1103/PhysRevLett.108.067202,1179.0
10.1103/PhysRevLett.108.097001,1179.0
10.1103/PhysRevLett.108.097002,1179.0
10.1103/PhysRevLett.108.147002,1179.0
10.1103/PhysRevLett.108.177006,1179.0
10.1103/PhysRevLett.108.205502,1179.0
10.1103/PhysRevLett.108.207004,1179.0
10.1103/PhysRevLett.108.237601,1179.0
10.1103/PhysRevLett.108.256402,1179.0
10.1103/PhysRevLett.108.256601,1179.0
10.1103/PhysRevLett.108.256808,1179.0
10.1103/PhysRevLett.108.257003,1179.0
10.1103/PhysRevLett.108.257006,1179.0
10.1103/PhysRevLett.108.267002,1179.0
10.1103/PhysRevLett.109.017002,1179.0
10.1103/PhysRevLett.109.027006,1179.0
10.1103/PhysRevLett.109.107003,1179.0
10.1103/PhysRevLett.109.126805,1179.0
10.1103/PhysRevLett.109.135702,1179.0
10.1103/PhysRevLett.109.166406,1179.0
10.1103/PhysRevLett.109.167002,1179.0
10.1103/PhysRevLett.109.167402,1179.0
10.1103/PhysRevLett.109.176402,1179.0
10.1103/PhysRevLett.109.176403,1179.0
10.1103/PhysRevLett.109.187001,1179.0
10.1103/PhysRevLett.109.187002,1179.0
10.1103/PhysRevLett.109.236402,1179.0
10.1103/PhysRevLett.109.247603,1179.0
10.1103/PhysRevLett.109.265303,1179.0
10.1103/PhysRevLett.110.037002,1179.0
10.1103/PhysRevLett.110.056601,1179.0
10.1103/PhysRevLett.110.077001,1179.0
10.1103/PhysRevLett.110.078304,1179.0
10.1103/PhysRevLett.110.097003,1179.0
10.1103/PhysRevLett.110.106401,1179.0
10.1103/PhysRevLett.110.106402,1179.0
10.1103/PhysRevLett.110.116401,1179.0
10.1103/PhysRevLett.110.127404,1179.0
10.1103/PhysRevLett.110.133605,1179.0
10.1103/PhysRevLett.110.136806,1179.0
10.1103/PhysRevLett.110.156401,1179.0
10.1103/PhysRevLett.110.157401,1179.0
10.1103/PhysRevLett.110.167004,1179.0
10.1103/PhysRevLett.110.227401,1179.0
10.1103/PhysRevLett.110.235701,1179.0
10.1103/PhysRevLett.110.267003,1179.0
10.1103/PhysRevLett.111.026801,1179.0
10.1103/PhysRevLett.111.057002,1179.0
10.1103/PhysRevLett.111.057402,1179.0
10.1103/PhysRevLett.111.067003,1179.0
10.1103/PhysRevLett.111.096602,1179.0
10.1103/PhysRevLett.111.136808,1179.0
10.1103/PhysRevLett.111.160403,1179.0
10.1103/PhysRevLett.111.166603,1179.0
10.1103/PhysRevLett.111.187002,1179.0
10.1103/PhysRevLett.111.187801,1179.0
10.1103/PhysRevLett.111.197001,1179.0
10.1103/PhysRevLett.111.197801,1179.0
10.1103/PhysRevLett.111.207004,1179.0
10.1103/PhysRevLett.111.253002,1179.0
10.1103/PhysRevLett.112.036601,1179.0
10.1103/PhysRevLett.112.056401,1179.0
10.1103/PhysRevLett.112.077203,1179.0
10.1103/PhysRevLett.112.087402,1179.0
10.1103/PhysRevLett.112.117604,1179.0
10.1103/PhysRevLett.112.176404,1179.0
10.1103/PhysRevLett.112.206402,1179.0
10.1103/PhysRevLett.112.206403,1179.0
10.1103/PhysRevLett.112.207001,1179.0
10.1103/PhysRevLett.112.225301,1179.0
10.1103/PhysRevLett.113.096403,1179.0
10.1103/PhysRevLett.113.216401,1179.0
10.1103/PhysRevLett.113.216402,1179.0
10.1103/PhysRevLett.113.227402,1179.0
10.1103/PhysRevLett.113.237602,1179.0
10.1103/PhysRevLett.113.246404,1179.0
10.1103/PhysRevLett.114.067003,1179.0
10.1103/PhysRevLett.114.067402,1179.0
10.1103/PhysRevLett.114.116402,1179.0
10.1103/PhysRevLett.114.155301,1179.0
10.1103/PhysRevLett.114.176401,1179.0
10.1103/PhysRevLett.114.226403,1179.0
10.1103/PhysRevLett.114.246103,1179.0
10.1103/PhysRevLett.114.247001,1179.0
10.1103/PhysRevLett.114.255701,1179.0
10.1103/PhysRevLett.115.077001,1179.0
10.1103/PhysRevLett.115.107003,1179.0
10.1103/PhysRevLett.115.157002,1179.0
10.1103/PhysRevLett.115.196401,1179.0
10.1103/PhysRevLett.98.025701,1179.0
10.1103/PhysRevLett.98.027001,1179.0
10.1103/PhysRevLett.98.036401,1179.0
10.1103/PhysRevLett.98.045503,1179.0
10.1103/PhysRevLett.98.057002,1179.0
10.1103/PhysRevLett.98.057401,1179.0
10.1103/PhysRevLett.98.097402,1179.0
10.1103/PhysRevLett.98.116602,1179.0
10.1103/PhysRevLett.98.117008,1179.0
10.1103/PhysRevLett.98.127003,1179.0
10.1103/PhysRevLett.98.196406,1179.0
10.1103/PhysRevLett.98.206801,1179.0
10.1103/PhysRevLett.98.245701,1179.0
10.1103/PhysRevLett.98.248301,1179.0
10.1103/PhysRevLett.99.027401,1179.0
10.1103/PhysRevLett.99.046401,1179.0
10.1103/PhysRevLett.99.056803,1179.0
10.1103/PhysRevLett.99.066602,1179.0
10.1103/PhysRevLett.99.116401,1179.0
10.1103/PhysRevLett.99.146405,1179.0
10.1103/PhysRevLett.99.147008,1179.0
10.1103/PhysRevLett.99.156407,1179.0
10.1103/PhysRevLett.99.207002,1179.0
10.1103/PhysRevLett.99.226401,1179.0
10.1103/PhysRevLett.99.257003,1179.0
10.1103/PhysRevLett.99.266402,1179.0
10.1103/PhysRevX.3.041033,1179.0
10.1103/PhysRevX.4.011056,1179.0
10.1103/PhysRevX.4.021007,1179.0
10.1103/PhysRevX.4.031003,1179.0
10.1103/RevModPhys.79.469,1179.0
10.1103/RevModPhys.83.471,1179.0
