article_doi,group
10.1103/PhysRevLett.104.075502,1229.0
10.1103/PhysRevLett.104.096102,1229.0
10.1103/PhysRevLett.104.136102,1229.0
10.1103/PhysRevLett.104.163001,1229.0
10.1103/PhysRevLett.104.186101,1229.0
10.1103/PhysRevLett.104.226804,1229.0
10.1103/PhysRevLett.105.015703,1229.0
10.1103/PhysRevLett.105.026401,1229.0
10.1103/PhysRevLett.105.036804,1229.0
10.1103/PhysRevLett.105.046801,1229.0
10.1103/PhysRevLett.105.066801,1229.0
10.1103/PhysRevLett.105.145901,1229.0
10.1103/PhysRevLett.105.146401,1229.0
10.1103/PhysRevLett.105.156801,1229.0
10.1103/PhysRevLett.105.196401,1229.0
10.1103/PhysRevLett.105.216102,1229.0
10.1103/PhysRevLett.105.236101,1229.0
10.1103/PhysRevLett.105.246803,1229.0
10.1103/PhysRevLett.106.018301,1229.0
10.1103/PhysRevLett.106.057202,1229.0
10.1103/PhysRevLett.106.093001,1229.0
10.1103/PhysRevLett.106.115502,1229.0
10.1103/PhysRevLett.106.118102,1229.0
10.1103/PhysRevLett.106.135501,1229.0
10.1103/PhysRevLett.106.153003,1229.0
10.1103/PhysRevLett.106.156103,1229.0
10.1103/PhysRevLett.106.156404,1229.0
10.1103/PhysRevLett.106.186102,1229.0
10.1103/PhysRevLett.106.186403,1229.0
10.1103/PhysRevLett.106.216101,1229.0
10.1103/PhysRevLett.106.236103,1229.0
10.1103/PhysRevLett.106.255503,1229.0
10.1103/PhysRevLett.107.036101,1229.0
10.1103/PhysRevLett.107.046102,1229.0
10.1103/PhysRevLett.107.086801,1229.0
10.1103/PhysRevLett.107.086807,1229.0
10.1103/PhysRevLett.107.110402,1229.0
10.1103/PhysRevLett.107.116803,1229.0
10.1103/PhysRevLett.107.146401,1229.0
10.1103/PhysRevLett.107.156401,1229.0
10.1103/PhysRevLett.107.166101,1229.0
10.1103/PhysRevLett.107.206101,1229.0
10.1103/PhysRevLett.107.216803,1229.0
10.1103/PhysRevLett.107.236405,1229.0
10.1103/PhysRevLett.107.236803,1229.0
10.1103/PhysRevLett.107.245501,1229.0
10.1103/PhysRevLett.107.246402,1229.0
10.1103/PhysRevLett.108.016802,1229.0
10.1103/PhysRevLett.108.046801,1229.0
10.1103/PhysRevLett.108.056801,1229.0
10.1103/PhysRevLett.108.066404,1229.0
10.1103/PhysRevLett.108.086804,1229.0
10.1103/PhysRevLett.108.106801,1229.0
10.1103/PhysRevLett.108.126404,1229.0
10.1103/PhysRevLett.108.146103,1229.0
10.1103/PhysRevLett.108.156403,1229.0
10.1103/PhysRevLett.108.157402,1229.0
10.1103/PhysRevLett.108.206805,1229.0
10.1103/PhysRevLett.108.235502,1229.0
10.1103/PhysRevLett.108.236402,1229.0
10.1103/PhysRevLett.108.246103,1229.0
10.1103/PhysRevLett.108.246604,1229.0
10.1103/PhysRevLett.108.256403,1229.0
10.1103/PhysRevLett.109.025504,1229.0
10.1103/PhysRevLett.109.026101,1229.0
10.1103/PhysRevLett.109.026103,1229.0
10.1103/PhysRevLett.109.066101,1229.0
10.1103/PhysRevLett.109.076102,1229.0
10.1103/PhysRevLett.109.166407,1229.0
10.1103/PhysRevLett.109.186807,1229.0
10.1103/PhysRevLett.109.187603,1229.0
10.1103/PhysRevLett.109.196802,1229.0
10.1103/PhysRevLett.109.233203,1229.0
10.1103/PhysRevLett.109.265505,1229.0
10.1103/PhysRevLett.109.265507,1229.0
10.1103/PhysRevLett.109.267401,1229.0
10.1103/PhysRevLett.110.016402,1229.0
10.1103/PhysRevLett.110.026102,1229.0
10.1103/PhysRevLett.110.056803,1229.0
10.1103/PhysRevLett.110.067402,1229.0
10.1103/PhysRevLett.110.086107,1229.0
10.1103/PhysRevLett.110.086111,1229.0
10.1103/PhysRevLett.110.087404,1229.0
10.1103/PhysRevLett.110.095505,1229.0
10.1103/PhysRevLett.110.106101,1229.0
10.1103/PhysRevLett.110.135503,1229.0
10.1103/PhysRevLett.110.136804,1229.0
10.1103/PhysRevLett.110.146403,1229.0
10.1103/PhysRevLett.110.156804,1229.0
10.1103/PhysRevLett.110.166404,1229.0
10.1103/PhysRevLett.110.176805,1229.0
10.1103/PhysRevLett.110.216804,1229.0
10.1103/PhysRevLett.110.226401,1229.0
10.1103/PhysRevLett.110.247201,1229.0
10.1103/PhysRevLett.111.036104,1229.0
10.1103/PhysRevLett.111.045501,1229.0
10.1103/PhysRevLett.111.045502,1229.0
10.1103/PhysRevLett.111.056804,1229.0
10.1103/PhysRevLett.111.065502,1229.0
10.1103/PhysRevLett.111.066803,1229.0
10.1103/PhysRevLett.111.067402,1229.0
10.1103/PhysRevLett.111.085501,1229.0
10.1103/PhysRevLett.111.086102,1229.0
10.1103/PhysRevLett.111.106103,1229.0
10.1103/PhysRevLett.111.116404,1229.0
10.1103/PhysRevLett.111.135501,1229.0
10.1103/PhysRevLett.111.165502,1229.0
10.1103/PhysRevLett.111.166402,1229.0
10.1103/PhysRevLett.111.226802,1229.0
10.1103/PhysRevLett.111.236801,1229.0
10.1103/PhysRevLett.111.246805,1229.0
10.1103/PhysRevLett.111.266801,1229.0
10.1103/PhysRevLett.112.025501,1229.0
10.1103/PhysRevLett.112.066802,1229.0
10.1103/PhysRevLett.112.076401,1229.0
10.1103/PhysRevLett.112.096401,1229.0
10.1103/PhysRevLett.112.117602,1229.0
10.1103/PhysRevLett.112.133002,1229.0
10.1103/PhysRevLett.112.137401,1229.0
10.1103/PhysRevLett.112.196602,1229.0
10.1103/PhysRevLett.112.203001,1229.0
10.1103/PhysRevLett.112.205501,1229.0
10.1103/PhysRevLett.113.055701,1229.0
10.1103/PhysRevLett.113.057602,1229.0
10.1103/PhysRevLett.113.086102,1229.0
10.1103/PhysRevLett.113.135504,1229.0
10.1103/PhysRevLett.113.175502,1229.0
10.1103/PhysRevLett.113.177201,1229.0
10.1103/PhysRevLett.113.196803,1229.0
10.1103/PhysRevLett.114.016405,1229.0
10.1103/PhysRevLett.114.065501,1229.0
10.1103/PhysRevLett.114.096101,1229.0
10.1103/PhysRevLett.114.106804,1229.0
10.1103/PhysRevLett.114.176802,1229.0
10.1103/PhysRevLett.114.196801,1229.0
10.1103/PhysRevLett.115.026101,1229.0
10.1103/PhysRevLett.115.036104,1229.0
10.1103/PhysRevLett.115.046801,1229.0
10.1103/PhysRevLett.115.066402,1229.0
10.1103/PhysRevLett.115.066403,1229.0
10.1103/PhysRevLett.115.086101,1229.0
10.1103/PhysRevLett.115.096101,1229.0
10.1103/PhysRevLett.115.115501,1229.0
10.1103/PhysRevLett.115.136402,1229.0
10.1103/PhysRevLett.115.147401,1229.0
10.1103/PhysRevLett.115.186801,1229.0
10.1103/PhysRevLett.115.236101,1229.0
10.1103/PhysRevLett.115.257201,1229.0
10.1103/PhysRevLett.98.045501,1229.0
10.1103/PhysRevLett.98.056101,1229.0
10.1103/PhysRevLett.98.095901,1229.0
10.1103/PhysRevLett.98.106802,1229.0
10.1103/PhysRevLett.98.176103,1229.0
10.1103/PhysRevLett.98.265502,1229.0
10.1103/PhysRevLett.99.166401,1229.0
10.1103/PhysRevLett.99.176401,1229.0
10.1103/PhysRevLett.99.176602,1229.0
10.1103/PhysRevLett.99.183401,1229.0
10.1103/PhysRevLett.99.246403,1229.0
10.1103/PhysRevX.2.041017,1229.0
10.1103/PhysRevX.4.021040,1229.0
10.1103/PhysRevX.4.031016,1229.0
10.1103/PhysRevX.4.031044,1229.0
10.1103/RevModPhys.79.1381,1229.0
10.1103/RevModPhys.86.253,1229.0
